151.981995	294.554779	909.705627	168.33696	258.511932	889.104431	168.108582	273.340607	888.401062	168.701584	316.971954	887.536072	183.308319	307.666748	869.828918
151.985901	294.561127	909.724487	168.33136	258.502106	888.98468	168.107361	273.329315	888.263367	168.703049	316.969696	887.601135	183.309738	307.661011	869.723572
151.966461	294.560913	909.747498	168.331543	258.497803	889.063354	168.116211	273.342865	888.304565	168.702667	316.969208	887.527222	183.308426	307.673035	869.761963
151.985641	294.541962	909.483093	168.341461	258.505096	889.153992	168.11058	273.342529	888.280823	168.6978	316.975708	887.561768	183.30278	307.671021	869.757385
151.975815	294.565399	909.727234	168.339783	258.509613	889.098572	168.107391	273.336121	888.273865	168.706024	316.988281	887.660767	183.312271	307.663971	869.734741
151.9841	294.549408	909.668823	168.331223	258.506348	889.073364	168.103485	273.330231	888.217957	168.704742	316.97934	887.646423	183.305237	307.673462	869.780273
151.994431	294.546143	909.58429	168.336716	258.511963	889.186218	168.111633	273.346527	888.365417	168.696899	316.97644	887.599243	183.306061	307.66571	869.746948
151.977692	294.552734	909.581421	168.330643	258.500244	889.063904	168.106644	273.337921	888.193054	168.698929	316.975525	887.564392	183.300735	307.658844	869.728577
151.988937	294.555298	909.710632	168.337769	258.509369	889.126892	168.112823	273.33725	888.332214	168.69809	316.969055	887.51886	183.307709	307.669403	869.807495
151.984131	294.548157	909.56488	168.338745	258.50528	889.00293	168.11084	273.344452	888.432007	168.712723	316.987762	887.628296	183.317322	307.666626	869.751953
151.982056	294.548431	909.53949	168.336594	258.511017	889.074097	168.122437	273.341614	888.375977	168.708893	316.987701	887.597778	183.310059	307.667236	869.746704
151.98407	294.569275	909.739502	168.340317	258.512085	889.186218	168.101196	273.341217	888.328003	168.703156	316.983948	887.597778	183.315262	307.675232	869.822266
151.972839	294.557373	909.682373	168.321045	258.511871	889.228027	168.105499	273.343781	888.416809	168.697449	316.967133	887.502686	183.303192	307.666656	869.743347
151.976837	294.542725	909.510742	168.337723	258.512482	889.093018	168.10939	273.338593	888.330627	168.692703	316.964081	887.481201	183.30426	307.663788	869.734741
151.978531	294.544647	909.505371	168.325928	258.506317	889.119202	168.10701	273.337219	888.30957	168.694519	316.96286	887.515564	183.310104	307.663818	869.707825
151.97438	294.556122	909.617188	168.329956	258.517731	889.10907	168.111069	273.336029	888.246765	168.698257	316.975281	887.509583	183.304977	307.671204	869.755737
151.982025	294.557861	909.57019	168.333572	258.509155	889.137024	168.105164	273.342651	888.298523	168.706161	316.98111	887.566833	183.30864	307.671509	869.745972
151.979736	294.553711	909.610168	168.326538	258.508118	889.107117	168.107849	273.336761	888.301697	168.701065	316.981781	887.598022	183.301193	307.667267	869.755005
151.977753	294.55304	909.635315	168.327255	258.500427	889.143372	168.09935	273.332855	888.290527	168.692291	316.975861	887.561096	183.296326	307.662323	869.743835
151.978317	294.563202	909.690857	168.335556	258.505432	889.167114	168.107193	273.349915	888.46283	168.695877	316.973206	887.527954	183.304047	307.6651	869.774109
151.981674	294.554718	909.684875	168.3405	258.505615	889.015808	168.116745	273.339233	888.240479	168.704086	316.971924	887.591125	183.306519	307.664276	869.766724
151.978409	294.554413	909.646729	168.330566	258.511261	889.122375	168.109955	273.335388	888.256409	168.707306	316.97702	887.562988	183.309677	307.677399	869.822754
151.978958	294.553711	909.647827	168.333328	258.509369	889.167053	168.103943	273.341675	888.457825	168.693573	316.967834	887.473816	183.301743	307.662262	869.764832
151.974472	294.553986	909.601196	168.322906	258.509216	889.139343	168.092117	273.3367	888.358643	168.689713	316.976593	887.630493	183.295425	307.659332	869.731201
151.973419	294.543732	909.637207	168.325363	258.506592	889.067566	168.097946	273.34256	888.465454	168.690979	316.970917	887.529114	183.300568	307.678986	869.866394
151.976242	294.555908	909.587524	168.337616	258.507843	889.110596	168.110657	273.332245	888.299377	168.698868	316.969604	887.583252	183.308884	307.667084	869.770264
151.997833	294.555237	909.70697	168.344452	258.509888	889.024841	168.112854	273.339966	888.305725	168.707016	316.977509	887.515991	183.314697	307.665619	869.749084
151.99054	294.557343	909.689636	168.33815	258.511017	889.126282	168.103836	273.339783	888.333374	168.706375	316.982239	887.634277	183.322189	307.672607	869.865173
151.976059	294.553131	909.599182	168.33403	258.514008	889.174561	168.097885	273.335907	888.252258	168.69902	316.98172	887.611389	183.311432	307.673767	869.776001
151.96965	294.556	909.676819	168.330795	258.5065	889.137817	168.096909	273.331421	888.284729	168.689789	316.972076	887.547974	183.300034	307.661194	869.668701
151.979889	294.559387	909.680969	168.326294	258.504883	889.126953	168.108383	273.329163	888.264465	168.699921	316.971558	887.567017	183.30513	307.667206	869.773132
151.980209	294.560638	909.723389	168.337631	258.509644	889.114868	168.110413	273.332428	888.228027	168.708115	316.983459	887.610901	183.309555	307.677307	869.805786
151.991241	294.54834	909.563171	168.345947	258.510834	889.108704	168.12619	273.345123	888.325928	168.718781	316.970947	887.552979	183.322968	307.672791	869.790527
151.997284	294.558411	909.755371	168.348236	258.509308	889.127075	168.121613	273.345825	888.312317	168.708206	316.971375	887.492188	183.321503	307.674774	869.77771
151.984238	294.559845	909.626465	168.325912	258.515045	889.120544	168.114349	273.352814	888.403137	168.707535	316.983215	887.655518	183.315811	307.674164	869.795105
151.985504	294.559235	909.637329	168.342453	258.518463	889.067566	168.11441	273.339081	888.223633	168.699493	316.981964	887.589478	183.318344	307.671417	869.792725
151.988312	294.569092	909.665588	168.345322	258.506744	889.045654	168.120636	273.343079	888.373047	168.707245	316.982544	887.612793	183.317047	307.675049	869.765015
152.004562	294.55954	909.709717	168.361191	258.521027	889.135559	168.133148	273.335907	888.198059	168.72316	316.987823	887.616882	183.322983	307.673889	869.775269
151.993561	294.563324	909.664734	168.353729	258.513641	889.068176	168.12442	273.345459	888.379211	168.721085	316.986145	887.576111	183.323486	307.673462	869.710449
151.987915	294.566528	909.680725	168.347488	258.511688	889.079468	168.127869	273.348724	888.329468	168.716187	316.990845	887.626648	183.317307	307.677185	869.783875
151.988861	294.563232	909.532776	168.338547	258.518219	889.155945	168.11879	273.348114	888.298096	168.707077	316.988098	887.647888	183.315887	307.677979	869.750732
151.988281	294.563599	909.623291	168.340088	258.518494	889.165649	168.128937	273.344116	888.254578	168.709793	316.988068	887.601379	183.317093	307.669952	869.69043
151.994385	294.569916	909.648193	168.354446	258.530182	889.106506	168.118866	273.348328	888.236389	168.713959	316.989258	887.58374	183.319214	307.671295	869.72406
152.006714	294.557159	909.599915	168.358932	258.516174	889.056885	168.136169	273.348145	888.336548	168.732315	316.997467	887.659302	183.337112	307.674377	869.748596
152.004944	294.559479	909.558899	168.358582	258.508484	888.991516	168.136459	273.343079	888.256042	168.72525	316.984192	887.533447	183.332886	307.669708	869.69043
151.996048	294.563538	909.588562	168.350449	258.506714	889.016357	168.119614	273.348236	888.337952	168.717072	317.000854	887.645935	183.32547	307.670288	869.730713
151.984222	294.56546	909.603699	168.338821	258.510681	888.981445	168.116226	273.341156	888.244324	168.709457	316.988342	887.589905	183.313553	307.669189	869.665833
151.988815	294.566864	909.647461	168.341919	258.508362	889.063232	168.119934	273.345123	888.367615	168.706833	316.984344	887.566833	183.319794	307.687408	869.890442
151.987823	294.55899	909.540161	168.350922	258.523987	889.123169	168.125809	273.348267	888.399536	168.714401	316.992126	887.637878	183.326904	307.688232	869.826538
151.996933	294.569275	909.707336	168.358643	258.516907	888.986572	168.12825	273.349579	888.302185	168.725021	316.990631	887.554199	183.334473	307.676849	869.726868
151.99057	294.568176	909.699341	168.352722	258.523102	889.118164	168.128555	273.351257	888.270935	168.722824	316.985321	887.520569	183.333405	307.674713	869.788635
151.998581	294.570526	909.650574	168.347443	258.527222	889.212524	168.122604	273.356812	888.310852	168.711914	316.98468	887.544861	183.325333	307.676331	869.751709
151.991959	294.555267	909.579407	168.343033	258.526886	889.093262	168.121185	273.347687	888.353882	168.715759	316.978851	887.541077	183.316742	307.677612	869.812256
151.982498	294.558228	909.579407	168.346634	258.513123	889.11499	168.131165	273.346741	888.26532	168.70932	316.987396	887.58136	183.324097	307.677795	869.728821
151.993607	294.574432	909.761658	168.352676	258.518402	889.068298	168.127106	273.351349	888.359375	168.723572	316.989319	887.559387	183.328766	307.673615	869.698303
152.008148	294.562134	909.594666	168.360382	258.532379	889.142517	168.135696	273.355011	888.378784	168.718674	316.978088	887.505798	183.335388	307.683228	869.762207
152.002579	294.554199	909.503357	168.35289	258.509033	889.061523	168.130829	273.34668	888.341125	168.722855	316.988159	887.599976	183.328506	307.67041	869.765503
152.00444	294.560455	909.539001	168.360947	258.52066	889.080017	168.127777	273.340912	888.289063	168.727402	316.982178	887.576843	183.325226	307.670593	869.732117
151.993103	294.576416	909.699219	168.350998	258.522217	889.029724	168.12941	273.347168	888.340637	168.723373	316.986298	887.592773	183.327347	307.679474	869.749756
152.008133	294.567505	909.526917	168.35347	258.509766	889.052612	168.13208	273.343323	888.194397	168.7267	316.989685	887.566345	183.330307	307.685669	869.847778
152.009369	294.570679	909.638062	168.361679	258.507782	888.94873	168.137512	273.345551	888.32782	168.731628	316.986267	887.52124	183.33667	307.681488	869.794128
152.004456	294.557007	909.618591	168.35965	258.520691	889.098694	168.129608	273.347443	888.306335	168.727066	316.981628	887.558228	183.335083	307.68042	869.782227
151.991714	294.553772	909.584412	168.350403	258.514404	889.03833	168.127075	273.339264	888.263428	168.716721	316.989288	887.592285	183.325714	307.674255	869.779846
152.002502	294.552002	909.567261	168.351547	258.513824	888.996582	168.129791	273.367157	888.431091	168.716492	316.986359	887.596619	183.327637	307.674255	869.750488
151.992416	294.557983	909.584534	168.353073	258.513336	889.045959	168.128632	273.345825	888.313965	168.721832	316.991333	887.63501	183.32431	307.677887	869.797241
151.995438	294.570282	909.648315	168.351563	258.519592	889.006042	168.137375	273.352905	888.316528	168.722733	316.989258	887.626648	183.325882	307.678284	869.763611
151.982773	294.559784	909.588562	168.341568	258.517914	889.112732	168.120041	273.352814	888.28418	168.714554	316.99704	887.629517	183.320129	307.668793	869.69043
151.986404	294.568359	909.650085	168.339981	258.517273	889.103638	168.116211	273.349304	888.274292	168.717957	316.992828	887.583984	183.316513	307.683105	869.813416
151.985962	294.572266	909.667969	168.336212	258.513855	889.109985	168.11319	273.349182	888.283386	168.707733	316.98941	887.548462	183.315781	307.672119	869.721191
151.993744	294.555908	909.565796	168.350281	258.51593	889.056213	168.125259	273.341522	888.343323	168.706787	316.982147	887.589905	183.323181	307.671051	869.73645
151.999084	294.556732	909.583191	168.350464	258.523956	889.118896	168.122543	273.349365	888.283386	168.719299	316.988525	887.537231	183.324722	307.666656	869.672058
152.000717	294.565094	909.583069	168.350723	258.519012	889.092529	168.12413	273.34906	888.299561	168.720978	317.003723	887.633301	183.324097	307.687256	869.825867
151.982788	294.561646	909.545044	168.349686	258.515503	889.045776	168.124863	273.344757	888.309082	168.716766	316.992828	887.664307	183.322922	307.678711	869.757202
151.97998	294.55896	909.545288	168.346268	258.516968	889.108643	168.118179	273.33844	888.273132	168.70697	316.982758	887.602539	183.31842	307.674255	869.765259
151.984131	294.568481	909.672729	168.331482	258.519135	889.12262	168.117828	273.339874	888.296204	168.703308	316.990204	887.590637	183.314453	307.674286	869.778381
151.98558	294.561493	909.554749	168.339615	258.514343	889.109436	168.120178	273.343109	888.351501	168.71759	316.990387	887.579224	183.317032	307.68222	869.810364
151.993759	294.571747	909.601807	168.36412	258.5224	889.074219	168.123077	273.349396	888.270996	168.726547	316.986267	887.622803	183.329712	307.680786	869.832031
152.011993	294.568817	909.662964	168.358871	258.515686	889.052368	168.137314	273.352936	888.365417	168.729691	316.984192	887.546509	183.328247	307.685852	869.7901
151.999222	294.562256	909.671753	168.361191	258.515961	889.195618	168.121475	273.342865	888.274048	168.727005	316.98761	887.605164	183.332275	307.681854	869.829651
151.989029	294.559052	909.597656	168.358078	258.514801	889.069092	168.132477	273.355408	888.354431	168.718964	316.991486	887.616394	183.331268	307.675232	869.81842
151.992004	294.560608	909.734985	168.349121	258.51651	889.177734	168.120422	273.35025	888.414368	168.722168	316.984711	887.589722	183.328888	307.674103	869.751465
152.00058	294.56369	909.628052	168.357147	258.522858	889.167786	168.125687	273.350555	888.281494	168.715195	316.989929	887.625427	183.331711	307.682709	869.908813
152.002304	294.558807	909.587952	168.360229	258.518097	889.132629	168.126831	273.341675	888.180847	168.724594	316.991791	887.647644	183.329422	307.680725	869.840149
151.989502	294.565308	909.768127	168.353821	258.513947	889.121094	168.133713	273.351685	888.273865	168.725571	316.985382	887.511963	183.337036	307.678619	869.841309
151.988052	294.56424	909.66333	168.338226	258.52243	889.09082	168.119553	273.342712	888.33844	168.710037	316.983459	887.552734	183.316833	307.679199	869.786987
151.982986	294.565765	909.698608	168.336945	258.515747	889.103455	168.115356	273.345367	888.3479	168.701508	316.978973	887.552734	183.309875	307.679047	869.782898
151.989929	294.56778	909.731873	168.35054	258.515717	889.114685	168.128952	273.34549	888.429016	168.712524	316.981628	887.539124	183.322403	307.673859	869.774597
151.999512	294.560822	909.610046	168.358231	258.52356	889.15155	168.122971	273.350403	888.376099	168.718201	316.977905	887.524353	183.334641	307.678162	869.82251
152.005234	294.55658	909.623474	168.363724	258.516907	889.011536	168.126022	273.3479	888.190918	168.729019	316.990204	887.592102	183.335724	307.682281	869.80603
151.990112	294.566467	909.649353	168.348221	258.521851	889.14856	168.127243	273.355774	888.447937	168.716843	316.984222	887.504578	183.327225	307.677612	869.782471
151.981659	294.550995	909.515747	168.334732	258.512299	889.069763	168.115265	273.339691	888.178955	168.702072	316.990845	887.634033	183.313583	307.682465	869.806519
151.977051	294.555206	909.670349	168.327377	258.511566	889.14386	168.105286	273.350433	888.333923	168.696533	316.970825	887.4953	183.309509	307.671021	869.797485
151.984756	294.566803	909.637451	168.342468	258.517639	889.038269	168.123322	273.340942	888.227905	168.715729	316.98584	887.562256	183.319778	307.681366	869.805115
151.988663	294.570374	909.748169	168.34819	258.518829	889.122375	168.12735	273.350525	888.373657	168.733368	316.979401	887.555115	183.332474	307.674774	869.706848
152.005478	294.56311	909.657471	168.363495	258.512238	889.111877	168.146454	273.350677	888.404114	168.726883	316.981964	887.604248	183.328751	307.676727	869.779358
152.014587	294.567627	909.660706	168.366486	258.511108	889.104492	168.147247	273.336792	888.298523	168.735779	316.990051	887.650513	183.341797	307.67984	869.802979
152.01062	294.566223	909.708252	168.35556	258.522888	889.149231	168.140701	273.344208	888.360413	168.724899	316.991547	887.672424	183.333466	307.678589	869.808228
152.00705	294.560486	909.643188	168.363892	258.515717	889.154602	168.13913	273.352264	888.421509	168.72403	316.990173	887.593994	183.330872	307.674835	869.770264
152.004974	294.560364	909.614563	168.353973	258.514954	889.052002	168.144318	273.354095	888.334045	168.729965	317.00061	887.706543	183.338318	307.679779	869.780273
152.00708	294.571625	909.774536	168.361282	258.516632	889.080017	168.136307	273.343231	888.254028	168.732758	316.99411	887.612122	183.338165	307.678772	869.814636
152.00914	294.565979	909.725647	168.364319	258.514069	889.147583	168.140518	273.347168	888.473694	168.724518	316.994659	887.701538	183.340317	307.67569	869.863037
151.999039	294.567291	909.717529	168.351395	258.5177	889.077881	168.125992	273.347992	888.336731	168.724838	316.986786	887.61853	183.328659	307.672791	869.796509
151.995728	294.564178	909.73999	168.349365	258.509064	889.138916	168.125854	273.35495	888.496582	168.71579	316.977112	887.567993	183.327118	307.675842	869.791016
152.007278	294.546844	909.536865	168.356857	258.504944	889.092224	168.128922	273.33963	888.364014	168.729355	316.979279	887.646423	183.338516	307.678101	869.837524
152.002823	294.560883	909.700867	168.363373	258.509949	889.136963	168.128021	273.345581	888.299622	168.720047	316.983093	887.635254	183.334579	307.675476	869.834167
151.984299	294.550415	909.641724	168.350677	258.505219	889.090454	168.128952	273.347961	888.396179	168.723816	316.975708	887.559631	183.323883	307.663971	869.707336
151.986603	294.557922	909.677246	168.326553	258.517273	889.193909	168.120438	273.352112	888.387878	168.702408	316.979889	887.566345	183.307632	307.675781	869.809875
151.965103	294.55658	909.637329	168.329315	258.511963	889.118469	168.095581	273.34314	888.280457	168.690567	316.971802	887.519592	183.299088	307.671051	869.792725
151.967636	294.546539	909.567932	168.313782	258.506226	889.065918	168.092972	273.334473	888.206604	168.687088	316.96936	887.467651	183.299911	307.666962	869.776733
151.975952	294.550293	909.576538	168.323853	258.511597	889.188538	168.100281	273.34964	888.435974	168.685776	316.983398	887.661194	183.304031	307.668213	869.729736
151.977371	294.554199	909.573303	168.33197	258.511505	889.092285	168.099167	273.341614	888.300537	168.696457	316.969421	887.470032	183.306091	307.660278	869.677551
151.976074	294.553436	909.613037	168.316727	258.515717	889.147827	168.107529	273.340271	888.263916	168.694748	316.983459	887.609741	183.297791	307.663055	869.74646
151.962936	294.548676	909.597656	168.324799	258.510742	889.086121	168.091232	273.336853	888.357239	168.68782	316.969635	887.499573	183.291473	307.66333	869.735474
151.95369	294.546143	909.566528	168.311142	258.514557	889.163147	168.092102	273.345886	888.403931	168.689316	316.979919	887.59491	183.289001	307.655029	869.696838
151.969315	294.553406	909.661987	168.317719	258.50296	889.020447	168.101196	273.337616	888.314575	168.688202	316.968201	887.490051	183.289444	307.65509	869.701416
151.967743	294.559235	909.715515	168.322739	258.50528	889.155945	168.093689	273.338135	888.322754	168.693542	316.970825	887.493164	183.299194	307.656586	869.67395
151.969406	294.560516	909.615662	168.321274	258.513763	889.16748	168.101685	273.332703	888.343994	168.691467	316.970703	887.57489	183.292969	307.667023	869.732117
151.969284	294.555939	909.643982	168.316437	258.511932	889.129761	168.083572	273.337891	888.297546	168.685883	316.975952	887.567261	183.295349	307.663025	869.730225
151.957153	294.549225	909.702881	168.310883	258.504089	889.108704	168.09436	273.341095	888.385864	168.67746	316.976929	887.563965	183.278717	307.662262	869.72406
151.970001	294.549835	909.644592	168.308502	258.501129	889.078918	168.086884	273.332764	888.315247	168.683121	316.974854	887.530823	183.294449	307.658752	869.684937
151.971024	294.549164	909.583435	168.327438	258.506775	889.065674	168.10321	273.336273	888.354492	168.698792	316.964325	887.491699	183.30098	307.653717	869.625122
151.974396	294.544098	909.597656	168.328918	258.504028	889.107422	168.106461	273.334381	888.252014	168.712189	316.968262	887.533447	183.311523	307.657837	869.737854
151.977402	294.536591	909.581299	168.337097	258.509979	889.179199	168.099472	273.337738	888.324219	168.695557	316.977814	887.601624	183.302032	307.657074	869.69397
151.960541	294.549133	909.61554	168.315659	258.488373	889.019897	168.087448	273.334808	888.359009	168.678482	316.964691	887.527222	183.283997	307.656097	869.727112
151.948486	294.544617	909.559021	168.304398	258.498596	889.0802	168.081879	273.330719	888.33606	168.66449	316.971924	887.586853	183.270477	307.651459	869.679932
151.948364	294.542725	909.63623	168.298248	258.500824	889.10675	168.064636	273.334045	888.294067	168.668777	316.97226	887.548462	183.266861	307.655518	869.733093
151.951859	294.549194	909.651611	168.299255	258.500366	889.068054	168.078735	273.330902	888.252625	168.670792	316.969116	887.542236	183.266449	307.662445	869.721436
151.942993	294.55542	909.540161	168.302505	258.51825	889.159912	168.071655	273.352112	888.319763	168.669449	316.96756	887.513611	183.270248	307.665131	869.697815
151.934891	294.566864	909.647705	168.297272	258.506134	889.108826	168.070908	273.33902	888.307739	168.663269	316.977325	887.538696	183.27272	307.669403	869.731934
151.945435	294.557587	909.584778	168.2995	258.51358	889.143188	168.079468	273.343597	888.402954	168.658875	316.960022	887.420898	183.262436	307.65564	869.623413
151.935059	294.558502	909.616577	168.302948	258.503906	889.077454	168.07991	273.337036	888.354248	168.669281	316.969513	887.433044	183.273819	307.652802	869.648682
151.953354	294.542603	909.556152	168.312408	258.506714	889.013062	168.076416	273.334106	888.263672	168.676056	316.978882	887.59375	183.277908	307.651825	869.708557
151.957581	294.550568	909.607178	168.312393	258.507233	889.038086	168.091919	273.345154	888.314575	168.686813	316.969086	887.530579	183.287598	307.66095	869.720215
151.971313	294.549042	909.599304	168.313766	258.507904	889.200928	168.092438	273.339325	888.252075	168.679123	316.9729	887.544861	183.293533	307.657135	869.673462
151.971756	294.542023	909.535889	168.319946	258.502869	889.061157	168.106369	273.331055	888.208984	168.685089	316.965149	887.534119	183.291	307.658539	869.705688
151.97467	294.547424	909.707336	168.325729	258.499786	889.116577	168.110413	273.338654	888.3172	168.699951	316.968445	887.53772	183.307892	307.666351	869.796753
151.987961	294.539795	909.598083	168.341583	258.509918	889.060425	168.119019	273.327759	888.308899	168.703217	316.973145	887.57251	183.310196	307.664673	869.764343
152.002792	294.552795	909.747864	168.35582	258.511902	889.056396	168.134918	273.336517	888.363953	168.724274	316.980347	887.652405	183.328751	307.660736	869.781738
152.011551	294.550568	909.615662	168.350174	258.50174	889.188293	168.136627	273.3349	888.406067	168.718323	316.96814	887.614746	183.330994	307.65802	869.782715
151.994049	294.564545	909.790771	168.35144	258.50473	889.218445	168.117691	273.331848	888.388672	168.712112	316.96579	887.599731	183.326935	307.667969	869.816284
151.999161	294.548981	909.701599	168.337234	258.50589	889.146484	168.113541	273.340973	888.253296	168.706589	316.971771	887.62262	183.317917	307.658325	869.772461
151.983231	294.556732	909.747253	168.335663	258.501343	889.077393	168.112411	273.332672	888.305969	168.701904	316.96936	887.599487	183.307953	307.665405	869.84613
151.991089	294.546875	909.66571	168.332733	258.503265	889.159424	168.126663	273.335876	888.397339	168.70224	316.967194	887.575867	183.314636	307.66922	869.844421
151.979965	294.552979	909.716614	168.335587	258.492432	889.026672	168.10907	273.334778	888.25824	168.702576	316.974091	887.59137	183.305649	307.660919	869.767456
151.968231	294.547974	909.624573	168.33638	258.502808	889.08844	168.102051	273.337189	888.317749	168.697754	316.980255	887.622131	183.302216	307.666168	869.756958
151.964569	294.545227	909.536987	168.312714	258.501068	889.068115	168.104477	273.334442	888.339355	168.6763	316.975311	887.552246	183.290695	307.655579	869.700684
