-0.0922526	0.18422	0.876462
-0.077401	0.194694	0.891917
-0.0588165	0.200293	0.897094
-0.0403847	0.205952	0.899115
-0.0243748	0.208895	0.896297
-0.0165968	0.208657	0.892262
-0.0168751	0.209233	0.893011
-0.0177967	0.208926	0.893066
-0.0202365	0.209197	0.894718
-0.022575	0.208841	0.895209
-0.0232022	0.209194	0.895893
-0.0235771	0.208858	0.895657
-0.0246683	0.208771	0.896014
-0.0253681	0.208754	0.896364
-0.0253642	0.208912	0.896484
-0.025037	0.208961	0.896403
-0.0248234	0.208895	0.89621
-0.0246796	0.208634	0.895917
-0.0249093	0.208439	0.895784
-0.0249801	0.208147	0.895401
-0.0250574	0.208454	0.895844
-0.0249266	0.208628	0.895935
-0.0248216	0.209201	0.896512
-0.0399196	0.205195	0.897704
-0.047837	0.204181	0.898775
-0.0576628	0.203192	0.899854
-0.0697826	0.201957	0.899967
-0.0806911	0.201428	0.89967
-0.0885215	0.201053	0.899202
-0.095838	0.200223	0.897435
-0.104	0.199723	0.895457
-0.110199	0.199187	0.893511
-0.117624	0.198149	0.890066
-0.123499	0.197566	0.887382
-0.129301	0.199183	0.887128
-0.13543	0.199932	0.885328
-0.145732	0.201841	0.882161
-0.153015	0.201208	0.876786
-0.15975	0.201302	0.871835
-0.167095	0.201173	0.865447
-0.174342	0.202837	0.861248
-0.183107	0.205055	0.855254
-0.190931	0.207746	0.84969
-0.18054	0.201857	0.852525
-0.171911	0.201478	0.861281
-0.162025	0.202218	0.871131
-0.156613	0.201376	0.874104
-0.155239	0.202097	0.876062
-0.154531	0.202595	0.877302
-0.153158	0.201505	0.876795
-0.144472	0.198443	0.878113
-0.136726	0.198586	0.882721
-0.119399	0.194238	0.884233
-0.105638	0.194248	0.888081
-0.0989573	0.196883	0.892523
-0.0895343	0.198151	0.895423
-0.0847804	0.204145	0.902663
-0.0812413	0.204221	0.902681
-0.0751268	0.207457	0.906165
-0.0680065	0.207141	0.905175
-0.0552403	0.207364	0.903679
-0.052876	0.206811	0.902495
-0.0508387	0.205588	0.900814
-0.0503289	0.205892	0.901075
-0.0500398	0.206123	0.901378
-0.0505225	0.206238	0.901586
-0.0506915	0.206569	0.901968
-0.0499482	0.206457	0.901679
-0.0498503	0.20622	0.901396
-0.0507167	0.206228	0.901566
-0.050859	0.205907	0.901323
-0.0479343	0.205991	0.900557
-0.0372422	0.206217	0.897674
-0.033589	0.207264	0.897556
-0.0330149	0.207739	0.897865
-0.0327993	0.207404	0.897276
-0.0327982	0.207439	0.897329
-0.0334253	0.207156	0.897462
-0.0332343	0.206772	0.896933
-0.0330521	0.206629	0.896711
-0.0334345	0.206711	0.89694
