-46.159	150.8	1070.96	
-46.159	150.8	1070.96	
-46.3482	150.817	1070.91	
-46.3917	151.047	1070.87	
-46.191	150.964	1070.91	
-46.2197	150.962	1070.88	
-46.2802	150.911	1070.83	
-46.2929	150.864	1070.82	
-46.2903	150.797	1070.85	
-46.3896	150.798	1070.9	
-46.4556	150.774	1070.96	
-46.424	150.791	1070.89	
-46.4873	150.735	1070.88	
-46.4804	150.782	1070.86	
-46.546	150.727	1070.94	
-46.4283	150.697	1070.89	
-46.4685	150.685	1070.88	
-46.6213	150.67	1070.96	
-46.6712	150.645	1071	
-46.6587	150.647	1070.93	
-46.7331	150.634	1070.89	
-46.8143	150.644	1070.89	
-46.6744	150.674	1070.83	
-46.6602	150.666	1070.81	
-46.7671	150.622	1070.77	
-46.8134	150.596	1070.75	
-46.9639	150.537	1070.78	
-47.0298	150.458	1070.66	
-47.0656	150.308	1070.64	
-47.3136	150.161	1070.83	
-47.5768	149.989	1070.74	
-48.1796	149.661	1070.98	
-48.1199	149.588	1071.15	
-47.8683	149.562	1070.82	
-48.099	149.401	1070.96	
-48.2796	149.333	1070.98	
-48.6528	149.114	1070.98	
-48.7624	149.161	1071.12	
-48.843	149.154	1071.02	
-48.9265	149.387	1071.05	
-49.1912	149.518	1071.14	
-49.3433	149.668	1071.27	
-48.9898	149.741	1070.96	
-49.0173	149.887	1071.01	
-48.8176	150.118	1070.61	
-49.214	150.249	1070.87	
-49.5536	150.255	1070.82	
-49.8408	150.148	1070.88	
-49.9726	150.274	1070.91	
-50.2828	150.308	1071.06	
-50.2337	150.274	1070.63	
-50.8211	150.409	1070.96	
-51.053	150.644	1070.92	
-51.0748	150.887	1070.67	
-51.1715	151.168	1070.66	
-51.6044	151.304	1070.7	
-51.5109	151.761	1070.55	
-51.3471	152.099	1070.62	
-51.2271	152.481	1070.53	
-51.603	152.798	1070.62	
-51.6364	152.902	1070.37	
-51.8846	153.088	1070.7	
-51.0657	153.502	1070.25	
-51.5876	153.776	1070.64	
-51.4834	153.901	1070.41	
-51.3749	153.964	1070.41	
-51.352	154.013	1070.35	
-51.9619	154.132	1070.69	
-52.0428	154.394	1070.36	
-51.8946	154.737	1070.17	
-51.8503	154.959	1070.18	
-52.071	155.075	1070.35	
-52.2179	155.164	1070.07	
-52.5705	155.567	1070.36	
-52.8283	155.718	1070.22	
-52.9287	155.847	1070.3	
-52.9841	155.926	1070.33	
-53.0449	155.971	1070.32	
-53.1234	156.033	1070.36	
-53.2341	156.056	1070.09	
-53.4016	156.152	1070.22	
-53.4828	156.396	1070.44	
-53.4437	156.426	1070.29	
-53.4753	156.436	1070.27	
-53.5901	156.427	1070.19	
-53.6532	156.452	1070.21	
-53.8933	156.38	1070.08	
-53.928	156.473	1070.19	
-53.8148	156.471	1070.08	
-53.7541	156.509	1070.12	
-54.059	156.535	1070.36	
-53.921	156.669	1070.31	
-54.0869	156.801	1070.23	
-54.0868	156.981	1070.19	
-53.9788	157.215	1070.14	
-54.2052	157.484	1070.3	
-54.3388	157.683	1070.22	
-54.1288	157.949	1070.21	
-54.121	158.102	1070.09	
-54.0832	158.191	1070.09	
-53.7397	158.265	1069.99	
-53.9552	158.256	1070.08	
-54.2295	158.462	1070.14	
-54.2098	158.665	1069.97	
-54.7961	158.96	1070.23	
-54.8102	159.227	1070.04	
-55.0859	159.421	1070	
-55.688	159.873	1070.02	
-56.0811	160.156	1070.11	
-56.4743	160.278	1070.18	
-56.885	160.55	1070.16	
-57.1303	160.831	1070.03	
-57.546	161.124	1070.16	
-57.6907	161.253	1070.1	
-57.8964	161.516	1070.12	
-57.8977	161.987	1070.55	
-57.8398	162.024	1070.21	
-57.9165	162.346	1070.34	
-57.6127	162.586	1070.02	
-57.6533	163.001	1070.22	
-57.3715	163.081	1070	
-57.5411	163.298	1070.1	
-57.7477	163.633	1070.22	
-57.7758	163.964	1070.26	
-57.4506	164.153	1069.99	
-57.7191	164.616	1070.21	
-57.7955	165.156	1070.35	
-57.828	165.55	1070.29	
-57.902	165.962	1070.54	
-57.3932	165.989	1070.2	
-57.2187	166.15	1070.17	
-57.2242	166.484	1070.14	
-57.5473	166.884	1070.4	
-57.6756	167.208	1070.67	
-57.4975	167.414	1070.38	
-57.6434	167.695	1070.63	
-57.3626	167.83	1070.45	
-56.938	167.893	1070.46	
-56.8904	168.199	1070.56	
-56.7121	168.482	1070.68	
-56.171	168.337	1070.46	
-55.7931	168.36	1070.41	
-55.5815	168.38	1070.22	
-55.6707	168.657	1070.64	
-55.6257	168.699	1070.56	
-55.5901	168.74	1070.32	
-55.6342	168.977	1070.51	
-55.5225	169.077	1070.68	
-55.5657	169.317	1070.59	
-55.4811	169.3	1070.39	
-55.5529	169.55	1070.57	
-55.5296	169.732	1070.66	
-55.635	169.933	1070.75	
-55.3938	169.718	1070.44	
-55.261	169.842	1070.67	
-55.1154	169.952	1070.75	
-54.8981	169.83	1070.64	
-54.8605	169.931	1070.59	
-54.9993	170.342	1070.8	
-55.1293	170.553	1070.73	
-55.1565	170.737	1070.72	
-55.1893	171.098	1070.96	
-55.1835	171.178	1070.77	
-55.1587	171.322	1070.97	
-55.0364	171.233	1070.81	
-54.9129	171.189	1070.7	
-54.8976	171.193	1070.69	
-55.0152	171.342	1070.75	
-54.9955	171.577	1071	
-54.9552	171.654	1070.95	
-54.9118	171.722	1070.94	
-54.8745	171.689	1070.89	
-54.8863	171.686	1070.98	
-54.9123	171.735	1071.04	
-54.9657	171.708	1071.02	
-54.9436	171.782	1070.95	
-54.9327	171.895	1071.04	
-54.9944	171.945	1071.13	
-54.938	171.864	1071.05	
-54.9681	171.842	1071.05	
-55.0145	171.922	1071.12	
-54.9808	171.873	1071	
-54.9619	171.937	1071.06	
-54.9659	171.953	1071.13	
-54.9666	172.099	1071.18	
