762.368	568.996	731.481	597.173	702.078	533.286	728.879	523.881	
762.371	568.998	731.486	597.174	702.078	533.289	728.882	523.885	
762.374	568.999	731.486	597.174	702.082	533.288	728.883	523.886	
762.372	569	731.484	597.173	702.08	533.289	728.881	523.886	
762.366	569	731.481	597.176	702.074	533.289	728.877	523.886	
762.37	568.999	731.483	597.174	702.076	533.285	728.88	523.882	
762.37	568.997	731.484	597.174	702.078	533.286	728.881	523.883	
762.369	569.002	731.485	597.177	702.079	533.291	728.88	523.888	
762.374	569.003	731.489	597.179	702.082	533.289	728.883	523.888	
762.369	569.002	731.482	597.181	702.078	533.295	728.882	523.89	
762.366	569.01	731.483	597.183	702.077	533.297	728.877	523.896	
762.371	569.012	731.482	597.187	702.078	533.295	728.882	523.896	
762.368	569.006	731.482	597.185	702.078	533.296	728.881	523.892	
762.364	569.008	731.475	597.187	702.074	533.298	728.877	523.894	
762.369	569.005	731.482	597.179	702.078	533.293	728.879	523.891	
762.368	569.007	731.481	597.184	702.074	533.294	728.878	523.892	
762.372	569.007	731.486	597.183	702.079	533.295	728.883	523.892	
762.369	569.011	731.482	597.187	702.078	533.299	728.881	523.896	
762.374	569.01	731.487	597.186	702.08	533.298	728.883	523.895	
762.375	569.009	731.489	597.186	702.085	533.299	728.887	523.895	
762.372	569.01	731.485	597.186	702.081	533.298	728.882	523.896	
762.369	569.011	731.482	597.187	702.077	533.299	728.879	523.897	
762.366	569.012	731.481	597.187	702.076	533.299	728.877	523.899	
762.368	569.009	731.483	597.187	702.078	533.295	728.879	523.892	
762.368	569	731.482	597.173	702.077	533.289	728.879	523.888	
762.372	569.01	731.483	597.186	702.08	533.299	728.881	523.897	
762.363	569.008	731.477	597.184	702.071	533.296	728.874	523.894	
762.368	569.006	731.482	597.185	702.077	533.297	728.878	523.893	
762.364	569.011	731.478	597.189	702.076	533.3	728.877	523.899	
762.362	569.009	731.477	597.185	702.071	533.297	728.873	523.894	
762.361	569.01	731.473	597.184	702.069	533.298	728.872	523.895	
762.37	569.007	731.485	597.182	702.081	533.299	728.884	523.898	
762.371	569.01	731.486	597.186	702.081	533.299	728.884	523.897	
762.369	569.008	731.483	597.185	702.077	533.296	728.881	523.894	
762.365	569.01	731.478	597.185	702.073	533.299	728.875	523.894	
762.362	569.009	731.477	597.185	702.073	533.297	728.876	523.896	
762.371	569.009	731.487	597.185	702.08	533.297	728.883	523.893	
762.367	569.01	731.481	597.185	702.076	533.297	728.879	523.896	
762.366	569.007	731.477	597.185	702.073	533.295	728.874	523.894	
762.37	569.011	731.482	597.186	702.078	533.297	728.879	523.895	
762.37	569.011	731.483	597.187	702.078	533.298	728.88	523.898	
762.369	569.011	731.483	597.187	702.079	533.301	728.881	523.899	
