-2.27084	1.22744	1.43166
-2.26022	1.23232	1.42828
-2.25651	1.23465	1.42937
-2.25433	1.23587	1.4294
-2.25366	1.2365	1.43028
-2.25146	1.2376	1.42934
-2.24831	1.24028	1.43231
-2.24773	1.24096	1.43385
-2.24548	1.24258	1.43421
-2.24492	1.24328	1.43569
-2.24497	1.24333	1.43604
-2.24524	1.24332	1.43671
-2.24445	1.24388	1.43681
-2.24436	1.24389	1.43663
-2.24492	1.24355	1.43659
-2.24552	1.24287	1.43545
-2.24573	1.24291	1.43619
-2.24609	1.24269	1.43642
-2.24743	1.24173	1.43618
-2.25151	1.23909	1.436
-2.25481	1.23687	1.43528
-2.25714	1.2353	1.43425
-2.25963	1.23353	1.43291
-2.26179	1.23236	1.43274
-2.26328	1.23133	1.43199
-2.26734	1.22921	1.43178
-2.26996	1.22781	1.43119
-2.27217	1.22697	1.43229
-2.27551	1.22552	1.43244
-2.27875	1.22395	1.43188
-2.28138	1.22288	1.43169
-2.28393	1.22193	1.43229
-2.28651	1.22107	1.43291
-2.28775	1.22045	1.43212
-2.28916	1.21994	1.432
-2.29081	1.21955	1.43307
-2.29352	1.21837	1.43179
-2.29588	1.21732	1.43017
-2.29992	1.21614	1.43107
-2.30206	1.2152	1.42877
-2.30494	1.21435	1.42844
-2.30758	1.21371	1.42846
-2.3112	1.21248	1.42626
-2.31247	1.2119	1.42459
-2.31478	1.21114	1.4229
-2.3166	1.21056	1.42121
-2.31898	1.21002	1.42046
-2.32181	1.2092	1.41806
-2.32449	1.20832	1.41358
-2.3265	1.2079	1.41249
-2.33086	1.20723	1.4114
-2.3334	1.20679	1.40987
-2.33522	1.20648	1.40795
-2.33693	1.20629	1.40726
-2.34051	1.2059	1.40623
-2.34428	1.20557	1.40434
-2.34967	1.20524	1.40172
-2.35515	1.20512	1.39982
-2.35999	1.20513	1.39728
-2.36739	1.20544	1.39725
-2.37904	1.20647	1.39434
-2.38466	1.20725	1.39291
-2.38928	1.208	1.39256
-2.39218	1.20859	1.38995
-2.39869	1.20994	1.3896
-2.40226	1.21083	1.38798
-2.40609	1.21181	1.38762
-2.41135	1.21327	1.38765
-2.41641	1.21491	1.38556
-2.42251	1.21701	1.38493
-2.42782	1.21902	1.38448
-2.43225	1.22093	1.38269
-2.43785	1.22347	1.38178
-2.44274	1.2259	1.38021
-2.44781	1.22846	1.38035
-2.44996	1.22974	1.37887
-2.45395	1.23212	1.37739
-2.45819	1.23474	1.37634
-2.45892	1.23532	1.37546
-2.45923	1.23555	1.37494
-2.4601	1.23621	1.37427
-2.461	1.23675	1.37421
-2.46166	1.23727	1.37362
-2.46316	1.23823	1.37346
-2.46129	1.23664	1.37659
-2.45527	1.23243	1.38295
-2.44408	1.22598	1.3913
-2.43341	1.22113	1.40174
-2.42178	1.21707	1.40999
-2.4037	1.21237	1.41795
-2.39275	1.21078	1.42423
-2.39028	1.21096	1.42801
-2.3859	1.21061	1.43033
-2.38285	1.21092	1.43435
-2.37862	1.21124	1.43826
-2.37153	1.21185	1.44405
-2.36221	1.21224	1.44763
-2.35458	1.2125	1.44921
-2.35078	1.21345	1.45223
-2.34572	1.21361	1.45205
-2.33893	1.21447	1.45341
-2.33381	1.21525	1.45426
-2.3253	1.21567	1.45195
-2.31376	1.2172	1.44985
-2.30864	1.21819	1.44911
-2.30223	1.21923	1.44675
-2.29552	1.22008	1.44248
-2.28866	1.22192	1.44013
-2.27973	1.22459	1.43669
-2.27499	1.22569	1.43231
-2.26559	1.22879	1.42471
-2.26643	1.2275	1.4193
-2.26335	1.22841	1.41383
-2.26744	1.22666	1.41672
-2.26552	1.22742	1.41507
-2.26451	1.22818	1.41708
-2.26117	1.23009	1.41829
-2.26144	1.23021	1.42002
-2.26864	1.22626	1.41783
-2.28565	1.21887	1.41747
-2.3021	1.21312	1.41337
-2.30749	1.21134	1.40894
-2.31089	1.2105	1.40832
-2.31544	1.2095	1.4081
-2.31371	1.20984	1.4076
-2.31464	1.20957	1.40631
-2.31609	1.20937	1.40795
-2.3165	1.20931	1.40825
-2.31683	1.2093	1.40906
-2.31725	1.20916	1.40824
-2.31754	1.20917	1.40924
