21.8271	19.7051
21.6738	19.1094
22.0703	19.6621
21.8818	19.1758
22.7402	19.5254
22.835	19.2939
23.5059	18.9053
22.96	19.4307
22.1602	19.6035
21.874	19.2188
23.1563	18.8506
22.0938	19.4697
22.4775	19.4111
22.0273	19.2461
21.8311	19.9912
22.4697	20.0234
22.8389	19.4463
22.7129	19.0039
21.96	19.4502
22.251	19.1602
22.6348	19.9834
23.3096	19.5801
22.1133	19.3682
23.6816	19.2627
22.6309	19.6934
21.8037	20.0664
22.2227	19.8037
21.8037	20.0469
22.6465	20.7529
23.2344	19.3682
21.9951	19.5137
22.1992	19.5488
21.7803	20.3057
22.4072	20.1797
21.9795	18.8193
22.1953	19.5566
23.1445	19.3174
22.5215	20.2744
23.0742	20.3564
23.1641	19.3486
22.9912	20.1484
22.5371	18.9131
22.1836	19.8662
22.6934	19.2422
22.4736	19.2627
23.0078	19.7568
22.082	19.7529
22.6738	18.8896
22.6973	18.9131
22.2627	19.251
21.7051	20.2588
21.666	20.6699
21.8037	20.709
22.2979	19.3057
22.1563	18.96
22.6426	19.8857
21.6621	18.9521
21.6113	19.29
22.1797	19.4736
21.7607	19.4033
21.6934	19.8193
22.1719	19.3135
23.4775	20.4619
22.9717	19.6738
22.1563	20.2939
22.0039	20.8311
22.0195	19.9443
22.7568	19.3564
23.1484	19.3916
22.6465	18.9131
22.1094	19.7402
22.0469	19.6855
22.7012	19.4619
22.6113	19.1953
22.0625	20.5762
21.6074	19.7324
22.6738	19.5488
22.0391	19.9365
22.1445	19.5059
21.5254	19.0313
22.0547	19.3643
21.5176	19.8115
22.1484	20.1836
22.376	19.4189
22.7959	19.5332
21.4307	19.5098
21.666	19.3018
22.4541	20.1016
22.0273	19.7207
21.2744	18.584
21.3564	19.1211
22.3369	18.7246
22	19.0039
22.3291	18.5957
21.2783	19.5566
20.9248	19.8115
21.627	19.1055
21.6855	18.5215
21.2822	18.8896
22.1133	18.4307
21.0859	19.9365
20.8467	19.8818
22.5684	18.9521
20.7207	18.458
20.5293	18.8115
21.6035	18.9951
21.1445	18.6738
20.6348	18.6777
21.3838	18.0508
22.3877	18.2109
21.9443	18.1406
21.3135	18.4736
21.4111	18.1797
21.4463	18.3213
20.4854	18.7803
21.5918	17.6738
21.8896	17.8779
20.0234	18.0977
21.4189	18.9092
20.3252	17.5566
20.8779	18.0195
20.6582	16.96
20.5566	18.3018
20.8232	17.6504
20.2148	17.8311
20.666	17.7012
20.0938	17.6465
20.1836	16.8936
20.6309	17.792
20.4619	17.2266
20.0117	17.3994
19.4971	17.3252
19.8271	16.7568
19.2422	17.4424
19.6973	17.1758
20.2266	16.6348
19.1797	17.3291
19.748	17.3213
19.0117	16.7959
20.207	16.9521
20.1992	16.4736
19.0039	17.082
19.1563	15.9092
19.3213	17.1484
19.1016	16.1289
19.4307	16.5801
19.6777	15.7363
19.4658	16.4033
18.8389	15.8818
18.9053	16.2344
18.168	15.5605
18.3486	16.0078
18.1484	15.4736
18.3916	15.1797
18.3682	15.7129
18.2031	15.6582
18.1289	15.0742
18.2109	14.8076
17.5918	15.5215
18.3174	14.7168
17.9287	14.874
17.7012	14.6348
17.5332	15.0703
17.7402	14.3135
17.9795	14.8154
17.2227	14.9365
17.0781	15.2549
16.9014	15.1445
17.3682	15.1445
17.5605	14.1328
16.1875	14.5957
17.168	14.2266
16.9561	14.1523
17.8389	14.1797
16.458	14.7285
16.0977	14.0625
16.666	13.8506
16.9951	14.458
16.6855	13.8623
17.1875	13.9092
16.1055	14.7959
16.3135	13.5996
16.9639	14.1836
16.0859	13.7646
16.7363	13.6582
16.1992	13.6699
16.1172	13.0156
15.4619	13.792
14.7324	14.3604
15.6699	13.5723
16.0273	13.3877
15.1641	13.8857
16.0781	13.4385
15.0234	13.3096
16.082	13.0977
14.6582	13.502
14.9404	13.29
14.541	12.1484
14.917	13.043
14.3564	12.4932
14.5996	12.3564
14.6777	12.5293
14.623	12.9717
14.6934	12.5879
14.5215	12.4307
14.6504	12.3643
15.6582	12.5176
14.709	11.9092
14.6895	12.4307
14.0156	11.8975
14.1953	12.0469
14.1797	11.9521
14.4932	11.8584
14.4814	11.9756
14.6934	11.9521
14.7529	12.0586
14.4229	12.0703
14.0703	11.8232
14.5684	11.8818
15.3799	12.2979
15.458	12.7998
14.7168	12.8076
14.6543	13.0234
14.6816	12.2705
14.6426	12.7803
14.627	12.5996
14.1719	12.9873
15.4736	12.5059
14.6895	12.8975
14.7607	12.584
15.5801	12.7129
14.7051	12.7012
15.4189	13.0625
14.9482	13.4463
15.7842	12.7842
15.6309	13.1484
15.4893	12.541
15.5918	13.3643
15.5801	13.2344
15.7803	13.4619
15.6855	13.2266
15.541	14.0195
15.8154	13.7402
16.7012	14.2422
16.7129	13.9014
16.4736	13.7842
16.1484	13.1484
16.3252	14.1914
16.8662	14.5723
16.2822	15.168
17.2266	14.2109
17.4385	14.4424
17.2705	14.5059
17.2861	14.9287
17.3682	15.3018
17.4736	14.5215
17.8936	14.5449
17.6191	16.0508
18.2666	15.8701
18.5332	16.1602
50.6426	43.6387
50.6738	43.3916
52.2627	44.5996
53.3564	45.0391
52.5488	43.6934
51.9365	45.458
52.7881	46.0313
53.7012	45.8193
53.6387	45.7646
54.9639	46.9287
55.043	47.6777
54.623	46.2744
54.1797	48.2744
55.3877	47.4229
55.7607	47.6113
56.3838	48.4932
57.4463	47.7207
57.0078	48.4697
56.627	50.1094
56.835	50.207
57.4658	49.4775
57.4502	50.9248
57.6777	50.8701
58.4736	51.043
57.0391	49.5684
57.4346	51.0313
58.4346	50.6309
57.748	51.1406
56.8623	50.9795
57.2822	50.6738
57.8467	50.9834
57.0742	51.0313
55.5684	51.8467
57.4424	51.3408
57.96	51.2266
57.7725	51.2227
56.666	50.541
56.502	50.6777
57.1484	51.5254
56.6777	51.8662
56.5723	51.6152
56.6934	51.2461
56.2783	51.9209
56.4619	50.666
55.5645	52.2744
55.2148	51.3486
55.6035	53.2461
57	52.082
55.4072	52.0547
55.8584	53.2861
55.4346	51.6582
55.1641	51.8193
55.4463	52.2939
55.7568	52.9326
54.5957	53.0703
55.709	53.0234
55.5996	53.9795
56.0547	53.0859
55.9248	53.1094
56.5293	53.2783
54.6699	53.0547
54.2305	53.1289
55.9717	51.9326
56.3291	53.5293
54.9209	53.4854
55.627	53.8232
55.3174	54.168
54.207	54.3096
54.1602	54.6543
54.4502	54.2031
54.0586	54.0195
55.3564	54.8506
54.3408	54.4775
53.3213	54.7324
54.5371	54.5176
54.1602	55.0273
53.7285	54.9443
53.3525	53.5098
54.1406	54.9873
53.8936	54.9092
53.3682	55.6582
54.1289	55.1055
53.5762	55.376
54.9014	56.3799
53.7012	56.1367
53.5957	54.6777
52.6895	54.7646
52.874	55.376
52.3291	55.0234
53.1211	55.043
53.3213	56.0859
53.5293	55.6816
53.5684	55.9248
53.1953	55.8467
51.9756	55.1328
52.6074	56.4814
51.2109	56.1875
51.9834	55.2109
51.7881	55.541
51.1836	56.4424
50.666	55.0703
51.7363	55.874
50.5723	55.7646
50.082	55.7324
50.0859	56.3799
49.9521	55.9756
50.1445	56.458
51.0547	55.2861
49.6777	56.0234
51.3799	55.5137
49.5332	56.5879
51.0938	56.4072
50.0781	55.8975
48.458	55.3291
49.2783	55.3447
49.376	55.6621
49.0508	56.5059
48.6113	56.1406
48.9639	55.917
48.5801	55.4971
47.5215	56.7012
47.9209	55.6582
47.8975	55.1094
47.2344	54.7129
46.9795	56.5215
47.2422	55.7324
46.082	55.4033
46.1055	55.125
45.8584	54.8701
46.8896	55.3525
46.2188	55.0195
45.3057	55.207
44.96	53.5879
45.5254	52.5527
45.4893	54.0313
45.4346	52.3369
45.2148	54.8037
44.835	51.9248
44.5762	52.0781
44.5684	52.2627
44.3486	53.0781
42.29	51.8818
42.7402	52.7285
43.7363	51.7764
43.2783	51.9561
42.5488	49.9951
43.3721	50.0664
41.1406	50.1289
42.5918	50.4658
40.6934	50.3682
41.4893	49.874
41.7324	49.7168
40.9834	48.29
37.8975	4.77246
38.7725	45.6582
37.9326	45.0781
38.3955	45.3213
36.9092	44.0664
37.1641	43.7129
36.4658	43.3916
36.3682	43.1523
36.9248	43.9678
36.9873	42.8975
36.1875	43.0273
35.6465	42.7012
36.1055	42.7607
36.0078	42.8857
36.4346	42.082
35.1523	42.0938
35.2422	42.9209
35.0547	41.4854
35.9326	42.4189
34.4775	42.1602
34.584	42.666
35.9912	41.9248
35.458	41.0664
34.5488	41.5371
34.9404	42.1133
35.125	41.8506
34.6465	43.043
35.8076	42.0508
34.3955	42.3564
35	41.0273
35.4775	41.6465
34.9053	43.5527
34.1211	42.3213
35.1055	42.8428
35.1875	42.3174
35.9521	43.1719
35.3643	43.96
35.5371	44.1484
36.4111	43.9639
