0	1
889	1
1068	1
1258	1
2418	1
3586	1
4073	1
4985	1
5183	1
6074	1
6336	1
6831	1
7161	1
7406	1
7563	1
7794	1
7999	1
8241	1
8476	1
8677	1
8901	1
9166	1
9414	1
9744	1
10483	1
10683	1
11583	1
12149	1
12370	1
12573	1
12906	1
13161	1
13423	1
13658	1
13916	1
14170	1
14412	1
15143	1
15352	1
16005	1
16575	1
17241	1
17484	1
17754	1
18577	1
19243	1
19745	1
19977	1
20131	1
20327	1
20998	1
22002	1
22237	1
22500	1
23000	1
23403	1
23753	1
23995	1
24223	1
24582	1
25249	1
25572	1
25823	1
26504	1
26735	1
27005	1
27580	1
28005	1
28746	1
29330	1
30058	1
30235	1
30440	1
30899	1
31088	1
31420	1
31637	1
31836	1
32164	1
32407	1
32903	1
33261	1
33825	1
34822	1
35157	1
35339	1
35920	1
36657	1
36811	1
36995	1
37230	1
37421	1
37649	1
37860	1
38322	1
38576	1
38907	1
39085	1
39677	1
39888	1
40090	1
40652	1
41159	1
41406	1
42899	1
43111	1
43300	1
43510	1
43987	1
44405	1
44577	1
45078	1
45421	1
45906	1
47497	1
47742	1
47992	1
48332	1
49064	1
49911	1
50164	1
50405	1
50904	1
51155	1
51423	1
52242	1
52651	1
53080	1
53554	1
53750	1
54000	1
54574	1
54816	1
55084	1
55753	1
56663	1
57410	1
57662	1
58256	1
58907	1
59659	1
59979	1
60236	1
