53.4502	47.8779
53.3955	48.3604
52.6074	50.1641
53.8193	49.6855
54.3447	48.1289
53.6816	49.3408
54.0117	48.6934
54.3174	49.623
54.2227	49.0391
54.207	49.6855
53.6777	50.3994
54.0352	48.7402
54.5137	49.0703
53.96	50.792
54.5527	49.6426
53.7959	50.6191
54.8311	48.6816
54.4541	50.0078
55.3799	49.5957
53.3682	49.7646
54.5801	48.2666
55.0898	49.2705
54.4541	49.7959
55.1602	50.207
55.207	48.96
56.0547	50.1133
55.2227	48.9873
54.7568	50.8896
54.8271	50.2383
55.1836	49.4463
54.9131	50.0391
54.5293	49.9482
55.3252	49.1055
56.0078	49.7012
55.7441	49.4854
54.4268	48.6777
54.9053	49.5723
54.623	49.835
54.5527	50.2461
54.333	48.8623
56.0859	50.0469
55.1289	50.3252
53.8428	48.8545
53.2627	49.0977
52.7842	49.0547
53.835	48.1523
53.6699	48.6816
53.835	49.2627
54.3525	48.7051
53.8311	49.3955
55.1211	49.125
55.5996	49.2344
53.5215	49.3291
55.3135	50.3291
54.7607	49.2861
55.4697	48.0508
54.251	49.1133
54.7881	49.6035
56.6582	49.0977
54.9756	48.8467
56.0898	49.2422
55.2109	48.8896
55.1523	49.0156
55.1602	50.0195
55.4424	49.6152
56.2461	48.6973
54.584	49.376
55.9951	49.1719
55.168	49.9248
55.8193	50.0352
55.1875	49.2979
54.8467	49.6855
55.9678	50.3252
55.5293	50.1758
55.0352	49.2148
55.6699	50.4502
55.0977	50.7998
56.1484	50.9443
56.168	49.5137
56.8037	52.1367
54.7568	51.1914
55.1602	51.8115
55.9482	51.5723
54.8584	49.8154
54.5371	49.5449
54.835	50.5879
54.7207	50.0273
55.251	50.1992
56.1875	49.9053
55.7207	49.5762
55.2031	49.8271
54.9209	49.6035
55.5176	50.666
55.6777	50.3838
56.0977	49.2031
56.2588	49.6465
55.2266	49.7803
55.5879	50.709
55.458	50.4268
56.9678	49.9834
55.4854	50.3447
55.9873	50.5762
54.7285	49.3955
55.8115	49.7168
56.0781	49.9834
55.9561	49.9482
55.333	48.4658
56.3955	49.1094
56.0313	49.0117
55.9521	50.4736
56.6934	49.0898
56.9678	48.9717
55.7568	49.3799
55.709	48.8545
56.1797	49.2627
55.2344	48.2227
56.082	48.7168
54.8662	48.4072
55.415	48.2031
55.5059	47.9092
56.6191	47.5801
57.1289	48.7607
55.4072	46.9365
56.6465	47.4424
55.541	48.0273
56.9131	47.2939
56.3135	47.1484
55.5098	47.2861
56.584	47.3564
55.0859	47.3877
55.4346	47.3838
55.8662	47.2705
55.7129	47.5059
55.4189	47.4932
54.7402	46.917
54.0977	45.5449
55.043	45.627
54.6074	46.9365
55.7881	47.1563
55.0195	47.2383
54.8857	47.5566
56.9131	47.0117
57.4814	47.8701
55.8936	48.1367
56.7207	48.4072
56.5918	47.4697
58.4971	46.3252
58.6934	47.4775
58.6074	47.7129
57.3682	47.0547
59.0586	47.9443
58.8389	49.5684
58.4268	48.9131
60.4502	49.8662
60.1055	49.4385
61.3604	49.0508
60.4385	50.2344
60.3135	49.3799
61.0977	50.7129
62.043	50.4814
