329.522	52.1633	867.723		305.996	69.6408	866.264		287.828	23.5863	863.482		307.35	18.5531	865.445		
329.516	52.1601	867.714		306.001	69.642	866.256		287.834	23.5827	863.487		307.354	18.5516	865.451		
329.515	52.1575	867.706		306	69.6385	866.259		287.83	23.5807	863.485		307.353	18.55	865.448		
329.519	52.1614	867.731		305.999	69.6418	866.269		287.836	23.5867	863.511		307.354	18.5546	865.458		
329.518	52.1593	867.728		305.999	69.6409	866.259		287.835	23.583	863.519		307.358	18.5509	865.464		
329.514	52.157	867.702		305.998	69.637	866.253		287.837	23.5809	863.495		307.347	18.5517	865.433		
329.519	52.1611	867.721		305.998	69.6394	866.254		287.837	23.5818	863.502		307.347	18.5505	865.408		
329.514	52.1591	867.7		306.002	69.642	866.272		287.838	23.5832	863.506		307.352	18.5496	865.436		
329.511	52.1562	867.69		306.004	69.6396	866.272		287.829	23.5827	863.468		307.352	18.5521	865.442		
329.52	52.158	867.722		305.995	69.639	866.243		287.826	23.5817	863.454		307.347	18.5537	865.421		
329.522	52.1565	867.717		306.002	69.6397	866.264		287.827	23.5829	863.465		307.345	18.5498	865.42		
329.516	52.1568	867.7		305.995	69.6399	866.237		287.833	23.5843	863.493		307.349	18.5492	865.423		
329.519	52.1593	867.707		305.994	69.6367	866.238		287.832	23.5798	863.467		307.352	18.5511	865.457		
329.518	52.1575	867.715		305.998	69.6411	866.261		287.832	23.5816	863.481		307.348	18.5506	865.44		
329.518	52.1598	867.722		305.999	69.6424	866.272		287.832	23.585	863.5		307.351	18.5493	865.434		
329.518	52.1617	867.721		306.003	69.6398	866.271		287.832	23.5807	863.478		307.355	18.5531	865.451		
329.513	52.1592	867.712		306	69.641	866.26		287.832	23.5835	863.473		307.354	18.5521	865.467		
329.513	52.1571	867.687		306.006	69.6414	866.282		287.829	23.5803	863.477		307.353	18.5482	865.437		
329.513	52.1586	867.705		305.996	69.6387	866.248		287.829	23.5806	863.477		307.351	18.5518	865.441		
329.516	52.1562	867.709		306	69.6397	866.252		287.833	23.5821	863.488		307.355	18.5504	865.453		
329.517	52.1586	867.707		305.997	69.6393	866.243		287.841	23.5831	863.522		307.349	18.5509	865.432		
329.519	52.1596	867.705		306.004	69.6403	866.269		287.834	23.5797	863.47		307.35	18.5514	865.432		
329.513	52.157	867.697		305.998	69.6404	866.266		287.829	23.5825	863.47		307.354	18.554	865.444		
329.518	52.1569	867.719		306.004	69.6424	866.273		287.835	23.5837	863.482		307.351	18.5477	865.431		
329.524	52.1599	867.738		306	69.6394	866.256		287.832	23.584	863.479		307.352	18.55	865.454		
329.515	52.1575	867.706		305.995	69.639	866.246		287.828	23.5817	863.467		307.356	18.5493	865.462		
329.517	52.1584	867.718		306.002	69.6407	866.264		287.837	23.5808	863.5		307.351	18.553	865.447		
329.517	52.156	867.713		306.001	69.6409	866.265		287.834	23.5832	863.479		307.352	18.5497	865.439		
329.514	52.1584	867.715		306.006	69.641	866.269		287.828	23.5837	863.464		307.352	18.5507	865.428		
329.52	52.1574	867.715		305.997	69.6382	866.254		287.834	23.58	863.475		307.35	18.55	865.437		
329.519	52.1587	867.723		306.002	69.6438	866.264		287.826	23.5809	863.454		307.349	18.5486	865.433		
329.524	52.1608	867.724		306	69.6389	866.25		287.839	23.5822	863.517		307.349	18.5507	865.435		
329.522	52.1598	867.741		306.005	69.6439	866.285		287.834	23.5828	863.489		307.347	18.5504	865.417		
329.518	52.1581	867.717		306.005	69.6409	866.281		287.833	23.5818	863.49		307.346	18.551	865.422		
329.515	52.1584	867.716		306.005	69.6414	866.287		287.833	23.5832	863.478		307.35	18.5506	865.423		
329.515	52.1559	867.709		306	69.6391	866.249		287.831	23.5815	863.48		307.349	18.5502	865.442		
329.513	52.1566	867.688		305.998	69.6417	866.243		287.837	23.5814	863.496		307.353	18.5482	865.436		
329.509	52.1568	867.685		306.001	69.6401	866.262		287.83	23.5828	863.463		307.346	18.5506	865.431		
329.517	52.1565	867.705		305.999	69.6425	866.269		287.833	23.5803	863.497		307.353	18.5493	865.456		
329.524	52.1607	867.733		306.004	69.6383	866.268		287.831	23.5832	863.473		307.35	18.5495	865.434		
329.524	52.1596	867.736		305.994	69.6386	866.233		287.833	23.5811	863.481		307.349	18.552	865.428		
329.52	52.1552	867.712		305.988	69.6376	866.212		287.834	23.582	863.483		307.351	18.5507	865.437		
329.515	52.156	867.698		306.002	69.6402	866.264		287.832	23.5819	863.478		307.351	18.5499	865.435		
329.522	52.1576	867.72		305.999	69.6403	866.254		287.834	23.5814	863.481		307.354	18.5506	865.428		
329.516	52.159	867.717		306.004	69.6402	866.276		287.83	23.5833	863.477		307.355	18.5505	865.455		
329.521	52.1637	867.725		306	69.6414	866.252		287.838	23.5846	863.511		307.354	18.5498	865.446		
329.52	52.1642	867.728		305.996	69.6409	866.243		287.833	23.5841	863.48		307.351	18.5528	865.432		
329.519	52.1581	867.704		305.999	69.6365	866.249		287.829	23.5841	863.47		307.356	18.5534	865.448		
329.515	52.1593	867.711		306.004	69.6392	866.256		287.832	23.5854	863.458		307.356	18.5524	865.462		
329.516	52.1602	867.701		306.001	69.6389	866.251		287.835	23.5844	863.485		307.356	18.5493	865.45		
329.517	52.1584	867.696		305.999	69.6384	866.236		287.832	23.5821	863.48		307.356	18.5495	865.456		
329.516	52.1604	867.711		306.003	69.6414	866.268		287.831	23.5835	863.459		307.355	18.5502	865.438		
329.523	52.1612	867.74		305.998	69.64	866.241		287.828	23.5813	863.445		307.354	18.5488	865.444		
329.527	52.163	867.739		305.997	69.6388	866.251		287.831	23.5794	863.48		307.352	18.5508	865.44		
329.526	52.1563	867.741		305.997	69.6382	866.238		287.834	23.5822	863.499		307.353	18.5509	865.436		
329.518	52.159	867.714		306.007	69.6406	866.268		287.836	23.5818	863.491		307.347	18.5486	865.421		
329.508	52.1557	867.678		305.999	69.6409	866.258		287.832	23.5816	863.482		307.348	18.5489	865.423		
329.516	52.1592	867.696		306.003	69.639	866.273		287.832	23.5815	863.477		307.349	18.5526	865.417		
329.514	52.1601	867.713		305.997	69.6381	866.251		287.839	23.5847	863.512		307.35	18.5515	865.431		
329.518	52.1594	867.715		305.998	69.6384	866.248		287.839	23.583	863.504		307.353	18.5514	865.44		
329.512	52.155	867.682		305.999	69.6388	866.247		287.835	23.5826	863.48		307.36	18.5495	865.469		
329.52	52.1568	867.709		306	69.6398	866.256		287.835	23.5848	863.489		307.354	18.5521	865.449		
329.523	52.1577	867.725		305.999	69.6372	866.252		287.842	23.5821	863.528		307.348	18.5524	865.433		
329.518	52.1582	867.711		306	69.64	866.244		287.835	23.5821	863.488		307.357	18.5505	865.463		
329.518	52.1566	867.704		306.002	69.6402	866.265		287.835	23.5831	863.484		307.345	18.5495	865.42		
329.516	52.1608	867.711		306.001	69.6388	866.255		287.827	23.5819	863.455		307.354	18.5527	865.44		
329.519	52.1586	867.705		306.001	69.6385	866.254		287.833	23.5789	863.485		307.347	18.5512	865.421		
329.516	52.1559	867.699		306.003	69.6399	866.26		287.829	23.5851	863.452		307.35	18.5529	865.435		
329.518	52.1571	867.694		305.992	69.6368	866.202		287.83	23.5823	863.466		307.353	18.554	865.442		
329.516	52.1602	867.695		306.003	69.6426	866.256		287.828	23.5832	863.455		307.35	18.5501	865.416		
329.51	52.1586	867.69		306.002	69.6408	866.258		287.836	23.5845	863.474		307.344	18.5473	865.403		
329.512	52.1558	867.689		305.997	69.6352	866.227		287.835	23.5799	863.482		307.35	18.5511	865.429		
329.516	52.1567	867.698		305.997	69.6399	866.24		287.829	23.5822	863.465		307.361	18.5526	865.467		
329.512	52.1581	867.68		305.996	69.637	866.239		287.83	23.5809	863.467		307.353	18.5494	865.448		
329.516	52.1556	867.682		306.002	69.6416	866.255		287.833	23.5786	863.476		307.357	18.5497	865.451		
329.515	52.1578	867.703		306.003	69.6412	866.258		287.839	23.5849	863.506		307.353	18.5491	865.439		
329.517	52.1591	867.704		306.002	69.6396	866.265		287.834	23.582	863.484		307.355	18.5519	865.446		
329.52	52.1602	867.706		305.997	69.6379	866.232		287.835	23.5823	863.489		307.348	18.5511	865.429		
329.51	52.1563	867.679		305.995	69.6396	866.237		287.833	23.5815	863.481		307.357	18.549	865.451		
329.509	52.1581	867.678		305.995	69.6374	866.224		287.828	23.5819	863.463		307.359	18.5483	865.472		
329.52	52.1589	867.716		305.994	69.6367	866.233		287.83	23.5798	863.454		307.348	18.5528	865.419		
329.529	52.1612	867.74		305.995	69.6396	866.243		287.829	23.5821	863.451		307.352	18.5509	865.438		
329.511	52.1537	867.689		306.002	69.641	866.25		287.824	23.5795	863.458		307.351	18.5521	865.428		
