932.429	552.332	897.985	577.079	873.344	510.504	901.612	503.546	
932.423	552.327	897.993	577.079	873.351	510.5	901.617	503.545	
932.423	552.327	897.991	577.075	873.347	510.495	901.617	503.539	
932.424	552.33	897.988	577.074	873.352	510.507	901.616	503.547	
932.423	552.328	897.99	577.076	873.35	510.497	901.622	503.545	
932.423	552.324	897.99	577.073	873.356	510.497	901.611	503.54	
932.426	552.334	897.989	577.075	873.354	510.495	901.614	503.545	
932.422	552.33	897.992	577.076	873.355	510.499	901.618	503.537	
932.42	552.33	897.995	577.074	873.347	510.499	901.616	503.55	
932.427	552.327	897.987	577.076	873.345	510.5	901.613	503.547	
932.431	552.324	897.993	577.073	873.345	510.502	901.611	503.542	
932.426	552.325	897.988	577.077	873.349	510.499	901.615	503.538	
932.428	552.325	897.986	577.074	873.351	510.493	901.614	503.541	
932.426	552.32	897.988	577.076	873.35	510.499	901.612	503.544	
932.424	552.327	897.988	577.078	873.347	510.502	901.616	503.54	
932.424	552.331	897.993	577.074	873.35	510.498	901.619	503.544	
932.419	552.327	897.99	577.075	873.351	510.5	901.616	503.542	
932.424	552.32	897.996	577.075	873.346	510.499	901.619	503.538	
932.421	552.329	897.987	577.07	873.347	510.498	901.615	503.543	
932.424	552.326	897.993	577.069	873.351	510.496	901.619	503.541	
932.426	552.328	897.99	577.075	873.357	510.497	901.614	503.546	
932.428	552.327	897.995	577.073	873.354	510.494	901.615	503.543	
932.422	552.325	897.987	577.077	873.347	510.5	901.619	503.547	
932.424	552.325	897.995	577.077	873.354	510.502	901.617	503.543	
932.43	552.324	897.991	577.072	873.35	510.498	901.615	503.542	
932.423	552.328	897.987	577.074	873.346	510.496	901.619	503.539	
932.423	552.325	897.994	577.075	873.354	510.494	901.615	503.548	
932.425	552.324	897.992	577.077	873.354	510.498	901.617	503.54	
932.42	552.327	897.998	577.074	873.346	510.503	901.62	503.54	
932.428	552.326	897.988	577.073	873.353	510.492	901.615	503.54	
932.425	552.327	897.993	577.082	873.345	510.5	901.613	503.539	
932.432	552.329	897.993	577.077	873.355	510.496	901.614	503.541	
932.427	552.324	897.994	577.075	873.352	510.494	901.613	503.538	
932.424	552.328	897.995	577.076	873.35	510.501	901.611	503.543	
932.422	552.327	897.993	577.075	873.352	510.501	901.617	503.544	
932.423	552.323	897.994	577.076	873.349	510.491	901.613	503.543	
932.424	552.329	897.991	577.078	873.355	510.495	901.619	503.541	
932.418	552.328	897.992	577.073	873.349	510.499	901.61	503.543	
932.426	552.325	897.988	577.077	873.349	510.495	901.615	503.537	
932.43	552.326	897.995	577.072	873.35	510.501	901.615	503.541	
932.43	552.329	897.987	577.074	873.352	510.493	901.615	503.542	
932.429	552.326	897.982	577.074	873.352	510.502	901.616	503.544	
932.425	552.322	897.993	577.077	873.351	510.499	901.616	503.539	
932.431	552.327	897.991	577.076	873.353	510.497	901.621	503.543	
