-109.6737551729656	248.4561141811751	911.2027331636095
-109.1703757137879	248.4349409592175	910.2516104463967
-109.5130973117167	248.4736580405428	910.7873236059735
-109.1534890097042	248.5195056167086	909.893149900052
-109.2978155329219	248.5488020338012	910.0872195932097
-109.4359766437928	248.4871107242212	910.6035525460399
-109.3274128770855	248.5533167722833	910.1850311416023
-109.409366747289	248.5151047747594	910.4500174598883
-109.594231512671	248.4381138197231	911.1126722234284
-109.4592242770604	248.5169520699222	910.5201047190611
-109.4359766437928	248.4871107242212	910.6035525460399
-109.4359766437928	248.4871107242212	910.6035525460399
-109.4778417149089	248.527565329107	910.5010809998339
-109.5154833000721	248.4418853406341	910.9244094766584
-109.7136601607903	248.4408466627746	911.3413703358846
-109.3963537992962	248.519699460147	910.4113079250898
-109.5130973117167	248.4736580405428	910.7873236059735
-109.3965018154252	248.4576389574732	910.6073045939173
-109.409366747289	248.5151047747594	910.4500174598883
-109.3368469161702	248.5780522036729	910.0832508825806
-109.2426212603025	248.5428079626386	910.0248373082882
-109.3884233951309	248.5001530943964	910.49577295199
-109.357040147409	248.4903070314015	910.4151403337208
-109.409366747289	248.5151047747594	910.4500174598883
-109.4359766437928	248.4871107242212	910.6035525460399
-109.528443924321	248.4371720794402	910.963055952888
-109.2816370081037	248.5720621195537	910.0208493750906
-109.4549796377787	248.4959040709306	910.6141942043864
-109.3866742585441	248.579278978448	910.1562082847393
-109.3963537992962	248.519699460147	910.4113079250898
-109.4945801145694	248.4631020300865	910.806429875252
-109.4549796377787	248.4959040709306	910.6141942043864
-109.3368469161702	248.5780522036729	910.0832508825806
-109.1359444720842	248.4612712832383	910.0967200333633
-109.7903623679689	248.4720085498845	911.3747208792958
-109.3269177193291	248.556280141847	910.1516354654575
-109.3070998960926	248.54478164713	910.1710477841772
-109.3569668916751	248.5897167241757	910.0638913906608
-109.409366747289	248.5151047747594	910.4500174598883
-109.4551386111988	248.4336471421948	910.810185883758
-109.4359766437928	248.4871107242212	910.6035525460399
-109.3070998960926	248.54478164713	910.1710477841772
-109.594231512671	248.4381138197231	911.1126722234284
-109.5872555984617	248.4129893148218	911.1658323679055
-109.3368469161702	248.5780522036729	910.0832508825806
-109.4359766437928	248.4871107242212	910.6035525460399
-109.409366747289	248.5151047747594	910.4500174598883
-109.4741226083195	248.4444256463008	910.7912989023035
-109.8015246786166	248.5202804840359	911.2609949608407
-109.1587701798716	248.4813759944197	910.0564140328702
-109.3368469161702	248.5780522036729	910.0832508825806
-109.3368469161702	248.5780522036729	910.0832508825806
-109.1778683698098	248.4283879280757	910.2631145918746
-109.4741597482919	248.5069108927989	910.5949752990837
-109.5049386244703	248.4356817701107	910.8789000208977
-109.4198549109143	248.4875437049513	910.5238978241059
-109.2410647273631	248.4655725689769	910.2875087472137
-109.409366747289	248.5151047747594	910.4500174598883
-109.6255455913954	248.5213595321212	910.8504315010639
-109.4543044995314	248.4975612449687	910.5844865125472
-109.3963537992962	248.519699460147	910.4113079250898
-109.4359766437928	248.4871107242212	910.6035525460399
-109.4679861916685	248.4912668941703	910.6528926235683
-109.3368469161702	248.5780522036729	910.0832508825806
-109.5126411768273	248.4985829752938	910.6540022626208
-109.3963537992962	248.519699460147	910.4113079250898
-109.409366747289	248.5151047747594	910.4500174598883
-109.4551386111988	248.4336471421948	910.810185883758
-109.4359766437928	248.4871107242212	910.6035525460399
-109.5833080209456	248.5896841297466	910.582149648601
-109.2446267590665	248.5690462089696	909.9311665376769
-109.3772867836311	248.537385422323	910.2709172375734
-109.594231512671	248.4381138197231	911.1126722234284
-109.3700250434585	248.4856999395356	910.4538345062324
-109.3955074711646	248.5546215413376	910.2861359633289
-109.409366747289	248.5151047747594	910.4500174598883
-109.409366747289	248.5151047747594	910.4500174598883
-109.3700250434585	248.4856999395356	910.4538345062324
-109.3070998960926	248.54478164713	910.1710477841772
-109.6792213236795	248.4290782049611	911.3198155272495
-109.4405786305616	248.4430471083824	910.7479213380145
-109.1620357269932	248.4704752381546	910.0695066650404
-109.409366747289	248.5151047747594	910.4500174598883
-109.4359766437928	248.4871107242212	910.6035525460399
-109.4359766437928	248.4871107242212	910.6035525460399
-109.4020056378823	248.3814311726391	910.9220462217844
-109.3140824414142	248.5177383845246	910.2109329020282
-109.2292031811976	248.475210695402	910.2313705968224
-109.4156992732735	248.4665284949709	910.6180303440813
-109.4462190949183	248.5215590674041	910.4814189984332
-109.4273087777087	248.5293442715424	910.4917421661489
-109.3368469161702	248.5780522036729	910.0832508825806
-109.3700250434585	248.4856999395356	910.4538345062324
-109.409366747289	248.5151047747594	910.4500174598883
-109.4945801145694	248.4631020300865	910.806429875252
-109.5076336681293	248.4768975380037	910.7194274798455
-109.5945027138255	248.5197044970174	910.8283078538411
-109.3171621656548	248.5064169585194	910.2978964590734
-109.3700250434585	248.4856999395356	910.4538345062324
-109.3764990515848	248.5014325825495	910.3961802868225
-109.409366747289	248.5151047747594	910.4500174598883
-109.6264616971185	248.442327088747	911.1619823501171
-109.416724566779	248.471673073638	910.5994315114325
-109.409366747289	248.5151047747594	910.4500174598883
-109.3965018154252	248.4576389574732	910.6073045939173
-109.211959976076	248.6339134759901	909.660358883092
-109.5961398123867	248.4122854633134	911.1663562511745
-109.4945801145694	248.4631020300865	910.806429875252
-109.3965018154252	248.4576389574732	910.6073045939173
-109.4945801145694	248.4631020300865	910.806429875252
-109.5870646170459	248.4775885758913	910.9400866056972
-109.0308177325922	248.537300926248	909.627037527895
-109.42822456497	248.5259110952998	910.4308740603873
-109.3368469161702	248.5780522036729	910.0832508825806
-109.3963537992962	248.519699460147	910.4113079250898
-109.3965018154252	248.4576389574732	910.6073045939173
-109.409366747289	248.5151047747594	910.4500174598883
-109.2091795418325	248.4614342272944	910.2381317496429
-109.3066344009087	248.5480380621747	910.0877499654877
-109.1587701798716	248.4813759944197	910.0564140328702
-109.4679861916685	248.4912668941703	910.6528926235683
-109.4679861916685	248.4912668941703	910.6528926235683
-109.4068777218177	248.4921630440733	910.4852275062158
-109.3963537992962	248.519699460147	910.4113079250898
-109.409366747289	248.5151047747594	910.4500174598883
-109.4679861916685	248.4912668941703	910.6528926235683
-109.4286777883445	248.4618789171768	910.6567134498766
-109.4068777218177	248.4921630440733	910.4852275062158
-109.3700250434585	248.4856999395356	910.4538345062324
-109.3963537992962	248.519699460147	910.4113079250898
-109.409366747289	248.5151047747594	910.4500174598883
-109.4152965694944	248.4683121256276	910.5884584045615
-109.409366747289	248.5151047747594	910.4500174598883
-109.3963537992962	248.519699460147	910.4113079250898
-109.52443062403	248.4730750407219	910.8834932547363
-109.4679861916685	248.4912668941703	910.6528926235683
-109.4286777883445	248.4618789171768	910.6567134498766
-109.3070998960926	248.54478164713	910.1710477841772
-109.3368469161702	248.5780522036729	910.0832508825806
-109.3368469161702	248.5780522036729	910.0832508825806
-109.3963537992962	248.519699460147	910.4113079250898
-109.2882403565404	248.5271859811637	910.1557755803203
-109.3013379131475	248.5194595337176	910.227806944858
-109.5676833203048	248.4665266305988	910.9592096906471
-109.2978155329219	248.5488020338012	910.0872195932097
-109.3965018154252	248.4576389574732	910.6073045939173
-109.3070998960926	248.54478164713	910.1710477841772
-109.4359766437928	248.4871107242212	910.6035525460399
-109.7323940454335	248.4170935195828	911.4829073756169
-109.5364038891822	248.5402740473816	910.6179241729437
-109.7101812423551	248.5330238855961	910.9810866166215
-109.3368469161702	248.5780522036729	910.0832508825806
-109.42822456497	248.5259110952998	910.4308740603873
-109.2426212603025	248.5428079626386	910.0248373082882
-109.409366747289	248.5151047747594	910.4500174598883
-109.3965018154252	248.4576389574732	910.6073045939173
-109.5237632509633	248.5085026176978	910.6651378217612
-109.1825556021917	248.4891178664336	910.0846174570512
-109.594231512671	248.4381138197231	911.1126722234284
-109.2882403565404	248.5271859811637	910.1557755803203
-109.3042680536325	248.4490551490135	910.4551586748119
-109.2816370081037	248.5720621195537	910.0208493750906
-109.2687231577003	248.5766393943927	909.9820540660691
-109.4945801145694	248.4631020300865	910.806429875252
-109.409366747289	248.5151047747594	910.4500174598883
-109.4945801145694	248.4631020300865	910.806429875252
-108.9849225182171	248.6062232926587	909.294879247727
-109.594231512671	248.4381138197231	911.1126722234284
-109.1587701798716	248.4813759944197	910.0564140328702
-109.4679861916685	248.4912668941703	910.6528926235683
-109.3041422963476	248.5109745572638	910.259183469121
-109.4359766437928	248.4871107242212	910.6035525460399
-109.3171621656548	248.5064169585194	910.2978964590734
-109.409366747289	248.5151047747594	910.4500174598883
-109.1989544634435	248.4588236701136	910.2056109501989
-109.4955098556515	248.611268039863	910.3082986501813
-109.4359766437928	248.4871107242212	910.6035525460399
-109.4023909905057	248.4546978694366	910.6542980272504
-109.4359766437928	248.4871107242212	910.6035525460399
-109.2446267590665	248.5690462089696	909.9311665376769
-109.6047038109642	248.5542473226289	910.7061745964933
-109.4859808309541	248.5895751817893	910.3768717639474
-109.2043530304135	248.4004865350553	910.416596033066
