-0.0687657	0.129272	1.18459
-0.0714384	0.127989	1.18585
-0.0721174	0.127533	1.1853
-0.0730244	0.126946	1.18498
-0.0732613	0.126729	1.18451
-0.0727968	0.126877	1.18406
-0.0724145	0.127199	1.18454
-0.0729082	0.126822	1.18414
-0.0736687	0.126355	1.18435
-0.0745548	0.12592	1.18455
-0.0751236	0.125441	1.18391
-0.0761907	0.124333	1.182
-0.07872	0.122447	1.18024
-0.0802111	0.121573	1.17955
-0.0821383	0.120625	1.17956
-0.0863274	0.118547	1.17925
-0.0901634	0.116522	1.17752
-0.0911861	0.115903	1.1768
-0.0930352	0.114925	1.17584
-0.0943578	0.114171	1.17464
-0.0966623	0.113088	1.1734
-0.0989143	0.111969	1.17223
-0.10375	0.110145	1.17185
-0.10483	0.10945	1.17034
-0.10519	0.10932	1.17067
-0.106473	0.108731	1.17053
-0.108668	0.107852	1.17042
-0.110798	0.107174	1.17039
-0.112828	0.106604	1.17054
-0.116291	0.10553	1.16998
-0.118532	0.104738	1.16867
-0.120141	0.104228	1.16742
-0.121165	0.103827	1.16659
-0.123528	0.103046	1.16525
-0.126999	0.102019	1.16281
-0.128927	0.10171	1.16225
-0.129173	0.101541	1.16112
-0.131615	0.100961	1.16026
-0.135198	0.100327	1.15917
-0.13906	0.0994806	1.15622
-0.137013	0.0998991	1.15674
-0.137643	0.0997094	1.15631
-0.139696	0.0990908	1.15528
-0.142977	0.0983996	1.15313
-0.14327	0.0978999	1.15179
-0.143044	0.0979747	1.15277
-0.145125	0.0979772	1.15196
-0.148852	0.0974572	1.15056
-0.15364	0.0970205	1.15008
-0.158495	0.0966579	1.1463
-0.162793	0.0964429	1.1444
-0.16411	0.0959749	1.14342
-0.165358	0.0957461	1.14159
-0.168634	0.0955423	1.13722
-0.172508	0.095515	1.13524
-0.175469	0.0956729	1.13303
-0.177921	0.0957598	1.13045
-0.180867	0.0961469	1.12791
-0.18249	0.0963436	1.12705
-0.184938	0.0966472	1.12588
-0.188394	0.0970878	1.12384
-0.190496	0.0973251	1.12249
-0.193505	0.0977074	1.12114
-0.196821	0.0982873	1.11919
-0.200534	0.0989162	1.11823
-0.202856	0.0995091	1.1182
-0.206492	0.10014	1.11676
-0.212089	0.101759	1.11342
-0.215445	0.102912	1.11103
-0.218625	0.104052	1.10919
-0.222163	0.105537	1.10713
-0.225701	0.10685	1.1055
-0.229684	0.108676	1.10254
-0.233101	0.110195	1.10027
-0.235828	0.111444	1.09866
-0.238391	0.112466	1.09764
-0.241156	0.113806	1.09615
-0.243497	0.114937	1.09501
-0.245894	0.116269	1.09417
-0.248582	0.117797	1.09293
-0.252731	0.120072	1.09168
-0.256582	0.122279	1.0909
-0.260575	0.124759	1.08983
-0.265011	0.12777	1.08757
-0.268512	0.130317	1.08581
-0.272601	0.1334	1.08399
-0.276046	0.136121	1.08258
-0.280082	0.139511	1.08099
-0.28301	0.142072	1.07964
-0.286304	0.145426	1.07764
-0.289562	0.148608	1.07566
-0.292732	0.151741	1.07452
-0.296253	0.15449	1.07505
-0.298522	0.153914	1.08169
-0.298038	0.149257	1.0951
-0.296889	0.145763	1.10661
-0.295576	0.143371	1.11588
-0.292494	0.14111	1.11297
-0.291996	0.14066	1.11422
-0.28952	0.138589	1.11456
-0.289096	0.138204	1.1152
-0.285671	0.135532	1.11663
-0.27715	0.129483	1.11671
-0.258394	0.118799	1.11581
-0.236278	0.109215	1.11549
-0.212299	0.102504	1.11287
-0.193475	0.0999509	1.10724
-0.191668	0.0997667	1.10699
-0.186877	0.0993005	1.10755
-0.184594	0.099187	1.10689
-0.185923	0.0991925	1.10697
-0.183427	0.0989088	1.1078
-0.182584	0.0987347	1.10888
-0.18091	0.0985226	1.10927
-0.181989	0.0985413	1.10991
