-105.325	130.917	1250.99	
-105.325	130.917	1250.99	
-104.957	131.141	1250.49	
-105.315	130.968	1250.96	
-105.337	130.956	1251.05	
-105.312	131.04	1250.85	
-105.384	130.952	1250.81	
-105.045	131.211	1250.51	
-105.157	131.291	1250.57	
-105.223	131.212	1250.54	
-105.205	131.256	1250.57	
-105.015	131.278	1250.29	
-105.142	131.211	1250.51	
-105.412	131.14	1250.83	
-105.357	131.228	1250.8	
-105.558	131.57	1250.93	
-105.456	132.147	1250.32	
-105.93	132.379	1250.52	
-106.264	132.987	1250.65	
-106.476	133.517	1250.76	
-107.068	133.804	1250.97	
-107.376	134.175	1250.76	
-107.714	134.45	1250.98	
-107.785	135.126	1250.88	
-107.607	136.208	1251.14	
-107.49	137.044	1250.84	
-107.463	138.236	1251.26	
-107.646	138.52	1251.07	
-107.592	138.918	1250.88	
-107.591	139.383	1251.35	
-107.338	139.875	1251.49	
-107.128	140.171	1251.25	
-107.107	140.366	1251.13	
-107.091	140.673	1251.61	
-107.085	140.798	1251.24	
-107.264	140.977	1251.31	
-107.207	141.23	1251.15	
-107.268	141.527	1251.27	
-107.247	141.816	1251.22	
-107.328	142.183	1251.73	
-107.441	142.377	1251.39	
-107.419	142.52	1251.49	
-107.469	142.682	1251.59	
-107.498	142.97	1251.7	
-107.509	143.184	1251.77	
-107.564	143.234	1251.79	
-107.419	143.298	1251.79	
-107.513	143.22	1251.7	
-107.617	143.235	1251.82	
-107.473	143.259	1251.84	
-107.411	143.24	1251.97	
-107.356	143.241	1251.87	
-107.324	143.378	1251.8	
-107.311	143.424	1251.74	
-107.29	143.419	1251.81	
-107.353	143.421	1251.85	
-107.311	143.422	1251.8	
-107.413	143.5	1251.59	
-107.44	143.729	1251.81	
-107.595	144.037	1251.73	
-107.773	144.183	1251.82	
-107.521	144.219	1251.84	
-107.443	144.315	1251.7	
-107.207	144.528	1251.81	
-106.601	144.839	1252.02	
-106.358	144.977	1251.97	
-106.267	144.978	1252.04	
-106.104	145.044	1252.01	
-105.645	145.339	1251.4	
-105.521	145.601	1252.05	
-105.245	145.854	1251.94	
-105.542	146.041	1252.17	
-105.388	146.249	1251.83	
-105.511	146.463	1252.08	
-105.57	146.722	1252.45	
-105.15	147.092	1252.12	
-105.002	147.513	1252.44	
-104.786	147.824	1252.05	
-104.76	148.114	1252.32	
-104.761	148.141	1252.3	
-104.68	148.121	1252.39	
-104.761	148.278	1252.36	
-104.78	148.369	1252.54	
-104.724	148.485	1252.65	
-104.797	148.773	1252.33	
-104.649	149.061	1252.53	
-104.926	149.488	1252.99	
-104.705	149.785	1252.97	
-104.801	149.975	1252.91	
-104.728	149.995	1252.94	
-104.646	150.044	1253.06	
-104.708	150.234	1253.01	
-104.728	150.418	1252.93	
-104.771	150.547	1253.05	
-104.919	150.602	1253.33	
-104.793	150.706	1253.33	
-104.865	150.976	1253.28	
-105.019	151.141	1253.26	
-104.771	151.157	1253.27	
-104.693	151.202	1253.2	
-104.959	151.388	1253.53	
-104.719	151.509	1253.29	
-104.81	151.629	1253.39	
-104.548	151.714	1253.33	
-104.548	151.727	1253.53	
-104.69	151.764	1253.53	
-104.667	151.89	1253.63	
-104.531	152.016	1253.68	
-104.329	152.224	1253.48	
-104.474	152.369	1253.71	
-104.146	152.444	1253.71	
-104.277	152.571	1253.87	
-103.863	152.645	1253.27	
-104.321	152.908	1254.02	
-104.059	152.957	1253.7	
-103.93	152.992	1253.55	
-104.134	153.139	1254.02	
-104.31	153.32	1254.05	
-104.123	153.476	1254	
-104.042	153.563	1253.99	
-104.033	153.613	1254.15	
-103.859	153.652	1254.21	
-103.368	153.79	1253.9	
-103.404	153.939	1254.36	
-103.114	154.063	1254.34	
-102.681	154.256	1254.15	
-102.323	154.36	1254.15	
-102.17	154.542	1254.78	
-101.751	154.509	1254.37	
-101.75	154.486	1254.54	
-101.596	154.964	1254.89	
-101.192	154.867	1254.68	
-101.243	154.836	1254.71	
-101.11	154.842	1254.49	
-101.182	155.162	1254.7	
-100.92	155.025	1254.81	
