1	-1.10305e+62	6.6746e+61	-9.52872e+61	
2	-1.10696e+62	6.70129e+61	-9.46438e+61	
3	-1.10955e+62	6.71073e+61	-9.42733e+61	
4	-1.11752e+62	6.6968e+61	-9.34271e+61	
5	-1.10975e+62	6.73039e+61	-9.41099e+61	
6	-1.10443e+62	6.66099e+61	-9.52229e+61	
7	-1.11574e+62	6.74267e+61	-9.33103e+61	
8	-1.11424e+62	6.71638e+61	-9.36783e+61	
9	-1.10984e+62	6.68512e+61	-9.44206e+61	
10	-1.11178e+62	6.67814e+61	-9.4242e+61	
11	-1.10681e+62	6.72218e+61	-9.45138e+61	
12	-1.10118e+62	6.64215e+61	-9.5729e+61	
13	-1.10072e+62	6.65574e+61	-9.56873e+61	
14	-1.10494e+62	6.71661e+61	-9.47718e+61	
15	-1.11727e+62	6.73651e+61	-9.31718e+61	
16	-1.11112e+62	6.66178e+61	-9.44351e+61	
17	-1.11759e+62	6.73808e+61	-9.31217e+61	
18	-1.1139e+62	6.66508e+61	-9.40842e+61	
19	-1.11225e+62	6.69573e+61	-9.40617e+61	
20	-1.11113e+62	6.69619e+61	-9.419e+61	
21	-1.1195e+62	6.71571e+61	-9.30535e+61	
22	-1.11005e+62	6.72156e+61	-9.41369e+61	
23	-1.1122e+62	6.73377e+61	-9.37956e+61	
24	-1.11598e+62	6.70582e+61	-9.35468e+61	
25	-1.11622e+62	6.70105e+61	-9.35523e+61	
26	-1.11175e+62	6.71213e+61	-9.40038e+61	
27	-1.11604e+62	6.70353e+61	-9.35551e+61	
28	-1.09727e+62	6.71611e+61	-9.56625e+61	
29	-1.11616e+62	6.73037e+61	-9.33483e+61	
30	-1.11754e+62	6.72757e+61	-9.3203e+61	
31	-1.10434e+62	6.70192e+61	-9.49457e+61	
32	-1.12592e+62	6.72813e+61	-9.21853e+61	
33	-1.11546e+62	6.72243e+61	-9.34887e+61	
34	-1.1117e+62	6.75754e+61	-9.36837e+61	
35	-1.10321e+62	6.73629e+61	-9.48336e+61	
36	-1.1118e+62	6.71855e+61	-9.3952e+61	
37	-1.10767e+62	6.71975e+61	-9.44304e+61	
38	-1.11674e+62	6.74894e+61	-9.31443e+61	
39	-1.10592e+62	6.72336e+61	-9.46094e+61	
40	-1.09923e+62	6.70688e+61	-9.55011e+61	
41	-1.10192e+62	6.66017e+61	-9.55181e+61	
42	-1.11098e+62	6.69796e+61	-9.41956e+61	
43	-1.10975e+62	6.73039e+61	-9.41099e+61	
44	-1.11002e+62	6.69255e+61	-9.43474e+61	
45	-1.1154e+62	6.72081e+61	-9.35086e+61	
46	-1.11832e+62	6.70862e+61	-9.3246e+61	
47	-1.1104e+62	6.71475e+61	-9.41445e+61	
48	-1.09833e+62	6.65635e+61	-9.59579e+61	
49	-1.10616e+62	6.68478e+61	-9.48544e+61	
50	-1.12466e+62	6.75243e+61	-9.2161e+61	
51	-1.09579e+62	6.72267e+61	-9.57861e+61	
52	-1.12073e+62	6.72601e+61	-9.28305e+61	
53	-1.12384e+62	6.76324e+61	-9.21821e+61	
54	-1.1143e+62	6.75332e+61	-9.34052e+61	
55	-1.12323e+62	6.71434e+61	-9.26125e+61	
56	-1.11005e+62	6.72156e+61	-9.41369e+61	
57	-1.10477e+62	6.68913e+61	-9.49852e+61	
58	-1.12531e+62	6.7303e+61	-9.22442e+61	
59	-1.1137e+62	6.71339e+61	-9.37631e+61	
60	-1.09791e+62	6.66854e+61	-9.59214e+61	
61	-1.11005e+62	6.72156e+61	-9.41369e+61	
62	-1.12314e+62	6.74846e+61	-9.23754e+61	
63	-1.11652e+62	6.72149e+61	-9.33692e+61	
64	-1.12712e+62	6.71791e+61	-9.21126e+61	
65	-1.10882e+62	6.73871e+61	-9.41594e+61	
66	-1.11694e+62	6.74734e+61	-9.31329e+61	
67	-1.11233e+62	6.72668e+61	-9.38312e+61	
68	-1.1056e+62	6.70089e+61	-9.48064e+61	
69	-1.10702e+62	6.69456e+61	-9.46849e+61	
70	-1.09666e+62	6.70137e+61	-9.58349e+61	
71	-1.11526e+62	6.72249e+61	-9.35123e+61	
72	-1.10594e+62	6.68946e+61	-9.48468e+61	
73	-1.10665e+62	6.70726e+61	-9.46384e+61	
74	-1.11045e+62	6.67987e+61	-9.43862e+61	
75	-1.10697e+62	6.66453e+61	-9.49027e+61	
76	-1.09756e+62	6.70941e+61	-9.56756e+61	
77	-1.11182e+62	6.70838e+61	-9.40226e+61	
78	-1.09994e+62	6.67487e+61	-9.56444e+61	
79	-1.11403e+62	6.6869e+61	-9.39134e+61	
80	-1.10737e+62	6.68552e+61	-9.47083e+61	
81	-1.11074e+62	6.70337e+61	-9.41851e+61	
82	-1.10116e+62	6.64287e+61	-9.57262e+61	
83	-1.1111e+62	6.66249e+61	-9.44323e+61	
84	-1.11018e+62	6.7177e+61	-9.41495e+61	
85	-1.10651e+62	6.678e+61	-9.4861e+61	
86	-1.11139e+62	6.686e+61	-9.42319e+61	
87	-1.11018e+62	6.7177e+61	-9.41495e+61	
88	-1.10434e+62	6.70192e+61	-9.49457e+61	
89	-1.10975e+62	6.73039e+61	-9.41099e+61	
90	-1.1099e+62	6.72863e+61	-9.41039e+61	
91	-1.11096e+62	6.69867e+61	-9.41927e+61	
92	-1.11745e+62	6.69865e+61	-9.34222e+61	
93	-1.11424e+62	6.71638e+61	-9.36783e+61	
94	-1.11845e+62	6.73516e+61	-9.30395e+61	
95	-1.10945e+62	6.70691e+61	-9.4312e+61	
96	-1.11777e+62	6.72213e+61	-9.32153e+61	
97	-1.11018e+62	6.7177e+61	-9.41495e+61	
