	-124,2902347991674	248,6895207280549	856,2529379214224
	-123,9391874301778	248,5379030189762	856,5127897690327
	-124,533563159948	248,6291014348922	857,1341636770403
	-124,6387169893337	248,6379312800119	857,1857454087257
	-124,4247912753385	248,5150293273183	857,8186904969467
	-124,5358583325337	248,4646049740247	858,4519207330127
	-124,4818737914025	248,4888064286427	858,0712683748981
	-124,031693899137	248,5261522593007	856,9689867630982
	-123,3396979666974	248,5904628958471	854,9990520948706
	-124,5510469137059	248,5434775399757	858,0883537257798
	-124,0312478783378	248,6393033396753	856,2368181768751
	-124,1206954341348	248,5013227862907	857,5434378297933
	-124,0957229825382	248,5263509246862	857,2201494615856
	-124,3226457301449	248,5059221040898	858,0029240073202
	-124,3439799675671	248,5688391888495	857,5054768602758
	-124,2128444978066	248,5085697515545	857,9046156247016
1per100
	-123,2572592323348	248,9811404144601	855,4507824608346
	-122,9159505679801	248,9184362962275	855,6077358563401
	-123,096173974983	248,8881034367028	856,0469705525605
	-123,9137997280985	248,8918665984924	857,1904632371458
	-122,1555002255531	249,0503654382836	853,1582961095913
	-122,8975403964759	248,9843850419691	855,2147727013422
	-123,7011008310309	248,785371516722	858,2246350506452
	-123,1523019916265	248,8069901875972	857,1008667680845
	-123,3608322161643	248,7861078797613	857,8153554854142
	-122,9101346051654	248,8940653460453	855,8277506593256
	-123,1039477602393	248,9159517220548	856,109767072305
	-123,0459777422556	248,9165800170188	855,8969306050227
	-123,1414207697703	248,8757187420478	856,4260982171637
	-122,2408261410471	248,9618962829992	854,2005150283234
	-122,2561250962801	248,9694243284393	854,051717595021
	-122,5170686664936	249,1160262176912	853,1943244116069
	-122,5485391351818	249,1202748967167	853,196455307376
	-122,7044431953129	248,927819811318	855,2604985209493
	-123,0421364288905	248,7606263881774	857,4588703124502
	-123,1079573695411	248,8758924969435	856,5321420159994
	-123,1961279997912	248,8390604635094	857,0783892510988
	-122,9149999903181	248,8868411214432	856,2341237151445
	-122,2520724554136	248,7940528248858	856,0274238224509
	-122,307243854876	248,74160274675	856,5324925399502
	-123,3421736516632	248,7862063209006	857,727644074739
	-124,2669545202768	248,9452882950831	857,4388604420687
	-123,9610504727888	248,7782516411245	858,5824343644206
1per80
	-122,2158818769318	249,1022268681866	857,0945473286838
	-122,5322265698586	249,0809480897134	856,9197676683096
	-122,3065386110429	249,1057894067902	857,6113926512429
	-122,6596919206274	249,0344266022407	857,3344394148849
	-121,2477553042843	249,304135881318	856,0684680232036
	-122,4706149094323	249,118390099975	856,6076896766314
	-122,6111416486638	248,9709349562503	859,0909145221547
	-122,5768090085343	249,0330527188384	858,0244929479876
	-122,3603297568921	249,027628530287	858,6254123113081
	-122,5309658250351	248,996657647991	858,7558821314029
	-122,4030892768639	249,0281028403847	858,5148124809597
	-122,2969832146166	249,0412752998365	858,6856101147648
	-122,5935177267612	248,9838044400318	858,9647919981155
	-122,8128994973864	248,9445011472542	859,290924443857
	-122,2954765121118	249,1509812839028	856,3862661735641
	-122,402419758631	249,0562872863385	858,2260005656157
	-122,3830945182327	249,0883401583469	857,4083767090127
	-122,7303539328059	249,034422879015	858,0922231419282
	-122,6403605694734	249,0442793762635	858,2847460727953
	-122,7358261248925	249,0189785222976	858,2006352282204
	-122,7871301949958	248,9834967970179	858,823985435291
	-121,5733298602122	249,255068411189	857,0085161606637
1per70
	-121,9353946671018	249,2541495508874	856,703785491917
	-122,0497959482486	249,2188686863203	854,8676285198709
	-122,5396988365571	249,0939683722945	856,8689581020847
	-122,618440036973	249,0328033553173	856,6909726296543
	-121,5147658505687	249,3379382421441	857,2074213977965
	-121,7145418175681	249,3150804639225	856,2182595324895
	-121,9233756038749	249,2595581371753	856,1826415414276
	-122,0901312490221	249,2134778050292	856,0625204905629
	-122,1391428446096	249,222636214214	855,7952838573768
	-122,4927327130169	249,0934945854175	857,199425854572
	-122,2030393185756	249,2018270281985	856,9371549903275
	-121,9991283915827	249,2720043864942	856,4826189686953
	-121,1274890612002	249,5606863021329	854,4361913858422
	-122,3738305135675	249,1501386146722	857,2660923267387
	-122,4536197070407	249,1300167091002	857,3197836774896
	-121,7989513833293	249,3307969559217	857,5714276358379
	-121,2109072128051	249,4902217434782	856,4067157196317
	-121,5618813059143	249,4025400578535	856,1799163804546
	-122,5254770817555	249,1168973068854	857,6613898514506
1par110
	-124,428258343617	249,1625544622941	856,0670175681632
	-124,428258343617	249,1625544622941	856,0670175681632
	-124,0676635787552	248,6922919310076	857,4025085523966
	-123,9732436437338	249,0032798265067	856,5316563767406
	-124,0318573300963	249,1113397956578	856,1655043992779
	-124,0810962414595	248,9095921299487	856,8028443185601
	-123,5455370298222	248,9880172924164	856,7630145198279
	-124,1274384883788	248,6377015486926	857,6024187691472
	-124,3758907742671	248,6666018540866	857,4838082532171
	-123,7328914829648	249,0260031350057	856,5395238658655
	-124,3016189546104	248,3481156512923	858,248144658102
	-124,1404873148296	248,9170889044892	856,8245085732416
	-124,0108283965172	248,6712626509061	856,3040515551573
	-124,2039711388002	248,6158066739065	857,5119703271214
	-124,2879277548678	248,7074297419594	857,3864119036065
	-124,2436430440737	248,5971754644639	857,7064525697183
	-124,2299166895279	248,7860921531106	857,1987890446392
	-124,2921039923138	248,7064140404282	857,3003883428846
	-124,406443374766	248,7989129918446	857,1106420840498
	-124,0891971846979	248,7809195406516	857,2418231146057
	-123,9966865459328	248,8191539309015	857,1358572957066
	-124,3969813098303	248,8913405472255	856,794914752656
	-124,0677942883828	248,7734129142045	857,1776885649451
	-124,3911193158245	248,9089906957298	856,7789746094851
	-124,1819635213513	248,937768392173	856,7533213202034
	-124,4683603236729	248,8771000738492	856,8700439481013
	-124,1860466374947	248,6898138585944	857,5163721744196
	-124,1032794889215	248,9717443314734	856,7921983683608
	-124,6908456709764	248,7564398468541	857,1231325580763
	-123,9606948841485	248,8352875908938	857,1567705556536
	-124,2872401584995	248,9340158439563	856,757952793645
	-124,3365236335819	248,5927034411042	857,6390147844581
	-124,5116724468279	248,7702370083	857,1233884686543
	-124,1405214984599	248,6127248274237	857,7781092137756
	-124,1476031581559	248,9815115776158	856,5925206457318
	-122,5775622775127	249,8426458649387	854,3840981082184
1par100
	-124,743369250698	248,9342886072076	856,707199731792
	-124,8687463103949	248,7362357058005	857,2295708064838
