1	-1.16317e+62	5.48334e+61	-9.57368e+61	
2	-1.16317e+62	5.48334e+61	-9.57368e+61	
3	-1.15806e+62	5.48264e+61	-9.63582e+61	
4	-1.15806e+62	5.48264e+61	-9.63582e+61	
5	-1.17627e+62	5.48933e+61	-9.40871e+61	
6	-1.16562e+62	5.47868e+61	-9.54654e+61	
7	-1.16562e+62	5.47868e+61	-9.54654e+61	
8	-1.16317e+62	5.48334e+61	-9.57368e+61	
9	-1.16317e+62	5.48334e+61	-9.57368e+61	
10	-1.15806e+62	5.48264e+61	-9.63582e+61	
11	-1.15806e+62	5.48264e+61	-9.63582e+61	
12	-1.16317e+62	5.48334e+61	-9.57368e+61	
13	-1.16566e+62	5.39419e+61	-9.594e+61	
14	-1.1647e+62	5.49275e+61	-9.54959e+61	
15	-1.15806e+62	5.48264e+61	-9.63582e+61	
16	-1.15806e+62	5.48264e+61	-9.63582e+61	
17	-1.15806e+62	5.48264e+61	-9.63582e+61	
18	-1.16562e+62	5.47868e+61	-9.54654e+61	
19	-1.14644e+62	5.47556e+61	-9.77772e+61	
20	-1.16254e+62	5.45763e+61	-9.59593e+61	
21	-1.16317e+62	5.48334e+61	-9.57368e+61	
22	-1.15908e+62	5.4432e+61	-9.64585e+61	
23	-1.16562e+62	5.47868e+61	-9.54654e+61	
24	-1.16317e+62	5.48334e+61	-9.57368e+61	
25	-1.16317e+62	5.48334e+61	-9.57368e+61	
26	-1.15806e+62	5.48264e+61	-9.63582e+61	
27	-1.17169e+62	5.44045e+61	-9.49395e+61	
28	-1.16254e+62	5.45763e+61	-9.59593e+61	
29	-1.17069e+62	5.47924e+61	-9.48395e+61	
30	-1.16317e+62	5.48334e+61	-9.57368e+61	
31	-1.15806e+62	5.48264e+61	-9.63582e+61	
32	-1.16562e+62	5.47868e+61	-9.54654e+61	
33	-1.16562e+62	5.47868e+61	-9.54654e+61	
34	-1.15955e+62	5.43235e+61	-9.64635e+61	
35	-1.17169e+62	5.44045e+61	-9.49395e+61	
36	-1.16562e+62	5.47868e+61	-9.54654e+61	
37	-1.16709e+62	5.42872e+61	-9.55702e+61	
38	-1.17955e+62	5.44612e+61	-9.39275e+61	
39	-1.16817e+62	5.43931e+61	-9.53781e+61	
40	-1.17069e+62	5.47924e+61	-9.48395e+61	
41	-1.15806e+62	5.48264e+61	-9.63582e+61	
42	-1.17423e+62	5.42992e+61	-9.46853e+61	
43	-1.17112e+62	5.4888e+61	-9.47315e+61	
44	-1.16663e+62	5.43962e+61	-9.55653e+61	
45	-1.15114e+62	5.48621e+61	-9.71635e+61	
46	-1.16635e+62	5.39404e+61	-9.58571e+61	
47	-1.16355e+62	5.41837e+61	-9.60596e+61	
48	-1.15589e+62	5.45133e+61	-9.67948e+61	
49	-1.16663e+62	5.43962e+61	-9.55653e+61	
50	-1.14794e+62	5.42474e+61	-9.78846e+61	
51	-1.17315e+62	5.3908e+61	-9.50421e+61	
52	-1.16663e+62	5.43962e+61	-9.55653e+61	
53	-1.1566e+62	5.38183e+61	-9.70994e+61	
54	-1.1541e+62	5.47191e+61	-9.68933e+61	
55	-1.15099e+62	5.45053e+61	-9.73825e+61	
56	-1.16355e+62	5.41837e+61	-9.60596e+61	
57	-1.1541e+62	5.47191e+61	-9.68933e+61	
