56.1199	31.3932	855.441		34.5856	51.0149	851.742		13.9223	6.55565	845.491		32.5434	0.0193375	849.532		
56.1218	31.3818	855.436		34.5868	51.0078	851.742		13.9228	6.54702	845.472		32.53	-0.00384656	849.622		
56.1219	31.3902	855.478		34.59	51.0053	851.726		13.925	6.55206	845.487		32.5329	0.000781938	849.598		
56.122	31.3919	855.472		34.5895	51.0114	851.738		13.9234	6.55729	845.508		32.5285	0.00637357	849.639		
56.1162	31.3881	855.472		34.5865	51.0098	851.749		13.924	6.55166	845.498		32.5277	0.00342792	849.65		
56.1301	31.3829	855.427		34.5952	51.0051	851.741		13.9347	6.54698	845.476		32.541	-0.00500137	849.605		
56.1173	31.3927	855.489		34.5865	51.0161	851.766		13.9251	6.55465	845.524		32.5428	0.012359	849.572		
56.1181	31.3904	855.452		34.5883	51.0096	851.747		13.9229	6.55261	845.483		32.5292	0.00294454	849.6		
56.1212	31.3962	855.51		34.5887	51.0164	851.782		13.922	6.55624	845.549		32.5451	0.0217427	849.55		
56.1228	31.392	855.491		34.5915	51.0108	851.785		13.9229	6.55308	845.574		32.533	0.00682946	849.668		
56.1187	31.3914	855.48		34.5856	51.0118	851.771		13.9203	6.55619	845.549		32.5298	0.00834957	849.647		
56.1176	31.3861	855.413		34.5848	51.0036	851.694		13.9232	6.55192	845.461		32.5265	0.00157739	849.556		
56.1194	31.3931	855.462		34.5855	51.013	851.749		13.9225	6.55404	845.507		32.5442	0.0153393	849.515		
56.1182	31.3895	855.457		34.5848	51.0067	851.724		13.9196	6.55299	845.515		32.5281	0.00453172	849.61		
56.1191	31.391	855.441		34.5879	51.0129	851.726		13.9207	6.55382	845.519		32.5454	0.012794	849.53		
56.1123	31.3899	855.456		34.5861	51.0116	851.764		13.9218	6.55621	845.496		32.5314	0.00377925	849.608		
56.1159	31.3959	855.478		34.5844	51.0145	851.767		13.9214	6.55347	845.505		32.5439	0.0168762	849.556		
56.1228	31.3862	855.419		34.5869	51.0061	851.713		13.9238	6.55354	845.508		32.5324	0.00641777	849.605		
56.1196	31.3953	855.458		34.5884	51.0141	851.75		13.9237	6.55723	845.469		32.5494	0.0181628	849.534		
56.1159	31.3934	855.431		34.5849	51.0112	851.728		13.9199	6.55447	845.499		32.5309	0.00754838	849.596		
56.115	31.3931	855.445		34.5837	51.0149	851.731		13.9214	6.55644	845.481		32.5303	0.00633574	849.605		
56.1214	31.3957	855.419		34.5905	51.0167	851.715		13.9137	6.55281	845.527		32.5425	0.0145572	849.532		
56.1195	31.391	855.41		34.589	51.0144	851.713		13.9255	6.55292	845.481		32.5438	0.0119691	849.52		
56.1215	31.3917	855.454		34.5911	51.0102	851.735		13.9232	6.55194	845.48		32.5315	0.00263922	849.595		
56.1164	31.3939	855.485		34.584	51.0165	851.767		13.9216	6.55849	845.516		32.526	0.00732651	849.63		
56.115	31.3971	855.491		34.5829	51.0166	851.771		13.9163	6.55607	845.545		32.5422	0.0207111	849.559		
56.1201	31.399	855.473		34.5872	51.019	851.768		13.9219	6.5593	845.497		32.5441	0.0239308	849.54		
