119941	 1
120389	 1
120658	 1
120910	 1
121137	 1
121369	 1
121605	 1
121850	 1
122080	 1
122418	 1
122653	 1
122936	 1
123181	 1
123426	 1
123657	 1
123900	 1
124146	 1
124379	 1
124613	 1
124858	 1
125087	 1
125327	 1
125559	 1
125790	 1
126024	 1
126271	 1
126499	 1
126731	 1
138002	 1
138249	 1
138485	 1
138720	 1
138953	 1
139212	 1
139496	 1
139741	 1
139972	 1
140208	 1
140438	 1
140671	 1
140906	 1
141171	 1
141406	 1
141642	 1
141880	 1
142124	 1
142358	 1
142619	 1
142910	 1
143146	 1
143387	 1
157451	 0
157452	 0
157949	 0
188210	 1
188495	 1
188789	 1
189065	 1
189338	 1
189613	 1
189929	 1
190232	 1
190456	 1
190793	 1
191060	 1
191368	 1
191676	 1
191955	 1
192228	 1
192519	 1
192803	 1
193081	 1
193346	 1
193626	 1
193890	 1
194149	 1
194406	 1
194702	 1
194960	 1
195227	 1
195506	 1
195785	 1
196052	 1
196326	 1
196619	 1
196883	 1
197143	 1
197422	 1
197682	 1
197951	 1
198227	 1
198505	 1
198762	 1
199027	 1
199294	 1
199593	 1
199879	 1
200185	 1
200446	 1
378740	 1
599972	 1
180647	 0
180692	 0
180956	 0
181227	 0
181516	 0
181790	 0
182080	 0
182362	 0
182694	 0
182992	 0
183312	 0
183622	 0
183929	 0
184247	 0
184588	 0
184883	 0
185175	 0
185479	 0
185781	 0
186066	 0
186371	 0
186705	 0
187019	 0
187329	 0
187609	 0
187896	 0
188199	 0
188506	 0
188815	 0
189109	 0
189430	 0
189762	 0
190065	 0
190368	 0
190641	 0
190913	 0
191230	 0
191543	 0
191833	 0
192123	 0
192458	 0
192749	 0
193026	 0
193318	 0
253014	 0
195820	 1
201266	 1
201540	 1
201801	 1
202059	 1
202360	 1
202667	 1
202996	 1
203289	 1
203591	 1
203876	 1
204163	 1
204458	 1
204785	 1
205091	 1
205409	 1
205700	 1
205989	 1
206282	 1
206581	 1
206884	 1
207189	 1
207481	 1
207777	 1
208082	 1
208378	 1
208665	 1
208956	 1
209251	 1
209537	 1
209817	 1
210088	 1
210357	 1
210654	 1
210959	 1
211261	 1
211532	 1
211811	 1
213455	 0
214008	 0
215465	 0
215733	 0
216001	 0
218240	 1
218560	 1
218893	 1
219189	 1
219460	 1
219739	 1
220036	 1
220379	 1
220712	 1
221016	 1
221284	 1
221563	 1
221847	 1
222169	 1
222498	 1
222823	 1
223103	 1
223374	 1
223645	 1
223953	 1
224256	 1
224605	 1
224884	 1
225167	 1
225455	 1
225773	 1
226109	 1
226434	 1
226736	 1
227017	 1
227293	 1
227582	 1
227937	 1
228257	 1
228561	 1
228842	 1
229122	 1
229404	 1
229710	 1
230015	 1
230322	 1
230614	 1
230889	 1
231164	 1
231452	 1
231780	 1
232058	 1
232375	 1
232655	 1
232939	 1
233221	 1
233596	 1
233904	 1
234239	 1
234516	 1
234797	 1
235074	 1
235376	 1
317673	 0
317981	 0
318277	 0
318641	 0
318951	 0
319292	 1
319570	 0
319866	 0
320134	 1
320621	 1
320898	 0
321228	 0
