1	72.6459	62.5417	926.379		50.6146	81.9892	925.862		30.1878	37.5449	918.925		49.2578	31.1403	920.361		
2	72.6459	62.5417	926.379		50.6049	81.9677	925.688		30.1875	37.5407	918.92		49.2578	31.1403	920.361		
3	72.6733	62.5258	926.199		50.6146	81.9892	925.862		30.1875	37.5407	918.92		49.2605	31.1335	920.414		
4	72.6189	62.554	926.557		50.6049	81.9677	925.688		30.1875	37.5407	918.92		49.2605	31.1335	920.414		
5	72.6459	62.5417	926.379		50.6146	81.9892	925.862		30.182	37.537	918.748		49.2578	31.1403	920.361		
6	72.6189	62.554	926.557		50.6049	81.9677	925.688		30.1721	37.6025	918.968		49.2578	31.1403	920.361		
7	72.6733	62.5258	926.199		50.6146	81.9892	925.862		30.1723	37.5623	918.997		49.2578	31.1403	920.361		
8	72.6399	62.5534	926.296		50.6049	81.9677	925.688		30.1954	37.5696	919.146		49.2578	31.1403	920.361		
9	72.6276	62.5476	926.673		50.6049	81.9677	925.688		30.1875	37.5407	918.92		49.2605	31.1335	920.414		
10	72.6733	62.5258	926.199		50.6049	81.9677	925.688		30.1541	37.5451	919.087		49.2578	31.1403	920.361		
11	72.6342	62.5407	926.226		50.6049	81.9677	925.688		30.1875	37.5407	918.92		49.2578	31.1403	920.361		
12	72.6733	62.5258	926.199		50.6049	81.9677	925.688		30.2012	37.556	918.852		49.2578	31.1403	920.361		
13	72.6616	62.5248	926.046		50.6146	81.9892	925.862		30.1956	37.5523	918.68		49.2578	31.1403	920.361		
14	72.6459	62.5417	926.379		50.6049	81.9677	925.688		30.1541	37.5451	919.087		49.2578	31.1403	920.361		
15	72.6189	62.554	926.557		50.6146	81.9892	925.862		30.1875	37.5407	918.92		49.2605	31.1335	920.414		
16	72.6733	62.5258	926.199		50.6049	81.9677	925.688		30.1934	37.5485	919.097		49.2578	31.1403	920.361		
17	72.6189	62.554	926.557		50.6146	81.9892	925.862		30.1875	37.5407	918.92		49.2578	31.1403	920.361		
18	72.6459	62.5417	926.379		50.6049	81.9677	925.688		30.1875	37.5407	918.92		49.2605	31.1335	920.414		
19	72.6459	62.5417	926.379		50.6092	81.9916	925.759		30.182	37.537	918.748		49.2578	31.1403	920.361		
20	72.6459	62.5417	926.379		50.6049	81.9677	925.688		30.1953	37.5328	919.165		49.2605	31.1335	920.414		
21	72.6733	62.5258	926.199		50.6146	81.9892	925.862		30.1723	37.5623	918.997		49.2578	31.1403	920.361		
22	72.6459	62.5417	926.379		50.6049	81.9677	925.688		30.1895	37.5616	918.967		49.2605	31.1335	920.414		
23	72.6733	62.5258	926.199		50.6049	81.9677	925.688		30.2012	37.556	918.852		49.2578	31.1403	920.361		
24	72.6733	62.5258	926.199		50.6049	81.9677	925.688		30.182	37.537	918.748		49.2578	31.1403	920.361		
25	72.6072	62.553	926.404		50.6049	81.9677	925.688		30.1875	37.5407	918.92		49.2605	31.1335	920.414		
26	72.6929	62.5283	925.842		50.6049	81.9677	925.688		30.2012	37.556	918.852		49.2901	31.1371	920.249		
27	72.646	62.5382	926.378		50.6049	81.9677	925.688		30.1875	37.5407	918.92		49.2605	31.1335	920.414		
28	72.6459	62.5417	926.379		50.6049	81.9677	925.688		30.182	37.537	918.748		49.2578	31.1403	920.361		
29	72.6733	62.5258	926.199		50.6344	81.9609	925.521		30.2012	37.556	918.852		49.2578	31.1403	920.361		
30	72.6459	62.5417	926.379		50.6146	81.9892	925.862		30.1875	37.5407	918.92		49.2578	31.1403	920.361		
31	72.646	62.5382	926.378		50.6146	81.9892	925.862		30.1875	37.5407	918.92		49.2605	31.1335	920.414		
32	72.6616	62.5248	926.046		50.6049	81.9677	925.688		30.1838	37.558	918.794		49.2578	31.1403	920.361		
