	[111.327106284057, 99.09471884556132, 964.6703718132921]
	[111.1671716490836, 98.23124720169909, 966.0041422819544]
	[111.8906984412221, 96.78913157714206, 966.1593456269801]
	[111.2272431897165, 99.51380081314687, 964.3456973548348]
	[110.6780736648496, 99.21802320446304, 964.0460355560912]
	[111.1803131785773, 97.98672221058538, 965.4963635503104]
	[111.5291926012676, 98.07430802576947, 965.6858782977172]
	[111.2998759111856, 96.95310876280851, 966.3403418985204]
	[111.3598494060026, 98.49970038235082, 964.8250874869141]
	[110.6314465609868, 98.8639541529582, 964.5662575540033]
	[111.2910475511829, 98.36423909542965, 964.9373675203935]
	[110.8988010057251, 98.01528484840499, 965.5562692431814]
	[111.1620613077293, 98.26324840392378, 965.4627851974278]
	[111.0573072898103, 97.86132324627648, 966.2143382219961]
	[111.0700488668241, 98.81473474713194, 964.7297513575443]
	[110.8789016806439, 97.99128239556119, 965.5401569929394]
	[110.7567450970608, 98.34619118600567, 965.4734573900162]
	[110.3011694382013, 99.3456625911748, 964.2502255523309]
	[110.6024204621513, 98.91049713153366, 964.994880915699]
	[110.325189103243, 97.63490497813152, 965.4362659019331]
	[110.9939588337777, 97.6266514263247, 966.7764665915007]
	[110.4069246994109, 98.45013319707591, 964.8260932158265]
	[110.9652604834803, 98.45913810976764, 964.8391892323953]
	[111.2707561966418, 98.77968248020176, 964.1822792232746]
	[111.3709144744613, 97.52843451837118, 965.9304896235855]
	[111.3218116118365, 97.9799859179102, 965.4933917527388]
	[110.3200637757169, 98.45243499248249, 965.801129915521]
	[110.8305084065537, 98.30069920645761, 965.193652507702]
	[111.1619419366168, 98.24921358973192, 964.9950864945591]
	[111.0842446832897, 99.25271117791607, 965.3043206919975]
60
	[106.1348879633639, 107.627770685419, 960.4974721000032]
	[111.539982603336, 100.3523580238779, 966.2292091613729]
	[111.634993732872, 100.9628644660235, 965.4614025813156]
	[111.4755428340568, 100.0553049727087, 965.3349891367939]
	[111.9062512681721, 99.69490698934639, 965.9627883953609]
	[110.8064041830672, 100.3540841321004, 965.9386100490121]
	[111.4572987605667, 101.2018837624016, 965.0984161363908]
	[112.1523688457939, 99.41570681915643, 966.0381476733623]
	[110.5374576246272, 100.7308023745153, 965.7011933775452]
	[110.9263977505969, 100.4285659885655, 965.9702958246477]
	[110.4207218699814, 99.8361646485894, 965.9694222022591]
	[110.0983111636041, 100.2964912756041, 965.7147958465229]
	[110.3294949529081, 99.94798832536557, 966.0523371570002]
	[110.4841392623866, 100.1283893570333, 966.2034333227607]
	[110.3064335451336, 100.7539689082846, 966.0835592780936]
	[110.3371390155395, 100.7347549429493, 965.6478887832131]
	[110.5351757347527, 99.87215374202079, 966.2956449654944]
	[110.2827066150531, 100.4385298223225, 965.8789436052522]
	[110.7918827690285, 100.1403196278703, 966.2388873430814]
	[110.5730908666394, 99.87778383353889, 966.1685839233312]
	[109.6496179684535, 100.8203113714048, 965.9097488533672]
	[109.9009662070779, 100.4631635411675, 965.9943907152483]
	[109.9865749854179, 100.6941946448432, 965.5548838283739]
	[110.4310754522635, 100.0320344480218, 966.9168470251453]
	[110.9241149141606, 99.5825872433506, 966.6254362625552]
75
90
105
120
	[109.5581616726891, 92.74613386792038, 971.2625819731694]
	[110.4059109522279, 90.71437164941381, 968.7641095920684]
	[111.1378263843094, 90.11554252654248, 969.2234811272165]
	[111.8205486765388, 90.57877946883818, 969.5673636056129]
	[111.7877014728134, 89.75583804472548, 969.8299157612751]
	[113.1896954301023, 89.44568340658302, 969.3268493934993]
	[112.9617598907397, 89.36955750732922, 969.4757394920802]
	[112.9941267754924, 89.43267413780642, 969.4577267957502]
	[113.6754160479619, 88.61502361089079, 969.3333025709477]
	[111.7593217118168, 89.74778259140503, 970.0206479221325]
	[112.6471638004715, 89.08791327281297, 969.3429070536254]
	[112.5610316268984, 89.33063736631256, 969.1465397183269]
	[112.0798033071919, 89.76414525468911, 969.7987718472972]
	[111.8853215559352, 89.59458326311942, 969.7854497568881]
	[112.7062691939945, 89.24491303852605, 969.6437038842482]
	[112.4946917782346, 89.53939252056364, 969.7202591743808]
	[112.5105541299288, 89.76761824538592, 969.7547271598501]
	[111.1960132725799, 90.16573505062208, 970.5425196343275]
	[112.3032379979744, 89.95506657157563, 969.6408632513684]
	[112.0769680087469, 89.48502450142315, 969.7363232687172]
	[114.2147942734086, 88.83783465123396, 970.2851161161477]
135
	[111.5983824823846, 91.23079187031638, 968.8131361097998]
	[112.121070431289, 91.91068963713593, 969.935350723237]
	[111.007130012454, 93.89102011152215, 972.0829806681614]
	[111.5455626686733, 91.97613292779309, 969.8329324801916]
	[111.4612018028266, 94.3129259371064, 970.3511304918308]
	[112.0988177594088, 93.48311383269032, 971.5501284419693]
	[110.5696356287105, 94.36192510386363, 972.2196555707728]
	[111.529226549283, 92.5281429923366, 970.6765027651467]
	[111.0677042987284, 93.00180397103333, 970.6847728650232]
	[111.3657334990823, 93.18926101032758, 971.2340597168088]
	[111.0886915071336, 92.84046180193437, 970.7534732924582]
	[111.2046625353765, 91.50858330501046, 969.4737210159722]
	[111.1579124740078, 93.00357902040923, 971.0310303527717]
	[111.7798922211557, 92.43755287181665, 970.2756897094047]
	[112.0141531099832, 91.66577958613584, 969.5639752442437]
	[111.1876669742102, 92.35151867253145, 970.4787509640869]
	[111.7578209757302, 91.91224540885915, 970.1665132582081]
	[125.9812104651167, 78.09903823718372, 954.6185784833673]
150
	[113.4377855072806, 91.03501302817924, 965.9928625286891]
	[114.4695883637417, 95.75276427731649, 972.8806741501537]
	[114.6984269874675, 95.4110404912594, 972.2541071365214]
	[114.3352877627575, 97.064849606042, 974.9238983140255]
	[114.6668422430113, 95.69349602108377, 972.7521377600951]
	[114.5109169318013, 96.09000519284936, 973.5343645641034]
	[114.5633949816208, 96.19985395294324, 973.6562879334929]
	[114.5634293049466, 96.29662654658495, 973.7427469988714]
	[114.0144350662218, 97.42582070893323, 975.4743931525497]
	[114.4764292725779, 97.52194206901706, 975.4655643233208]
	[114.9101968596715, 96.8968512985239, 974.5202258460623]
	[114.7166170037457, 96.35781584093891, 973.9608341751014]
	[115.2327538904213, 95.36363458434653, 972.2383016536892]
	[97.97255334419073, 101.2359534570083, 967.9225706569206]
