	[145.3165533786869, 56.57615370812366, 962.3238717882025]
	[146.1007985873989, 58.30186120746623, 959.42002820067]
	[146.0949873723656, 57.87137589830405, 959.607816771392]
	[145.8274783700241, 58.34171360626956, 959.0796305930746]
	[144.9395082091057, 58.09351440697407, 961.7114210589613]
	[145.6152503175453, 56.9253273751516, 962.4205997379505]
	[145.9566984364281, 58.01231678472567, 959.3831707150745]
	[145.4462595938396, 58.15329292801039, 960.6677349461572]
	[146.0986666003559, 57.99612648566065, 959.2683334748327]
	[133.5660430428755, 118.2383678083609, 957.858158684665]
	[132.4923801203986, 117.8163231485277, 960.5384879574121]
	[133.3878824247539, 117.379729591934, 959.2878922240313]
	[133.5376471108101, 118.3818142178653, 957.1983915086086]
	[132.7247517512297, 117.8568832315611, 959.9463440329882]
	[133.0623168469623, 118.2962276080539, 958.2362015773678]
	[133.2669068373032, 116.8503318858253, 960.4903714593682]
	[134.0565348160931, 118.8802293643934, 955.0023114038961]
	[133.2435016220845, 116.9821743061212, 960.0755899821581]
	[157.4896182086705, 50.30779701110184, 960.7853845969022]
	[158.8607530969163, 49.653713305571, 959.340688306769]
	[157.4147821366047, 49.26186825891203, 962.9783277157368]
	[157.4431340291146, 49.39277568063602, 962.8934801801799]
	[157.8279367724732, 50.10437397354845, 961.1165332725823]
	[159.2072706519949, 50.18745057394088, 957.6846277925054]
	[157.9843441610606, 50.43537279047575, 960.3174649423107]
	[157.5642770684653, 49.97992536574341, 961.7478534794361]
	[157.2237121829878, 48.98969986379333, 963.9660418383122]
	[139.3078440925395, 127.3265852702009, 965.417710577228]
	[140.820171950736, 129.2386239623704, 959.601135654652]
	[139.9604379824711, 128.3813402782956, 962.4752032329254]
	[140.8051869515784, 129.0463937424271, 959.7270685131723]
	[141.2864807077819, 129.1531733170642, 958.6247439955976]
	[141.0728005684501, 129.5413033021759, 958.0427171878566]
	[140.8255278025201, 130.2422088766654, 957.1811684198036]
	[141.0390454600261, 129.9622595084101, 957.3135444270439]
	[140.4068074191026, 128.3763934380084, 961.5271425969765]
	[170.5605801657524, 42.44657938621347, 956.5911741239687]
	[169.5468017960286, 41.37866344672338, 961.0122724390728]
	[170.1377972277, 42.06146039222369, 958.3158603218271]
	[169.5754296395954, 41.27203896056812, 961.1945220338811]
	[169.2869689072282, 42.93179464773453, 958.7197934783779]
	[169.2848570338123, 42.90194430242823, 958.9325983247446]
	[169.6308668736071, 41.40408330271116, 960.8865951182278]
	[169.4962699361803, 41.77956604287185, 960.5491889554048]
	[169.4093207731542, 42.49741214312969, 959.5230842555525]
	[169.4841518210584, 42.12055116074723, 959.9181011426356]
	[169.5246212641217, 41.70677984657149, 960.6442382901874]
	[148.4610904462249, 140.3017785939307, 958.8760940383328]
	[148.6858659207994, 138.5576090255684, 962.3507234391373]
	[147.8714262953058, 140.4424057586028, 959.2927876223423]
	[147.8397987686554, 139.3369244464952, 962.3999236944784]
	[148.7387925028205, 139.9383326887331, 958.5786068580353]
	[148.2492811763321, 139.5191796986506, 961.0543361469482]
	[147.2191893904014, 141.1229868288146, 959.1111721762794]
	[147.5472172753882, 140.3689636018956, 960.3654190825473]
	[148.438890731036, 140.2801116470467, 958.4022972407397]
	[147.7270191291601, 140.4818852852996, 959.5783514347058]
	[182.2075677050876, 32.64445864083837, 961.4841386210918]
	[181.4702355057969, 32.71619577812685, 962.9341551404862]
	[181.3022604881929, 33.00506428897515, 962.7610704603019]
	[181.8207543605246, 33.60310098996871, 960.481893916309]
	[181.4066157733801, 33.1479257423899, 962.3310326200019]
	[181.4559145311948, 32.65580417420611, 962.9952854711582]
	[182.2159362861865, 34.08285261731899, 958.3877377239791]
	[182.5451841975905, 32.88055773085055, 959.840551230537]
	[181.5093596840617, 33.48555615581708, 961.3900247174897]
	[181.338354038351, 33.67545873049426, 961.6150965185749]
	[181.7529547858061, 33.77206111449809, 960.5555707288243]
	[181.3097719535957, 34.02278780648268, 961.1106018442454]
	[182.3987776955121, 33.51722023420911, 959.3697548691465]
	[182.1989191067318, 34.14913427325085, 958.4293909580866]
	[156.9520282456788, 149.7622251638612, 962.7240067965357]
	[157.0085351609619, 149.399931681104, 963.809180796096]
	[156.0910243155705, 151.1194278497312, 961.6501069294035]
	[155.5608257347414, 152.348781931142, 959.9393204199414]
	[155.9731641378743, 152.1407387589049, 959.477825404193]
	[155.2280240050349, 152.3993956949766, 960.3043818381313]
	[156.4468297905215, 152.3224298062394, 958.2344809839153]
	[155.9804528409473, 152.4944832478837, 958.6864965821379]
	[155.6183790818731, 152.9844956588433, 958.2490595506372]
	[156.1799572001366, 151.9746627805105, 959.5497358415082]
	[156.0464898034176, 152.1805026175675, 959.40790298735]
	[155.779520928163, 152.1210464001242, 960.066716125699]
	[155.56019667985, 152.4093373722045, 959.7206209825798]
	[194.5163048087404, 27.00687877905402, 956.2062303342899]
	[194.0332588881818, 26.31384559284581, 958.4712513122761]
	[193.7027222499312, 25.31515025649912, 961.0182367438576]
	[193.6470084480835, 24.32553235590022, 962.7508705344928]
	[193.9120151134813, 25.70160680088736, 959.998238097329]
	[193.8305838693097, 25.33481294017378, 960.6758726146991]
	[193.4700998386371, 25.00831698992187, 962.1237316978891]
	[193.493340347876, 25.79536649457989, 960.733259580962]
	[194.2840139679494, 26.56408364437763, 957.5597332402963]
	[193.7348310896909, 25.53951100796115, 960.6430991145736]
	[193.6778796007953, 25.52993736826083, 960.9674636956395]
	[192.8733030478177, 24.44142175034867, 964.2165114635941]
	[164.8798857725272, 165.1417384415112, 953.8460969725512]
	[164.3525835210073, 165.3670700734625, 954.2631389459199]
	[163.3051115349678, 164.7277684362607, 957.8722887536911]
	[163.8762928284225, 165.0740442455557, 955.8937868192055]
	[164.4487475578562, 164.6454477300773, 955.7791928569254]
	[163.9087747610072, 164.6697213080258, 956.9739063164328]
	[164.7172789570134, 164.575000161226, 955.4753535771966]
	[164.8358205343533, 164.7592551615111, 954.7849849086797]
	[164.4221227815602, 164.7668647873284, 955.7083439359267]
	[164.7803399010722, 164.4879891984764, 955.5813153959338]
	[164.7493218727609, 165.2230322577586, 953.8782308379898]
	[163.8923927599319, 164.8083760415836, 956.5021199352932]
	[205.7847464735758, 18.87403892907618, 956.9162442804842]
	[205.8873700953025, 18.4172531678952, 957.6469726421344]
	[205.9676218636678, 18.5167063745793, 957.3171944346523]
	[205.9846849853948, 18.19246845025337, 957.8245002174208]
	[206.254965164331, 18.93491295071924, 955.8492124787639]
	[204.9413109372421, 19.53727474967002, 958.1523797754494]
	[205.8101093598853, 18.42664967933902, 958.0494861297909]
	[205.9035099995518, 16.82274801593883, 960.5383183243754]
	[205.2296944875317, 16.59326751182095, 962.5888996433214]
	[205.7312321109544, 18.12662314008504, 958.6854180869417]
	[205.9383779434459, 18.217872448414, 957.8741322983708]
	[205.7955560680143, 18.75643392066799, 957.4232102864494]
	[170.710629127154, 176.1217054180661, 958.8134430138853]
	[170.9999437128335, 176.4816154612917, 957.2601520746917]
	[171.1487061282432, 176.9028833913479, 955.7114223061353]
	[171.2324952953043, 177.3122510255499, 954.4600890930188]
	[171.233054547499, 177.1669776382261, 954.834792630991]
	[171.0976600798752, 176.8602811329974, 955.92887795205]
	[170.959390066809, 176.8036543854668, 956.3814003537892]
	[171.3483169165729, 177.3116438432656, 954.178831201781]
	[171.400921637683, 177.5912650994716, 953.241093918238]
	[171.334952261205, 177.4468694340904, 953.7362187515243]
	[171.2640937125713, 176.9243973232072, 955.2266651771872]
	[171.0568353585328, 176.6800898070379, 956.3121490654411]
	[171.2442295082134, 177.449744512271, 953.7243341389307]
	[171.5203353128477, 177.4256745049123, 953.3713528625287]
	[216.7370310204093, 11.21552297709619, 959.993889455591]
	[216.7637709232608, 10.70557643233779, 960.745660823102]
	[217.621740043526, 12.15790471668838, 956.126822100338]
	[217.3843073572619, 11.31971546393697, 958.2248933258738]
	[217.2467771750091, 10.4533596746972, 959.960130171692]
	[217.3398745673645, 11.34918746399747, 958.0665536271857]
	[218.3062127852554, 11.92235458338567, 954.6592688485752]
	[217.5265680833003, 10.62321027238582, 959.0061113433138]
	[218.0856347883596, 12.29322751407733, 954.6621965294851]
	[217.6838102862732, 11.72331996783238, 956.6041049118376]
	[217.833025386071, 11.51946900208539, 956.458822527664]
	[177.7744080696208, 189.4055468347811, 953.8996271725324]
	[177.7622991312442, 188.8774400476272, 956.0343381361396]
	[177.310576854763, 189.4626475738406, 954.7929782101511]
	[177.609711751434, 189.3904579482518, 954.371801472776]
	[178.0564963743195, 188.231040113938, 957.5609885484183]
	[177.7609862251963, 188.9627325952731, 955.2032381995036]
	[177.7121404901293, 188.8432053157663, 955.9048190090057]
	[178.1914706326465, 189.1257123428255, 953.6176756247669]
	[177.9711460917075, 189.0968840268412, 954.2781319331789]
	[178.1107652172239, 189.1236549954697, 953.7066196943417]
	[177.3600167552248, 188.9098698820532, 956.6536746718184]
	[177.8509469628008, 189.0779228840464, 954.6963481785064]
	[177.6994455764194, 189.2219859148383, 954.6246274058343]
	[177.7787541988149, 188.7066423581599, 956.3593524556176]
	[178.1370153601289, 188.9612380286922, 954.2830362742319]
	[178.2399879159514, 188.9139654562088, 954.2880148382491]
	[177.6493901665859, 189.4743754096491, 953.9169121847976]
	[178.054670080762, 189.0524427544981, 954.1075313669609]
	[177.5625202205599, 189.2303518577426, 954.9529087483744]
	[177.3398004600273, 189.2720944672198, 955.0826402438666]
	[177.3081548145933, 187.91852982765, 959.9415112846604]
	[177.528193540404, 189.0048254439425, 956.1269052111131]
	[152.2929059731563, 92.41056222511446, 957.3622671164064]
	[153.0446647015569, 91.59827452838144, 957.9620073431347]
	[153.2805341102394, 91.21736247320243, 958.3015638596737]
	[153.3447659025784, 90.93304015232202, 958.8458167535046]
	[153.4607150597269, 91.42631544574849, 957.7349873903452]
	[152.7186835378006, 91.33088414125959, 959.3153372618712]
	[153.4437672009498, 91.98846225817567, 956.2279722336737]
	[153.4864834918095, 91.88188471460779, 956.2299119530775]
	[153.3765436206427, 91.81645818931973, 956.8874934483579]
	[153.3892791089348, 92.07477265430568, 956.2308605468701]
	[154.0248229362864, 92.35796380641516, 954.2066444743443]
	[153.9161582532632, 91.00071287266522, 957.5381660311834]
	[153.7929500421201, 91.24590509534596, 957.2564031323989]
	[152.7982564626396, 91.04267392454945, 959.6162689674675]
	[153.952768522076, 91.0069907093674, 957.5525088632104]
	[153.3509915811222, 90.41710046158241, 960.0093076560756]
	[153.2827161493818, 91.96847310952202, 956.5767682375197]
	[152.8304475191592, 91.4662219355957, 958.9073430578469]
	[154.1371959441405, 91.74572162368599, 955.4276400425435]
	[153.9492836561855, 92.0895970685367, 955.0008990969901]
	[153.5836044306047, 91.14679123528737, 958.0546267748044]
	[153.4473766163947, 91.00041449598736, 958.6227122693061]
	[153.7821764325845, 91.6780562986994, 956.2544299357769]
	[212.6979176871066, 34.97940461210024, 956.877057966864]
	[212.672094001611, 34.84712754496607, 955.752133378082]
	[212.2461749885868, 33.38203154528168, 959.5864683415127]
	[212.4116801688183, 34.37129577410433, 957.7584780405574]
	[212.7439523631305, 34.13787750542085, 957.3084203950993]
	[212.8855419955314, 34.16924688823784, 956.9056484177117]
	[212.4894016804613, 34.48076490181914, 957.3676748536026]
	[212.4296371515489, 34.01788379091226, 958.331842314298]
	[212.8749868795855, 34.42291497582394, 956.4815329260998]
	[213.0212617830138, 34.13939851443588, 956.4837759143738]
	[212.9526948658772, 34.38806399966442, 956.307003890005]
	[212.6539175777211, 33.4822327632963, 958.5719398357344]
	[212.6605387416595, 33.48707486451539, 958.4570776975622]
	[212.9880576809954, 33.91663129471026, 957.0058278054497]
	[212.6408704696835, 33.57289412888271, 958.3083313793007]
	[212.7530524152657, 34.21285988312661, 957.0577897777855]
	[213.096958492287, 34.52592017031073, 955.821706827298]
	[212.71070400994, 34.53808387711584, 956.8384933685321]
	[206.2263755800645, 56.16283546035744, 961.5368408979396]
	[207.338165163416, 56.28657947821407, 958.4599037977517]
	[207.8166568141934, 56.47208199806931, 956.9353612644735]
	[208.106106120305, 56.41874925619304, 956.3690062115511]
	[208.387145342982, 56.69686003863156, 955.2313574960655]
	[208.6136679490214, 57.02624205595158, 954.2350909017338]
	[207.4527334169232, 56.23708186597034, 958.3141083506572]
	[207.1545978889366, 56.07310330551984, 959.2260441589685]
	[208.0216624634414, 56.16224664430489, 956.9266298535663]
	[207.4812705366501, 55.99981662232835, 958.5956152515129]
	[208.1840816438453, 56.71494898275662, 955.8355883254035]
	[208.1909256424876, 56.29511912162907, 956.3612391990761]
	[208.0892926151727, 56.73239456591141, 956.0815650368972]
	[208.0038518489822, 56.88632956081921, 955.920201926388]
	[208.4505126270598, 57.2270942333605, 954.4157598310672]
	[203.7602912134819, 79.40372537876756, 952.714125322937]
	[202.2483996756321, 78.34945436484711, 958.3173062474812]
	[203.6101070374385, 78.7495390355558, 954.1485902613409]
	[202.5462611211051, 78.14272486722363, 958.1131729652459]
	[203.1778730972959, 78.49124301369326, 956.0034827225813]
	[202.5659457459496, 78.44593181855811, 957.5657425843839]
	[203.2209088235166, 77.96640106855045, 956.7540254782612]
	[202.8433995807817, 77.78280578283571, 958.1329154880639]
	[202.6187858589334, 78.70575248956843, 957.2023284937117]
	[203.8259626250364, 79.18629755761518, 953.179342848299]
	[203.9631472186387, 79.13373963124462, 953.0341490072693]
	[202.8957991612058, 78.00249927594649, 957.7057313238759]
	[203.9898348908094, 79.20428853237912, 952.8053198396769]
	[203.1056173860664, 78.33019649512634, 956.6097639863701]
	[204.0686273495983, 79.01958943336147, 952.910162586773]
	[198.2913257833095, 101.0595253898148, 956.1142534908761]
	[198.8991955089973, 100.8793592692935, 954.7955184652858]
	[197.8302928341649, 100.5906647100258, 957.8738485518923]
	[198.3063216062781, 100.9354928522379, 956.2041547435767]
	[198.5549590453264, 100.6008698254678, 956.141025673214]
	[198.5808986859521, 100.6653034648915, 955.9422472105226]
	[198.0767491166699, 100.9383569837219, 956.7428278769851]
	[198.1906290317174, 100.1631782624428, 957.75582042019]
	[197.9844883086327, 100.8918974761075, 957.2122247479628]
	[198.2776372297179, 100.6795975608068, 956.6440765821641]
	[198.5068746717782, 100.5563351813644, 956.30718467861]
	[197.7898119370248, 100.5255026946123, 958.2124931251933]
	[192.6453866944946, 123.52442092653, 956.2011239374967]
	[193.8084083644218, 122.9325806579517, 954.1495823731989]
	[193.7803766985227, 123.1825637301534, 953.7440530438101]
	[193.4873098446212, 122.8427373631819, 955.4141888981262]
	[192.991135219512, 123.2383935525656, 955.9247482540085]
	[193.771497022843, 123.2065896327713, 953.9179657181628]
	[193.6151579061431, 123.3762937359074, 954.2078455352899]
	[192.6232492009306, 123.3725380490426, 956.7118101041476]
	[192.8133065216373, 123.384395697853, 956.1602447765151]
	[193.5615175199447, 123.1589302127297, 954.6400785930136]
	[193.2881891233762, 123.39499422131, 954.8330165784855]
	[193.1635763290146, 123.4961957965015, 954.9717271468543]
	[193.3282709231212, 123.8525152588404, 953.9001846150053]
	[192.6981303725908, 122.9168192122563, 957.1023081363019]
	[193.0780328150185, 122.6986427556813, 956.9683420874186]
	[187.9776172960658, 145.0764063639193, 955.7589873422885]
	[188.0452191896985, 144.6587632624253, 956.9327345857446]
	[188.1673657880765, 143.1082578607626, 959.8265349968484]
	[188.9580186854105, 146.083971426393, 950.9896167563743]
	[189.3441592043768, 146.1543459177996, 949.6468473330784]
	[188.3443510960139, 144.7124768384719, 955.8953601957585]
	[188.3854630708269, 146.2804171003486, 951.9557267665591]
	[188.849455306415, 144.6518227988454, 954.7125284308222]
	[188.2107987618635, 144.7385068600902, 956.2354670628447]
	[188.1717354552646, 144.656727976549, 956.4898069130453]
	[188.6556869435964, 145.6484516410987, 952.8499668166423]
	[187.7491999232801, 144.4971250000879, 958.0902367554513]
	[187.9225441111292, 143.2731096377892, 960.1739703467564]
	[182.6375947305327, 166.541677015517, 958.218974499478]
	[184.5992491324913, 166.8112418037375, 953.0020980373289]
	[184.3458888599423, 165.0215914996852, 958.2629789372353]
	[184.5644542615863, 165.274709617798, 957.2359642052846]
	[184.0589093351805, 166.2810068239821, 956.0804772616286]
	[183.7243551491998, 166.3730509188139, 956.5489785302648]
	[184.7716182273648, 165.8324311675883, 955.7329890300651]
	[184.33204022851, 166.6404059342267, 954.625954886787]
	[184.7476497208067, 166.6501006316313, 953.3917120332191]
	[184.954363291868, 165.9237420284701, 954.7580751023223]
	[185.0692651055487, 165.1655511362666, 956.483679376965]
	[184.8407706577106, 166.0565220050032, 954.6889213454202]
	[185.0612976695044, 165.6663827837859, 955.381447413668]
	[185.1600508412232, 165.919768082548, 954.1665857229395]
	[184.8978787963443, 166.0522653050687, 954.5399718467553]
	[184.1356731417396, 166.6636126387602, 954.5769683329596]
	[184.7895798934023, 167.4120258571074, 950.937851624686]
	[184.1655289520132, 167.3470463257343, 952.79610921649]
	[184.2067504475103, 166.9109685763046, 953.7754451747678]
	[184.5404885776049, 167.3091920707441, 952.2088548000322]
	[184.5333254578503, 166.9406521487161, 953.2084377287758]
	[184.4227379764586, 167.1880385070418, 952.9030269200356]
	[235.0433677658575, 39.28359305390187, 948.7970955402525]
	[236.2738342023588, 38.27369366181667, 946.5175821478667]
	[236.2482486819482, 39.71936726906785, 944.2222441835436]
	[235.4888725132318, 39.28561320694966, 947.6436552160121]
	[235.7808676758087, 38.17999318389221, 948.4996657526275]
	[236.2499780011986, 38.6790383086451, 946.0168426115713]
	[236.4952980900951, 38.32573193018956, 945.8700574169911]
	[235.5204190204938, 38.29430056676779, 949.0782978467363]
	[235.8029800174408, 37.96035499001165, 948.6774076420008]
	[235.6415219812708, 38.38264646031024, 948.5368766609179]
	[236.0632126754547, 39.23123059563734, 945.7227039747382]
	[236.4578049462765, 38.92045641843291, 945.1460973084515]
	[236.4679437105139, 38.74414777923252, 945.2881090260897]
	[236.5685940307683, 38.57026738874421, 945.2074127107262]
	[236.0760160951618, 39.65180604342811, 944.9381505389172]
	[235.6598834887357, 37.87028166350021, 949.2569132957551]
	[235.8461764005959, 39.22133380670475, 946.4734736744617]
	[237.199968830355, 67.32832950442616, 944.2379440650697]
	[236.6797943663898, 66.79494252525038, 946.5644490862048]
	[237.3853462952959, 68.39450426778804, 941.7262102336081]
	[236.4945855809854, 66.97845443796713, 946.8087133226403]
	[236.6395178316929, 67.26430262185937, 946.048255009235]
	[237.1270953904082, 66.97926810328005, 944.8844205734175]
	[236.8760819714266, 66.60203524587651, 946.2291062924839]
	[236.5772480977093, 66.9717872865856, 946.7037923238613]
	[236.7004956245312, 67.15447974247192, 945.9283805295233]
	[236.7226864097566, 67.16005823094454, 945.9524332868963]
	[237.1836368365762, 67.6959436617713, 943.7216998410403]
	[237.2086990904916, 67.22871638545941, 944.2039887123169]
	[237.0994583542783, 67.42459371142725, 944.3631426457783]
	[236.977256469024, 66.98862498596748, 945.445182061746]
	[237.0215708767612, 66.87448466309364, 945.357868225188]
	[236.8562705013813, 67.36298169195709, 945.0783084612704]
	[225.5630399708276, 85.81936719645873, 945.6669518795734]
	[225.982080431439, 85.88190647460982, 944.2155399137367]
	[225.8301003323631, 86.07735029239565, 944.1032675246809]
	[225.3998932051051, 85.37674378340741, 946.6667579886654]
	[226.2642743166021, 86.2792056668959, 942.4745760955309]
	[225.4783803642425, 86.0854735629037, 945.3315921930434]
	[225.6554963858406, 85.62734574763329, 945.5972350625738]
	[225.6150596610338, 86.2501679293609, 944.6725386679304]
	[226.1117635982071, 85.74866491352743, 943.6981784012987]
	[225.8096330831911, 85.31110036541881, 945.5703596905994]
	[225.9753695415264, 85.27888925953357, 945.0065971917173]
	[226.4669719794191, 86.07015194033762, 941.9950111592896]
	[225.7567393442406, 85.90131395336215, 944.4341588499894]
	[226.5800877426894, 85.8330130750996, 941.9616564458689]
	[226.4098316031841, 85.9949274068148, 942.2231084297017]
	[227.629238903511, 107.1160368346697, 937.688835371936]
	[228.2500753281509, 107.0958832191854, 935.5709189032852]
	[227.7186385781874, 106.4314239111072, 938.6328998574509]
	[227.6568192925884, 106.3511483586295, 939.1766634431422]
	[227.6044825973181, 106.2638726392824, 939.4775510102021]
	[228.1249965318075, 106.6913851749412, 936.8813377055751]
	[228.0425457094233, 106.9321303893089, 936.4812329661934]
	[228.4101620350866, 106.8949768479555, 935.2082724758548]
	[228.3500872508963, 106.893980690272, 935.539615770513]
	[227.7945228750239, 105.8959558731566, 939.5283543823479]
	[227.7759522900148, 106.53643570181, 938.1850896846707]
	[227.8932548645159, 106.4719674063649, 937.9065629269378]
	[227.8287644735668, 106.3918324946638, 938.5218915005285]
	[227.6018653675027, 106.4277667761382, 939.1670540942034]
	[228.2937066950685, 106.7685037239199, 935.8034934632461]
	[228.1435995775972, 106.6000472915754, 936.9090224008266]
	[227.8171578462273, 106.6967270648889, 937.9056361042044]
	[228.1416944264396, 106.8926304536619, 936.1764280164704]
	[227.6757262510871, 106.4004687025775, 938.9593565156072]
	[216.6056958920214, 123.5578424406568, 940.52630145023]
	[216.7536210719326, 124.0314669038621, 939.6522209103142]
	[217.1742612923161, 124.4174285692892, 937.4901865602819]
	[216.9091996988979, 124.7253960393379, 937.3688233861179]
	[217.1401761724761, 124.4585526591382, 937.0090420400394]
	[217.037754204769, 123.203659269941, 940.452610803364]
	[217.0233841436592, 124.5971920062119, 937.1768980515996]
	[216.8979236002488, 124.4084591190849, 938.0890853229048]
	[217.042383951383, 124.4603612884207, 937.2892530851892]
	[216.8832326417274, 124.5372050390317, 937.8060690451148]
	[216.9579934093542, 124.4613692717014, 937.675802712082]
	[217.0266710790031, 124.1812001977372, 938.1838420339517]
	[217.1052662129734, 124.3188160259238, 937.6470175706712]
	[217.0413732677862, 124.0017703934552, 938.8495403910779]
	[216.9295506394102, 123.8983024344829, 939.5040144858179]
	[216.9525917865369, 124.2713769036836, 938.333943342264]
	[216.9583118018122, 124.9556214851283, 936.3751345467407]
	[216.9304552936022, 124.6468052079032, 937.4575262012254]
	[218.9230416284337, 149.501497520964, 937.3723196806192]
	[218.7868519568976, 149.1166720301572, 937.8634823358705]
	[218.2445591831435, 148.8429580580338, 940.6284922760543]
	[219.1499743821654, 149.1063193307154, 937.0409287112687]
	[218.2059356727064, 148.9239330173041, 940.1460963620058]
	[218.5014896736038, 148.6225236451823, 940.1669074276252]
	[218.6499802002926, 148.9263248316845, 939.0126942056481]
	[218.8884374232758, 149.5251816746142, 937.1422117238934]
	[219.0064700310469, 149.4336317300485, 936.7900271159841]
	[219.1956097252542, 149.4742901897648, 936.1330640805737]
	[218.278741451355, 148.3075250564617, 941.4742881074582]
	[218.4309458590593, 149.0636363783945, 939.3461302775356]
	[218.6038569091311, 149.3911383786783, 938.0304546598638]
	[218.4020508807823, 148.9414722682537, 939.6648394032179]
	[218.3745511674389, 149.1211780998269, 939.2476129683588]
	[218.7668532142386, 149.6789895125536, 936.746929415729]
	[219.0519320583021, 149.2682109801643, 937.0663407160171]
	[219.3892941656355, 149.5672693907169, 935.4711559859014]
	[219.3471143655187, 149.4391494073423, 935.8145184687809]
	[208.6426748025952, 169.2690076844857, 938.4389243906252]
	[208.2740794405688, 169.2826080886248, 938.22783426985]
	[208.1329813553669, 168.8722031966897, 940.2375272045281]
	[207.4953314423905, 169.256297266636, 940.7281685153895]
	[208.0412669473019, 169.5774039383239, 939.3559719261602]
	[208.6702663761141, 168.7905352312881, 939.2070288277106]
	[208.0837607090898, 169.3462366263157, 939.3918668448047]
