[410.8717956542969, 389.2424926757813, 393.4025573730469, 372.9511108398438, 358.9801025390625, 351.693115234375, 335.9417114257813;
 648.1615600585938, 622.0427856445313, 671.4942626953125, 632.0725708007813, 520.176513671875, 471.6460571289063, 361.6343688964844][365.0584411621094, 345.2609252929688, 348.4683837890625, 329.7327575683594, 313.7295532226563, 307.2422790527344, 293.5222473144531;
 643.1939697265625, 616.1415405273438, 668.7015991210938, 627.3224487304688, 507.7366638183594, 455.6104431152344, 336.9739990234375][410.8731689453125, 389.2417602539063, 393.39599609375, 372.9589538574219, 358.9779968261719, 351.6963500976563, 335.9369812011719;
 648.1622924804688, 622.0518798828125, 671.4967041015625, 632.073974609375, 520.1720581054688, 471.6449890136719, 361.62646484375][365.0559692382813, 345.2540588378906, 348.4765014648438, 329.7366943359375, 313.7311706542969, 307.2438659667969, 293.5028686523438;
 643.20166015625, 616.1453857421875, 668.7232666015625, 627.3357543945313, 507.7335205078125, 455.6072082519531, 336.966064453125][410.8810424804688, 389.2542114257813, 393.3998107910156, 372.9598999023438, 358.9813537597656, 351.6988830566406, 335.9404296875;
 648.15185546875, 622.05029296875, 671.482666015625, 632.0647583007813, 520.1710205078125, 471.6403198242188, 361.6286010742188][365.0420227050781, 345.2419128417969, 348.4563903808594, 329.7278747558594, 313.7200317382813, 307.2396545410156, 293.5064086914063;
 643.2021484375, 616.1422119140625, 668.7055053710938, 627.3289794921875, 507.7295227050781, 455.6141662597656, 336.9689636230469][410.8733215332031, 389.2447204589844, 393.3952026367188, 372.9484252929688, 358.9843139648438, 351.6985473632813, 335.9432373046875;
 648.153076171875, 622.0499877929688, 671.4851684570313, 632.0703735351563, 520.1707153320313, 471.6416625976563, 361.6298522949219][365.0459899902344, 345.2466430664063, 348.4624328613281, 329.734375, 313.7215576171875, 307.2398071289063, 293.5083618164063;
 643.1831665039063, 616.1390380859375, 668.7083740234375, 627.3169555664063, 507.7254638671875, 455.6037292480469, 336.97265625][410.875244140625, 389.2452087402344, 393.3999328613281, 372.9467468261719, 358.9820556640625, 351.6887512207031, 335.9385070800781;
 648.16015625, 622.062744140625, 671.493408203125, 632.0856323242188, 520.1793823242188, 471.6530456542969, 361.6278991699219][365.0643920898438, 345.2538757324219, 348.4713439941406, 329.7372131347656, 313.7309875488281, 307.2448120117188, 293.5093383789063;
 643.1886596679688, 616.1279907226563, 668.702880859375, 627.3250122070313, 507.7275390625, 455.6124267578125, 336.9759521484375][410.8785095214844, 389.2513427734375, 393.3950500488281, 372.9499816894531, 358.9826354980469, 351.6987915039063, 335.9455261230469;
 648.1559448242188, 622.0508422851563, 671.4940185546875, 632.0784301757813, 520.1734619140625, 471.6409912109375, 361.6310424804688][365.0590209960938, 345.2630920410156, 348.48388671875, 329.7453308105469, 313.7372436523438, 307.2484130859375, 293.5156860351563;
 643.1912841796875, 616.1353759765625, 668.7024536132813, 627.3282470703125, 507.7187805175781, 455.6047668457031, 336.9593200683594][410.8753051757813, 389.2438659667969, 393.4000244140625, 372.9524841308594, 358.9939880371094, 351.6970825195313, 335.9375305175781;
