Format Version,1.21,Take Name,Take 2020-08-24 10.15.46 AM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2020-08-24 10.15.46 AM,Total Frames in Take,2066,Total Exported Frames,2001,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
166,1.383333,-4.197380,-2.161755,-3.103939,24.263405,231.992599,601.502869,0.049684,46.839020,248.447708,597.658325,0.990010,28.676430,254.852890,600.641418,0.993172,24.341339,203.078979,598.269409,0.983176,17.739298,229.721664,607.308960,0.987537,3.720930,223.861740,603.636292,0.984000,-0.363825,-1.113764,-0.407621,128.515442,154.925293,569.660278,0.031555,171.609375,136.482269,542.112976,0.986551,119.171013,103.673065,573.752869,0.992479,86.855995,173.040741,595.086670,0.993001,104.177979,166.631958,587.582031,0.993329,160.762802,194.798370,549.766846,0.995195,0.273981,-0.589749,1.070100,168.066696,290.202209,888.821167,0.098192,152.014786,294.617798,909.611572,0.973451,168.347504,258.492615,888.929993,0.979396,168.077728,273.315826,888.317139,0.993099,168.666885,316.951996,887.361084,0.978299,183.226608,307.632782,869.885986,0.953015,0.490320,-1.903332,-0.450767,-58.309883,324.601105,597.133423,0.021202,-42.741158,259.013824,581.258057,0.994271,-53.861122,305.647186,592.669800,0.996013,-78.327370,409.142273,617.472351,0.993815,46.821320,248.426758,597.551758,28.675131,254.879349,600.713257,24.306700,203.067581,598.290710,17.717585,229.763458,607.493835,3.796443,223.825455,603.463867,171.596420,136.480606,542.200317,119.173035,103.683205,573.690186,86.862419,173.038101,595.123779,104.193428,166.627777,587.578064,160.751907,194.796738,549.710205,151.963745,294.547546,909.579773,168.318268,258.502319,889.081909,168.093552,273.328766,888.220215,168.669952,316.970764,887.531067,183.289185,307.661774,869.688538,-42.719528,259.013306,581.219910,-53.851456,305.651459,592.661377,-78.331055,409.170105,617.430420
167,1.391667,-4.211411,-2.131743,-3.101629,24.267094,231.991135,601.450928,0.057029,46.840656,248.445313,597.590454,0.989699,28.679625,254.851227,600.581543,0.994370,24.343382,203.076736,598.224548,0.980800,17.746044,229.721619,607.260986,0.981022,3.725762,223.860764,603.597107,0.982824,-0.383247,-1.100434,-0.399308,128.508682,154.924988,569.642761,0.025869,171.598816,136.478745,542.091736,0.988864,119.172577,103.672829,573.755066,0.995493,86.852577,173.043167,595.072754,0.994842,104.173737,166.634293,587.566284,0.993854,160.745682,194.795898,549.728149,0.994610,0.200516,-0.705927,1.095823,168.057968,290.202698,888.828552,0.127607,151.961960,294.637939,909.580627,0.960172,168.352478,258.493408,888.978760,0.974428,168.077423,273.315704,888.346252,0.978789,168.649368,316.950867,887.335327,0.972256,183.248627,307.615601,869.901733,0.954847,0.490320,-1.903332,-0.450767,-58.305351,324.608154,597.106445,0.020161,-42.736626,259.020874,581.231140,0.993647,-53.856594,305.654236,592.642822,0.994986,-78.322845,409.149323,617.445435,0.996247,46.823421,248.424789,597.496277,28.684355,254.869736,600.611328,24.312302,203.070007,598.216370,17.715290,229.775223,607.522156,3.800049,223.816040,603.409058,171.586731,136.485321,542.160461,119.166084,103.681656,573.707947,86.857735,173.037888,595.081116,104.188011,166.622040,587.590332,160.744843,194.797958,549.674561,151.949951,294.539856,909.437561,168.309647,258.501953,889.090210,168.084106,273.338959,888.381287,168.669922,316.971252,887.543945,183.276596,307.660858,869.683533,-42.719765,259.014923,581.182861,-53.852676,305.660492,592.663513,-78.315796,409.167816,617.375122
168,1.400000,-4.256509,-2.134175,-3.107405,24.256882,231.993362,601.495239,0.052002,46.832233,248.442322,597.623047,0.990304,28.671679,254.852325,600.608154,0.995227,24.330515,203.076431,598.291504,0.981859,17.735321,229.729019,607.306824,0.983819,3.714647,223.866669,603.646790,0.983788,-0.363877,-1.115898,-0.406653,128.506149,154.924652,569.627136,0.025316,171.601410,136.482346,542.081482,0.987949,119.162460,103.672279,573.719421,0.994059,86.845467,173.039429,595.052002,0.995248,104.167831,166.630905,587.548035,0.994694,160.753571,194.798248,549.734863,0.996404,0.244932,-0.657821,1.070929,168.055237,290.206604,888.853821,0.124639,151.978592,294.632599,909.622925,0.963316,168.336197,258.497101,888.979065,0.974661,168.067001,273.319946,888.358337,0.984893,168.656937,316.955658,887.380920,0.969614,183.237488,307.627747,869.927795,0.951717,0.490320,-1.903332,-0.450767,-58.296043,324.619995,597.065002,0.003320,-42.727314,259.032715,581.189697,0.999371,-53.847282,305.666077,592.601440,0.998922,-78.313530,409.161194,617.403992,0.999216,46.814209,248.421021,597.531982,28.678656,254.874649,600.644592,24.297237,203.076355,598.291382,17.708107,229.776459,607.535828,3.786161,223.818130,603.472595,171.588211,136.483109,542.156860,119.162048,103.678719,573.666077,86.860352,173.041367,595.070862,104.176987,166.619934,587.556458,160.743011,194.800034,549.685425,151.952408,294.550964,909.498901,168.302780,258.503815,889.124268,168.075485,273.338440,888.330078,168.673141,316.975952,887.612366,183.272995,307.663849,869.697815,-42.735077,259.020355,581.233276,-53.851582,305.662201,592.629639,-78.306435,409.175262,617.346313
169,1.408333,-4.128383,-1.997212,-3.105431,24.255949,231.992020,601.476746,0.057526,46.824356,248.446472,597.587402,0.988338,28.671888,254.852295,600.630188,0.992132,24.317799,203.082306,598.208191,0.980951,17.747950,229.715607,607.298706,0.978907,3.717748,223.863373,603.659119,0.987765,-0.366058,-1.094965,-0.407287,128.505310,154.924484,569.635071,0.030760,171.590256,136.480560,542.074402,0.989058,119.162415,103.672386,573.732727,0.992983,86.854134,173.040771,595.074463,0.992902,104.173683,166.631760,587.564392,0.993540,160.745987,194.796906,549.729553,0.993067,0.214457,-0.576057,1.078684,168.054169,290.205200,888.815430,0.096484,152.006546,294.640015,909.605042,0.973442,168.339783,258.495819,888.957153,0.978971,168.067612,273.318298,888.328857,0.992481,168.649979,316.953583,887.327393,0.982346,183.206940,307.618378,869.858459,0.952154,0.490320,-1.903332,-0.450767,-58.294903,324.618896,597.063110,0.008663,-42.726173,259.031616,581.187805,0.998377,-53.846142,305.665009,592.599487,0.998339,-78.312393,409.160065,617.402100,0.996788,46.819923,248.417938,597.497253,28.674974,254.879410,600.654175,24.307236,203.068115,598.190918,17.698883,229.769958,607.552185,3.778189,223.824905,603.491089,171.585968,136.478180,542.162415,119.162460,103.680252,573.663940,86.854088,173.038147,595.109314,104.182190,166.628845,587.579834,160.741806,194.796967,549.660522,151.945053,294.547607,909.599304,168.304626,258.507202,889.093811,168.082443,273.335632,888.254211,168.665115,316.973328,887.455933,183.274872,307.662537,869.668457,-42.733997,259.020386,581.226685,-53.847992,305.661621,592.610840,-78.305840,409.186188,617.355591
170,1.416667,-4.116572,-2.042649,-3.105959,24.259598,231.992584,601.486633,0.055864,46.830284,248.448929,597.618591,0.988865,28.675110,254.853241,600.648254,0.993384,24.325420,203.083557,598.212158,0.980500,17.747103,229.714645,607.303040,0.980918,3.720062,223.862518,603.651123,0.986503,-0.370186,-1.101241,-0.403972,128.506653,154.922363,569.636230,0.024378,171.595673,136.478943,542.081604,0.989754,119.166313,103.670029,573.736633,0.995197,86.851646,173.038086,595.069702,0.995054,104.172386,166.629517,587.562012,0.994923,160.747177,194.795227,549.731262,0.994599,0.302748,-0.554407,1.040974,168.057220,290.207245,888.810608,0.094011,152.020432,294.620392,909.613220,0.973828,168.322067,258.497467,888.903198,0.983515,168.059387,273.321106,888.297974,0.990718,168.670029,316.957458,887.363708,0.981044,183.214218,307.639771,869.874817,0.953381,0.490320,-1.903332,-0.450767,-58.297707,324.614044,597.052063,0.014479,-42.728977,259.026764,581.176697,0.996786,-53.848946,305.660126,592.588440,0.997281,-78.315193,409.155212,617.390991,0.995074,46.818905,248.415329,597.520142,28.676212,254.877655,600.690002,24.315834,203.066925,598.203796,17.706976,229.778671,607.543335,3.779799,223.824448,603.477417,171.588608,136.478546,542.157349,119.162628,103.678093,573.678833,86.857529,173.034805,595.081421,104.182289,166.621811,587.592468,160.742081,194.798492,549.671204,151.948776,294.561981,909.615417,168.299057,258.506561,889.033508,168.083664,273.329803,888.201477,168.675964,316.976898,887.514832,183.279755,307.661011,869.682312,-42.726875,259.021759,581.181885,-53.844704,305.660370,592.591675,-78.312515,409.184753,617.348206
171,1.425000,-4.237500,-2.195655,-3.110085,24.262030,231.992691,601.475769,0.056919,46.840988,248.443680,597.633301,0.989507,28.677023,254.852081,600.601013,0.993773,24.340059,203.076828,598.262512,0.981084,17.734308,229.726212,607.279541,0.983226,3.717765,223.864609,603.602539,0.981263,-0.380127,-1.113321,-0.402289,128.509949,154.925140,569.619995,0.030567,171.605347,136.478241,542.077637,0.986672,119.170334,103.673218,573.727356,0.994360,86.849052,173.043991,595.041565,0.992952,104.171562,166.634659,587.538574,0.991350,160.753433,194.795517,549.714844,0.996457,0.180421,-0.581633,1.066688,168.059631,290.206482,888.811462,0.105455,152.010925,294.656952,909.596924,0.965620,168.338593,258.497131,888.972046,0.974790,168.069595,273.319305,888.334900,0.990036,168.661194,316.953827,887.307617,0.983726,183.217880,307.605225,869.845703,0.954010,0.490320,-1.903332,-0.450767,-58.309940,324.609894,597.092590,0.018431,-42.741211,259.022614,581.217224,0.994616,-53.861179,305.656006,592.628967,0.994988,-78.327423,409.151062,617.431519,0.996573,46.818756,248.422852,597.529724,28.678082,254.870834,600.649353,24.304464,203.066833,598.266357,17.710178,229.777420,607.525757,3.798887,223.825317,603.407593,171.588867,136.484344,542.154114,119.164574,103.679642,573.683044,86.860901,173.039413,595.082642,104.188049,166.623718,587.511414,160.747253,194.798569,549.669434,151.950241,294.562592,909.600586,168.304230,258.514984,889.200989,168.079514,273.328003,888.136902,168.681320,316.967194,887.446899,183.283249,307.659637,869.669678,-42.726578,259.017395,581.186279,-53.859665,305.662811,592.656311,-78.315140,409.177551,617.333191
172,1.433333,-4.175534,-2.013360,-3.094324,24.254335,231.992401,601.504089,0.059240,46.820263,248.448456,597.607117,0.987412,28.665619,254.852921,600.639771,0.992952,24.323233,203.080017,598.259583,0.980850,17.745270,229.719437,607.326294,0.979301,3.717285,223.861191,603.687744,0.985434,-0.352092,-1.110519,-0.410992,128.508575,154.926453,569.642700,0.025231,171.599854,136.486557,542.089233,0.989369,119.161346,103.673950,573.725281,0.993367,86.851639,173.039139,595.075195,0.994868,104.172813,166.630859,587.568298,0.995141,160.757172,194.801712,549.755676,0.995716,0.233629,-0.630382,1.077349,168.059372,290.209595,888.866272,0.105698,151.992172,294.637848,909.642090,0.970374,168.344025,258.500122,888.997681,0.978580,168.072845,273.322845,888.374084,0.986391,168.657318,316.958435,887.387695,0.977872,183.230591,307.628693,869.929504,0.954660,0.490320,-1.903332,-0.450767,-58.296047,324.620331,597.039063,0.014981,-42.727322,259.033051,581.163696,0.996415,-53.847286,305.666443,592.575439,0.995137,-78.313530,409.161499,617.377991,0.997213,46.810619,248.421906,597.493530,28.671518,254.873901,600.689270,24.309338,203.071075,598.256836,17.696634,229.773193,607.588074,3.783166,223.822083,603.494080,171.592590,136.483002,542.165527,119.163673,103.682083,573.666809,86.860336,173.042282,595.101257,104.180634,166.623703,587.577576,160.745560,194.801208,549.703491,151.954361,294.555511,909.569641,168.312393,258.506042,889.107910,168.081482,273.343079,888.362366,168.673065,316.976257,887.557495,183.276413,307.667267,869.728088,-42.729141,259.019379,581.192200,-53.856590,305.664978,592.644348,-78.319016,409.170258,617.336060
173,1.441667,-4.108589,-2.055643,-3.098292,24.256968,231.992722,601.484924,0.055535,46.826027,248.452957,597.624023,0.989830,28.669239,254.854141,600.650696,0.992726,24.327826,203.084137,598.206665,0.980360,17.743553,229.713028,607.299622,0.980732,3.718181,223.859283,603.643921,0.986935,-0.374766,-1.110175,-0.406092,128.509247,154.927505,569.644775,0.028309,171.601929,136.480347,542.098267,0.987634,119.166435,103.675812,573.747742,0.994029,86.850929,173.046738,595.070313,0.994452,104.172607,166.636963,587.565796,0.993921,160.754318,194.797638,549.741638,0.994577,0.136697,-0.642868,1.097311,168.055832,290.206726,888.840576,0.093234,151.982529,294.664642,909.605408,0.972081,168.351456,258.497650,889.025818,0.975506,168.075272,273.319183,888.377014,0.989700,168.644806,316.953217,887.316833,0.986691,183.225143,307.598938,869.877625,0.959480,0.490320,-1.903332,-0.450767,-58.300053,324.614624,597.079773,0.016683,-42.731323,259.027344,581.204407,0.996642,-53.851292,305.660736,592.616150,0.996873,-78.317535,409.155792,617.418701,0.993972,46.810993,248.424362,597.545776,28.674490,254.883713,600.667419,24.311335,203.064026,598.187256,17.701805,229.769760,607.540833,3.785849,223.821793,603.484802,171.591400,136.479080,542.183899,119.164139,103.686569,573.681946,86.862251,173.045197,595.075867,104.184250,166.626480,587.605469,160.744202,194.800186,549.677063,151.950562,294.550568,909.561768,168.300919,258.514374,889.175232,168.086212,273.338501,888.317322,168.668854,316.970215,887.431396,183.272995,307.660156,869.714233,-42.732498,259.018524,581.231812,-53.851032,305.658813,592.624512,-78.328133,409.180573,617.406860
174,1.450000,-4.241179,-2.151887,-3.094439,24.252449,231.991486,601.513977,0.053502,46.824848,248.447067,597.652588,0.990778,28.661825,254.851761,600.634094,0.993802,24.334202,203.075394,598.302795,0.981689,17.729757,229.724014,607.323059,0.982397,3.711606,223.859131,603.657410,0.984457,-0.380927,-1.108900,-0.402624,128.510544,154.926361,569.655029,0.027610,171.603714,136.478806,542.109558,0.987746,119.170921,103.674561,573.763794,0.994361,86.851715,173.045837,595.079529,0.994512,104.173615,166.636292,587.575317,0.993741,160.752762,194.796265,549.746826,0.995126,0.261574,-0.517010,1.059861,168.060806,290.204712,888.902649,0.103434,152.036087,294.627533,909.712463,0.969348,168.336288,258.495087,889.017944,0.983315,168.068268,273.318207,888.402161,0.989529,168.663773,316.954071,887.436096,0.980558,183.199677,307.628601,869.944458,0.947958,0.490320,-1.903332,-0.450767,-58.302181,324.615692,597.121948,0.011403,-42.733452,259.028412,581.246643,0.996737,-53.853424,305.661804,592.658325,0.997855,-78.319672,409.156860,617.460876,0.996856,46.804653,248.426392,597.573181,28.666786,254.875153,600.653931,24.305210,203.062088,598.290955,17.702072,229.772202,607.563171,3.783464,223.821548,603.489502,171.593933,136.477264,542.197144,119.165092,103.684563,573.700928,86.862221,173.041351,595.099304,104.187202,166.625931,587.595459,160.744171,194.802597,549.682617,151.954086,294.554474,909.738770,168.309631,258.507813,889.140930,168.089554,273.328766,888.317383,168.669983,316.969666,887.567505,183.282486,307.663025,869.742371,-42.728386,259.018494,581.253418,-53.853230,305.659302,592.669067,-78.315910,409.176697,617.417358
175,1.458333,-4.165470,-2.083674,-3.084740,24.253736,231.991348,601.509155,0.067009,46.820156,248.453842,597.642334,0.986823,28.660212,254.853134,600.654053,0.991909,24.333971,203.079529,598.259827,0.978375,17.738205,229.715714,607.323059,0.976738,3.716139,223.854507,603.666565,0.982393,-0.338111,-1.094458,-0.412816,128.519180,154.925888,569.656738,0.027776,171.602112,136.491287,542.086670,0.990123,119.171379,103.672699,573.729309,0.991833,86.869980,173.033737,595.105286,0.994239,104.188835,166.626724,587.591919,0.994796,160.763550,194.804932,549.770386,0.994289,0.248505,-0.578611,1.061090,168.065643,290.204712,888.885986,0.094772,152.018494,294.632019,909.677490,0.975830,168.341522,258.495148,889.008850,0.980002,168.073929,273.318085,888.389343,0.991928,168.669724,316.953735,887.413940,0.981235,183.224594,307.624512,869.940125,0.952541,0.490320,-1.903332,-0.450767,-58.293606,324.612091,597.128540,0.023417,-42.724876,259.024811,581.253235,0.994603,-53.844849,305.658173,592.664978,0.995605,-78.311096,409.153259,617.467529,0.992229,46.803795,248.422546,597.531982,28.661982,254.876648,600.688782,24.315313,203.065460,598.246155,17.696604,229.776062,607.626282,3.790721,223.816162,603.454468,171.597672,136.485458,542.160522,119.178627,103.685173,573.666443,86.867592,173.040512,595.129944,104.199753,166.619293,587.610718,160.752182,194.799011,549.716309,151.957458,294.547821,909.656189,168.313004,258.504608,889.131042,168.088318,273.342468,888.334778,168.683334,316.974152,887.563721,183.287476,307.654694,869.739075,-42.721107,259.019989,581.241577,-53.841717,305.659363,592.663147,-78.314247,409.182495,617.461426
176,1.466667,-4.268640,-2.117730,-3.085798,24.261415,231.995712,601.504456,0.049193,46.829723,248.451797,597.621460,0.990945,28.667830,254.856049,600.610779,0.994675,24.344296,203.078094,598.307190,0.982265,17.742483,229.730377,607.318542,0.984935,3.722740,223.862228,603.664307,0.985689,-0.354724,-1.090638,-0.407568,128.523941,154.929199,569.676575,0.024376,171.606705,136.490494,542.108948,0.991533,119.181099,103.676353,573.764771,0.994282,86.874802,173.040695,595.122681,0.995054,104.193748,166.633057,587.609985,0.995296,160.763336,194.805389,549.776428,0.993364,0.212362,-0.613716,1.073281,168.078537,290.205566,888.872681,0.096336,152.017700,294.642670,909.651550,0.972851,168.361008,258.496124,889.015747,0.980277,168.090683,273.318634,888.386780,0.987310,168.677917,316.953796,887.384033,0.983655,183.245453,307.616577,869.925110,0.955487,0.490320,-1.903332,-0.450767,-58.288021,324.606995,597.135620,0.025640,-42.719296,259.019714,581.260254,0.993992,-53.839264,305.653107,592.671997,0.995185,-78.305511,409.148163,617.474548,0.991593,46.818913,248.432404,597.531372,28.669401,254.877838,600.655579,24.314121,203.066803,598.309998,17.714306,229.784698,607.521545,3.790245,223.816605,603.503967,171.603806,136.488770,542.176819,119.182175,103.686493,573.707336,86.870689,173.041641,595.134155,104.202507,166.625549,587.646729,160.760544,194.803543,549.718079,151.973541,294.548157,909.605957,168.322510,258.509033,889.109619,168.104309,273.337921,888.388306,168.694901,316.973511,887.517212,183.298325,307.659302,869.736206,-42.710327,259.020325,581.224426,-53.832180,305.656586,592.664246,-78.307983,409.180237,617.465027
177,1.475000,-4.245509,-2.146191,-3.080654,24.271290,231.995377,601.489319,0.058677,46.839409,248.455856,597.623901,0.988217,28.675251,254.856613,600.606995,0.992960,24.359388,203.079041,598.280579,0.980721,17.749807,229.726883,607.299316,0.980666,3.732592,223.858429,603.635864,0.984090,-0.356037,-1.089840,-0.409013,128.530807,154.932144,569.685913,0.023857,171.612732,136.491730,542.118103,0.992051,119.186714,103.679626,573.775391,0.994996,86.882469,173.045242,595.132202,0.994999,104.201149,166.637024,587.619446,0.994781,160.770920,194.807068,549.784485,0.993351,0.237751,-0.574646,1.068616,168.082138,290.206146,888.867493,0.113552,152.035812,294.635254,909.659302,0.970082,168.362198,258.496643,888.996277,0.979882,168.092606,273.319427,888.374084,0.986212,168.682602,316.954956,887.390381,0.977020,183.237488,307.624359,869.917297,0.944866,0.490320,-1.903332,-0.450767,-58.271725,324.618713,597.112549,0.013022,-42.702995,259.031433,581.237183,0.996900,-53.822964,305.664825,592.648926,0.997557,-78.289207,409.159912,617.451477,0.995776,46.809399,248.432739,597.566650,28.689995,254.874207,600.588806,24.335056,203.073227,598.246338,17.715752,229.777145,607.569946,3.806040,223.819672,603.476074,171.611404,136.492157,542.184753,119.184906,103.687569,573.718567,86.882027,173.047012,595.134521,104.207146,166.627548,587.667969,160.768539,194.806534,549.724182,151.972137,294.545990,909.611816,168.333160,258.507751,889.092773,168.104950,273.335236,888.378540,168.700027,316.980957,887.566345,183.302094,307.661224,869.679443,-42.703690,259.023712,581.245422,-53.821110,305.664398,592.652649,-78.291176,409.177673,617.438049
178,1.483333,-4.221283,-2.073439,-3.073982,24.273510,231.996078,601.534485,0.052774,46.836315,248.458679,597.647217,0.989482,28.675837,254.857773,600.656067,0.993061,24.358154,203.081085,598.313538,0.982980,17.759487,229.725006,607.351868,0.983598,3.737744,223.857773,603.703796,0.984911,-0.374905,-1.097450,-0.404630,128.538086,154.931244,569.685547,0.021440,171.625076,136.485046,542.129517,0.991734,119.197411,103.679352,573.790710,0.996384,86.884979,173.049561,595.120239,0.995378,104.205147,166.640182,587.611938,0.994060,160.777756,194.802078,549.775146,0.995645,0.330418,-0.514238,1.041616,168.090607,290.207611,888.884521,0.094633,152.068344,294.610504,909.700439,0.973559,168.356003,258.497833,888.961609,0.986453,168.092682,273.321747,888.363708,0.989736,168.702011,316.958557,887.450134,0.979753,183.234070,307.649536,869.946594,0.952208,0.490320,-1.903332,-0.450767,-58.272846,324.611664,597.144897,0.025066,-42.704121,259.024384,581.269592,0.993412,-53.824085,305.657745,592.681274,0.995290,-78.290329,409.152832,617.483826,0.992498,46.823112,248.437225,597.548889,28.675385,254.878937,600.702881,24.333447,203.069855,598.316284,17.729877,229.769638,607.575317,3.805697,223.824631,603.529114,171.617599,136.490967,542.183899,119.188782,103.684471,573.755615,86.887878,173.046753,595.133301,104.218719,166.627411,587.622192,160.777390,194.806580,549.732666,151.981827,294.549377,909.734131,168.333511,258.501648,889.037292,168.121750,273.346191,888.323730,168.706268,316.973450,887.567749,183.311325,307.667389,869.754761,-42.690605,259.023926,581.218628,-53.816715,305.662323,592.669312,-78.287125,409.181183,617.467407
179,1.491667,-4.292889,-2.148409,-3.086496,24.276056,231.995285,601.502808,0.037088,46.845982,248.450348,597.624878,0.993371,28.682314,254.855331,600.601868,0.996729,24.361446,203.076324,598.317871,0.985841,17.754080,229.732224,607.314392,0.990234,3.736459,223.862137,603.655090,0.987464,-0.364894,-1.098856,-0.406192,128.539093,154.930618,569.681946,0.022726,171.626266,136.488083,542.123779,0.990961,119.196938,103.678268,573.777893,0.995692,86.885872,173.045593,595.118835,0.994544,104.206039,166.637070,587.609802,0.994493,160.780334,194.804077,549.779358,0.995902,0.220526,-0.618802,1.075631,168.094315,290.207397,888.909668,0.101982,152.031433,294.640869,909.687805,0.972687,168.378052,258.497955,889.048279,0.974775,168.107178,273.320526,888.421387,0.992980,168.692719,316.955872,887.424927,0.979366,183.262192,307.621704,869.965881,0.952714,0.490320,-1.903332,-0.450767,-58.251682,324.612701,597.129944,0.042237,-42.682953,259.025421,581.254578,0.990521,-53.802921,305.658813,592.666321,0.992081,-78.269165,409.153870,617.468872,0.985720,46.829403,248.435486,597.552917,28.689920,254.874649,600.643250,24.330124,203.073654,598.326904,17.732174,229.772324,607.461365,3.798693,223.820068,603.529236,171.618866,136.490799,542.185547,119.193344,103.682968,573.734375,86.887199,173.043884,595.140686,104.219276,166.630066,587.615479,160.776733,194.805374,549.733887,151.980835,294.552856,909.645325,168.340973,258.505951,889.230835,168.123703,273.339020,888.306396,168.710388,316.974823,887.597534,183.316467,307.664581,869.765503,-42.685440,259.017090,581.232300,-53.802357,305.660065,592.661560,-78.280029,409.193390,617.516968
180,1.500000,-4.262965,-2.196632,-3.080691,24.275518,231.995178,601.509460,0.064484,46.845966,248.455963,597.658813,0.987257,28.678778,254.856430,600.624023,0.992860,24.368301,203.077881,598.309570,0.979730,17.749083,229.728043,607.314392,0.978953,3.735468,223.857559,603.640442,0.980594,-0.378901,-1.118944,-0.403870,128.537003,154.931488,569.698608,0.021699,171.634613,136.484024,542.160095,0.988732,119.195595,103.679733,573.803894,0.996064,86.874069,173.050903,595.116516,0.995305,104.197159,166.641281,587.615112,0.994290,160.783508,194.801437,549.797546,0.998485,0.231833,-0.695723,1.086300,168.088455,290.206024,888.905273,0.112585,151.996887,294.632568,909.662659,0.964888,168.377747,258.496613,889.038086,0.975636,168.105042,273.319275,888.413696,0.983975,168.684021,316.954895,887.426575,0.975396,183.278625,307.626770,869.985291,0.959375,0.490320,-1.903332,-0.450767,-58.257973,324.621765,597.172119,0.034131,-42.689243,259.034485,581.296814,0.991987,-53.809212,305.667877,592.708557,0.993599,-78.275459,409.162933,617.511108,0.988816,46.822453,248.432480,597.533020,28.686159,254.876968,600.681641,24.339914,203.070496,598.314392,17.713980,229.777054,607.604248,3.815070,223.818848,603.414307,171.615524,136.488937,542.216309,119.189919,103.682655,573.772461,86.886787,173.044128,595.127075,104.217529,166.635269,587.610718,160.775116,194.806366,549.766785,151.984665,294.540619,909.539917,168.333664,258.507202,889.163574,168.117142,273.338806,888.410522,168.701492,316.975647,887.616882,183.305573,307.667328,869.790527,-42.694122,259.024170,581.278381,-53.808456,305.668823,592.705261,-78.274368,409.198883,617.530579
181,1.508333,-4.196728,-2.055770,-3.076080,24.271555,231.999390,601.516785,0.050713,46.834156,248.462341,597.629639,0.989887,28.674969,254.861206,600.646851,0.993050,24.353506,203.085785,598.283325,0.981932,17.759172,229.726196,607.335144,0.983656,3.735971,223.861374,603.688843,0.988085,-0.380871,-1.083559,-0.401490,128.534637,154.932556,569.691223,0.015241,171.615921,136.485748,542.126709,0.995708,119.197685,103.680611,573.804077,0.997210,86.886742,173.051331,595.134216,0.996634,104.205429,166.642075,587.622314,0.995562,160.767349,194.802994,549.768799,0.995835,0.310568,-0.668938,1.060530,168.083618,290.208466,888.892334,0.100204,152.003784,294.613525,909.663391,0.970225,168.358780,258.498779,888.981262,0.982109,168.092407,273.322418,888.377502,0.987249,168.690475,316.959076,887.450195,0.974695,183.272705,307.648499,869.989258,0.960468,0.490320,-1.903332,-0.450767,-58.248478,324.627441,597.124390,0.023210,-42.679749,259.040161,581.249084,0.995644,-53.799717,305.673553,592.660767,0.995415,-78.265968,409.168610,617.463379,0.991534,46.826393,248.435669,597.535583,28.676949,254.888916,600.695862,24.337456,203.066727,598.283325,17.716825,229.783295,607.536682,3.799870,223.822327,603.533630,171.614075,136.492966,542.157349,119.186050,103.686363,573.781982,86.886185,173.050690,595.115784,104.218056,166.625473,587.665344,160.768738,194.807281,549.735840,151.977341,294.550232,909.565918,168.331177,258.507446,889.069824,168.106827,273.338623,888.386536,168.698761,316.979523,887.638306,183.304382,307.666016,869.796753,-42.701439,259.029205,581.273071,-53.803482,305.668915,592.668091,-78.267159,409.194946,617.496948
