-49.666615	319.055359	518.786499	-24.578094	264.805267	516.586304	-77.760612	220.2229	512.947083	-130.219208	279.930603	514.591797
-49.664036	319.056366	518.77417	-24.569523	264.79953	516.561218	-77.758179	220.223053	512.937378	-130.214508	279.931061	514.586182
-49.666302	319.054901	518.787476	-24.57885	264.80368	516.610413	-77.757057	220.222092	512.947327	-130.213089	279.929413	514.571899
-49.675377	319.058289	518.806213	-24.578381	264.80484	516.578552	-77.765961	220.22081	512.961609	-130.223404	279.932312	514.587402
-49.671604	319.052582	518.776245	-24.579014	264.800842	516.584839	-77.759514	220.220047	512.923462	-130.230469	279.931458	514.61377
-49.672306	319.058105	518.792786	-24.590492	264.809845	516.630066	-77.767143	220.223007	512.947937	-130.224411	279.931427	514.593994
-49.671665	319.056793	518.79126	-24.587799	264.803528	516.609436	-77.758049	220.221649	512.918396	-130.221664	279.930695	514.586121
-49.666897	319.056366	518.783508	-24.582901	264.80365	516.606079	-77.758347	220.222656	512.938171	-130.218658	279.930023	514.587708
-49.665585	319.053131	518.782288	-24.578627	264.799988	516.588318	-77.759499	220.219772	512.931885	-130.225906	279.93222	514.588684
-49.669445	319.051788	518.760498	-24.586298	264.798248	516.589783	-77.771645	220.222443	512.966858	-130.222504	279.932495	514.583008
-49.671932	319.054871	518.782227	-24.590797	264.804901	516.612305	-77.765686	220.222412	512.933594	-130.22113	279.933014	514.576355
-49.679638	319.059387	518.804077	-24.587788	264.801697	516.586914	-77.765755	220.220459	512.917847	-130.226425	279.932861	514.575623
-49.674736	319.056885	518.803101	-24.587811	264.805634	516.601807	-77.766579	220.221558	512.93927	-130.225143	279.934052	514.596191
-49.657909	319.050446	518.757568	-24.572744	264.799988	516.568909	-77.757294	220.218552	512.920044	-130.216858	279.930542	514.592957
-49.656181	319.050903	518.779785	-24.576488	264.80542	516.610596	-77.751892	220.221085	512.922302	-130.212341	279.929718	514.574768
-49.662872	319.05719	518.787231	-24.575672	264.802979	516.587708	-77.75132	220.22757	512.925964	-130.217285	279.93277	514.597412
-49.665958	319.056183	518.802063	-24.579178	264.806549	516.61377	-77.752594	220.220886	512.922485	-130.222427	279.93338	514.598633
-49.662174	319.053345	518.774414	-24.580635	264.806488	516.605225	-77.767509	220.225067	512.973267	-130.217621	279.932556	514.585693
-49.666882	319.053772	518.794556	-24.579741	264.80191	516.602417	-77.760979	220.21991	512.954834	-130.225357	279.93515	514.610168
-49.661682	319.053009	518.784668	-24.585169	264.805786	516.62384	-77.761787	220.221802	512.958496	-130.227005	279.934875	514.629944
-49.664528	319.052032	518.774292	-24.58264	264.808411	516.602844	-77.755737	220.222214	512.943054	-130.214981	279.928314	514.569946
-49.666004	319.0578	518.796265	-24.583649	264.807648	516.627869	-77.756218	220.221771	512.921814	-130.213959	279.932495	514.578857
-49.664097	319.057404	518.793701	-24.571825	264.804535	516.574768	-77.753006	220.224121	512.937012	-130.217453	279.933044	514.587646
-49.665867	319.059052	518.810974	-24.576399	264.805023	516.595154	-77.755295	220.223404	512.929871	-130.208755	279.926849	514.571899
-49.669861	319.061829	518.817078	-24.577595	264.808105	516.604553	-77.758728	220.22374	512.940674	-130.215836	279.933289	514.589355
-49.664497	319.052399	518.776184	-24.577938	264.803558	516.599304	-77.759857	220.219009	512.950378	-130.209381	279.934631	514.573303
-49.672901	319.059479	518.812622	-24.583586	264.80719	516.60144	-77.763329	220.220764	512.952881	-130.217758	279.929749	514.583557
-49.672947	319.057587	518.813171	-24.581987	264.803009	516.591125	-77.764587	220.22377	512.942505	-130.223358	279.930023	514.591553
-49.672215	319.057159	518.781677	-24.578701	264.799744	516.564148	-77.765358	220.219589	512.941467	-130.218307	279.929657	514.572571
-49.667923	319.055878	518.782288	-24.584129	264.80014	516.597412	-77.762825	220.223541	512.922791	-130.223419	279.931915	514.591248
-49.671799	319.054779	518.792053	-24.580475	264.801178	516.596741	-77.761391	220.220734	512.944214	-130.23027	279.932404	514.622498
-49.663128	319.054321	518.773315	-24.576883	264.804565	516.596436	-77.762634	220.221832	512.95459	-130.214981	279.932007	514.581055
-49.66618	319.061859	518.805176	-24.577305	264.806396	516.594177	-77.760864	220.222626	512.943909	-130.222	279.933502	514.595642
-49.667492	319.056305	518.773315	-24.578388	264.805786	516.60144	-77.759109	220.21907	512.929871	-130.214111	279.934998	514.56311
-49.666702	319.052185	518.75647	-24.588835	264.805603	516.608704	-77.761475	220.221725	512.932068	-130.223312	279.929993	514.574585
-49.68174	319.056732	518.798279	-24.592962	264.805878	516.637573	-77.766525	220.222534	512.92334	-130.233276	279.931763	514.604675
-49.666122	319.050446	518.733826	-24.59057	264.804871	516.608459	-77.765106	220.219879	512.922974	-130.223755	279.928925	514.564514
-49.666004	319.053223	518.780701	-24.581783	264.804962	516.591431	-77.762917	220.218628	512.941345	-130.217209	279.928802	514.577454
-49.6614	319.058228	518.793213	-24.56867	264.802063	516.574646	-77.753876	220.223923	512.937195	-130.21875	279.932922	514.597534
-49.651535	319.049713	518.763367	-24.564959	264.806366	516.581055	-77.748962	220.220383	512.927002	-130.211578	279.931854	514.600769
-49.655483	319.055908	518.776306	-24.57093	264.807281	516.603577	-77.757484	220.222809	512.956482	-130.218643	279.93573	514.615173
-49.668999	319.062408	518.814087	-24.575413	264.804321	516.594421	-77.758636	220.227066	512.938721	-130.221634	279.934723	514.603516
-49.666317	319.05307	518.791077	-24.587608	264.80838	516.623474	-77.75946	220.221725	512.925293	-130.218552	279.934448	514.568848
-49.671486	319.054871	518.787292	-24.583395	264.804932	516.597534	-77.762138	220.220718	512.939819	-130.222397	279.932007	514.589722
-49.666687	319.054962	518.779724	-24.583891	264.803284	516.600281	-77.754333	220.221786	512.89917	-130.226425	279.93222	514.601868
-49.654083	319.051147	518.745056	-24.584974	264.808228	516.635925	-77.760651	220.224594	512.942261	-130.217957	279.933044	514.588745
-49.658539	319.054779	518.759216	-24.578821	264.80722	516.621582	-77.749619	220.2267	512.909851	-130.207458	279.934937	514.569336
-49.665958	319.055817	518.810486	-24.572954	264.801361	516.575073	-77.750145	220.223404	512.923584	-130.215881	279.931763	514.595886
-49.659058	319.053894	518.761841	-24.574648	264.805298	516.583313	-77.750565	220.218201	512.920044	-130.210831	279.930115	514.575745
-49.663589	319.052551	518.770752	-24.583515	264.804901	516.618835	-77.765297	220.222153	512.960266	-130.223145	279.928192	514.598877
-49.671261	319.055206	518.791077	-24.583027	264.806061	516.602356	-77.765678	220.219101	512.959595	-130.215012	279.92926	514.563477
-49.674942	319.056976	518.777893	-24.592747	264.807556	516.630066	-77.759789	220.221069	512.906799	-130.22612	279.932831	514.582703
-49.668968	319.052826	518.752991	-24.587452	264.802795	516.599243	-77.768951	220.221069	512.932922	-130.223206	279.930054	514.577698
-49.667686	319.052246	518.759399	-24.586853	264.799713	516.598816	-77.763947	220.219116	512.925476	-130.234085	279.932007	514.611511
-49.67028	319.054077	518.785278	-24.584011	264.804291	516.60083	-77.760887	220.218628	512.926453	-130.219421	279.932739	514.581116
-49.662514	319.05365	518.767029	-24.579115	264.802338	516.594543	-77.76503	220.224243	512.963745	-130.21431	279.932465	514.578369
-49.663246	319.054932	518.777039	-24.575222	264.804199	516.595581	-77.75264	220.223572	512.938171	-130.215988	279.933136	514.581055
-49.661205	319.052551	518.752747	-24.584763	264.809937	516.614014	-77.760773	220.220901	512.947937	-130.225449	279.934906	514.601807
-49.670696	319.053558	518.801086	-24.586674	264.803284	516.591553	-77.762192	220.220398	512.930725	-130.22438	279.927979	514.588501
-49.663647	319.049622	518.75415	-24.592907	264.80603	516.628479	-77.765915	220.22052	512.942505	-130.231293	279.929565	514.592407
-49.670383	319.057861	518.786255	-24.586212	264.803833	516.604004	-77.761787	220.223816	512.913147	-130.230148	279.933044	514.60968
-49.664318	319.05658	518.777649	-24.58357	264.804504	516.592285	-77.755882	220.223816	512.932739	-130.217834	279.92923	514.574646
-49.669384	319.055481	518.795715	-24.579884	264.807312	516.634277	-77.755547	220.221909	512.947937	-130.216324	279.934601	514.600708
-49.667107	319.056824	518.809082	-24.577457	264.807617	516.612549	-77.761032	220.224594	512.953186	-130.216904	279.932983	514.589661
-49.666763	319.052826	518.763977	-24.585783	264.805023	516.613708	-77.756119	220.219345	512.920898	-130.221786	279.932953	514.595642
-49.676613	319.063019	518.81488	-24.587088	264.804901	516.621582	-77.77005	220.224991	512.964966	-130.225739	279.933624	514.598511
-49.666672	319.051819	518.78479	-24.579256	264.802917	516.592651	-77.757095	220.221313	512.923462	-130.218399	279.930908	514.575317
-49.667271	319.058838	518.793091	-24.581875	264.803101	516.610474	-77.761345	220.223587	512.953491	-130.223923	279.935272	514.608948
-49.6763	319.060577	518.806519	-24.588417	264.805328	516.622803	-77.763954	220.221375	512.952087	-130.223938	279.929504	514.58667
-49.673168	319.057251	518.797546	-24.593021	264.806335	516.64447	-77.768913	220.223389	512.96283	-130.22937	279.934509	514.606567
-49.658791	319.048279	518.731018	-24.579283	264.802673	516.583313	-77.763374	220.219894	512.930298	-130.224213	279.932922	514.587769
-49.665154	319.052124	518.767578	-24.579231	264.803162	516.594238	-77.764	220.219345	512.950562	-130.22142	279.931396	514.586914
-49.66362	319.056519	518.781311	-24.584797	264.806976	516.614685	-77.758705	220.223373	512.926392	-130.227768	279.93045	514.604675
-49.669666	319.04892	518.756653	-24.582241	264.805054	516.598083	-77.760033	220.221161	512.930176	-130.218094	279.92865	514.571472
-49.668236	319.05249	518.764404	-24.58674	264.802612	516.613953	-77.76886	220.219543	512.941589	-130.219528	279.929565	514.565857
-49.668133	319.050446	518.744019	-24.591606	264.803131	516.600708	-77.766991	220.215683	512.91333	-130.228119	279.929321	514.583435
-49.671337	319.048676	518.753174	-24.590786	264.804352	516.604065	-77.763397	220.215164	512.904785	-130.222565	279.927246	514.56189
-49.668076	319.050629	518.756958	-24.587858	264.805084	516.612061	-77.767578	220.218506	512.932556	-130.219467	279.929352	514.554565
-49.665215	319.055145	518.777832	-24.577431	264.805206	516.582703	-77.76297	220.21991	512.950195	-130.213074	279.928925	514.561035
-49.667435	319.057983	518.800842	-24.57951	264.802673	516.599731	-77.761948	220.219772	512.956238	-130.222244	279.933319	514.591553
-49.67606	319.057556	518.818359	-24.584372	264.800507	516.601807	-77.752106	220.221497	512.905029	-130.220261	279.928894	514.578674
-49.665852	319.054443	518.756287	-24.586248	264.807526	516.604797	-77.759262	220.223099	512.925171	-130.229294	279.931519	514.589722
-49.67347	319.05899	518.797302	-24.588491	264.808472	516.616089	-77.763741	220.220093	512.929321	-130.231369	279.93338	514.604858
-49.672127	319.056946	518.797913	-24.591204	264.803375	516.640625	-77.762413	220.225281	512.943848	-130.221405	279.932678	514.589966
-49.661591	319.054169	518.769287	-24.583363	264.808167	516.624084	-77.753746	220.222092	512.928589	-130.223816	279.934937	514.60553
-49.667282	319.057587	518.801086	-24.5751	264.805573	516.58728	-77.752335	220.21991	512.920288	-130.211075	279.93045	514.573975
-49.665482	319.059204	518.785522	-24.573755	264.803741	516.581909	-77.759438	220.227295	512.950317	-130.217529	279.930054	514.581299
-49.661591	319.054474	518.783936	-24.578735	264.802429	516.615295	-77.760529	220.226715	512.960754	-130.217346	279.931641	514.592896
-49.661221	319.05484	518.789185	-24.575237	264.802155	516.59198	-77.756027	220.224655	512.945313	-130.213089	279.931427	514.589722
-49.669415	319.059692	518.808289	-24.575996	264.803436	516.602966	-77.751076	220.224716	512.926086	-130.212921	279.931702	514.596069
-49.661919	319.055511	518.783813	-24.574772	264.80426	516.578918	-77.756889	220.221634	512.946045	-130.211304	279.931	514.566406
-49.664288	319.054016	518.786499	-24.580713	264.80481	516.591187	-77.755692	220.223877	512.927551	-130.214447	279.931793	514.580933
-49.671055	319.057465	518.798096	-24.578423	264.802521	516.585205	-77.76709	220.223068	512.950623	-130.212738	279.931152	514.550903
-49.660103	319.053894	518.766663	-24.581722	264.80368	516.608215	-77.763153	220.221054	512.947388	-130.220947	279.932343	514.596008
-49.664959	319.056183	518.783508	-24.579107	264.804779	516.595215	-77.759186	220.22438	512.947449	-130.213013	279.934418	514.588257
-49.667999	319.060913	518.806824	-24.575022	264.807495	516.594177	-77.758789	220.224991	512.952209	-130.213058	279.934418	514.572144
-49.661324	319.054138	518.7724	-24.570805	264.803497	516.568665	-77.754265	220.224182	512.938843	-130.211655	279.93335	514.580017
-49.664989	319.052216	518.768921	-24.578747	264.803253	516.579407	-77.758781	220.220367	512.927063	-130.205566	279.925995	514.536011
-49.679474	319.057892	518.804626	-24.587225	264.80304	516.600769	-77.761162	220.220154	512.918457	-130.222961	279.933289	514.581299
-49.676495	319.055206	518.784363	-24.594666	264.80423	516.612244	-77.768188	220.222702	512.947449	-130.222168	279.931305	514.562073
-49.672352	319.053009	518.77478	-24.585091	264.803986	516.580566	-77.763092	220.223648	512.910034	-130.222015	279.933441	514.575806
-49.668118	319.054108	518.778625	-24.577826	264.805115	516.579529	-77.765404	220.223846	512.945984	-130.220474	279.932343	514.580872
-49.663723	319.053711	518.764526	-24.581793	264.805267	516.598999	-77.754692	220.224014	512.91449	-130.215134	279.932648	514.582336
-49.664944	319.055389	518.786255	-24.579256	264.80368	516.604431	-77.753288	220.221893	512.922302	-130.210739	279.929443	514.564697
-49.665466	319.051575	518.773376	-24.578609	264.801727	516.584961	-77.756981	220.222214	512.931824	-130.216995	279.93158	514.575317
-49.664333	319.052429	518.757874	-24.579361	264.804871	516.577087	-77.755096	220.221451	512.904846	-130.221161	279.931183	514.585083
-49.659924	319.051788	518.744446	-24.584391	264.803558	516.597534	-77.755585	220.217407	512.898682	-130.21785	279.93338	514.56781
-49.663754	319.050262	518.736877	-24.591324	264.805237	516.63031	-77.750351	220.223785	512.882935	-130.21907	279.93335	514.572083
-49.664082	319.053101	518.759216	-24.588425	264.805206	516.622559	-77.756821	220.220154	512.893799	-130.224518	279.934296	514.58429
-49.666286	319.051178	518.762146	-24.579916	264.802917	516.575562	-77.759995	220.216705	512.924438	-130.226608	279.933929	514.593201
-49.671501	319.055481	518.77655	-24.58337	264.803955	516.583923	-77.761551	220.221069	512.927002	-130.215866	279.930725	514.556824
-49.665375	319.050446	518.743774	-24.586006	264.807281	516.589417	-77.759888	220.22464	512.927551	-130.222717	279.933197	514.572632
-49.666374	319.055786	518.755249	-24.584934	264.804413	516.590942	-77.763664	220.223175	512.924805	-130.219589	279.929626	514.563477
-49.668922	319.050018	518.752014	-24.58287	264.800842	516.554138	-77.762817	220.220886	512.914124	-130.218811	279.930511	514.556824
-49.664288	319.046326	518.715698	-24.588316	264.801697	516.604492	-77.760735	220.218719	512.900452	-130.212936	279.928131	514.523987
-49.666687	319.048218	518.742493	-24.590302	264.801666	516.59967	-77.758125	220.21344	512.882996	-130.220764	279.925568	514.545044
-49.673183	319.050354	518.760803	-24.583786	264.802368	516.564453	-77.76252	220.21788	512.906799	-130.221313	279.925812	514.547485
-49.666286	319.04953	518.729858	-24.581287	264.805908	516.576294	-77.761986	220.221222	512.914063	-130.219482	279.930298	514.561279
-49.667446	319.053223	518.75769	-24.587076	264.80484	516.587097	-77.75769	220.220001	512.908813	-130.215927	279.930542	514.54541
-49.659805	319.051636	518.737122	-24.578072	264.800446	516.57666	-77.756493	220.222336	512.915833	-130.211853	279.929962	514.562012
-49.657196	319.054077	518.75415	-24.573565	264.804413	516.568054	-77.752594	220.219147	512.905457	-130.21106	279.931091	514.563721
-49.654171	319.048248	518.737305	-24.582027	264.801819	516.587402	-77.751633	220.218338	512.906189	-130.209717	279.926575	514.550842
-49.670025	319.054901	518.787659	-24.572916	264.804199	516.568298	-77.753296	220.217712	512.903809	-130.203583	279.927185	514.537048
-49.669266	319.057739	518.784058	-24.580605	264.804077	516.597656	-77.755981	220.22052	512.909058	-130.212326	279.929688	514.559998
-49.668373	319.058289	518.816284	-24.576378	264.801727	516.584167	-77.751198	220.223114	512.904663	-130.221481	279.933929	514.593506
-49.660057	319.055054	518.774475	-24.575577	264.804565	516.576416	-77.756493	220.226364	512.942993	-130.212784	279.934143	514.588257
-49.656658	319.053192	518.771179	-24.573956	264.802704	516.594299	-77.756096	220.22406	512.928467	-130.203003	279.929413	514.556396
-49.663589	319.055145	518.794128	-24.581455	264.806793	516.622498	-77.747498	220.224289	512.919678	-130.204575	279.932281	514.559082
-49.661369	319.055969	518.783264	-24.573631	264.802063	516.572815	-77.753448	220.221039	512.915833	-130.205429	279.928741	514.559143
-49.663662	319.053833	518.777771	-24.57884	264.80545	516.586182	-77.751953	220.224854	512.908325	-130.218796	279.933929	514.577698
-49.664051	319.053772	518.758545	-24.584547	264.803436	516.590942	-77.761841	220.220123	512.925293	-130.218628	279.934204	514.578979
-49.659908	319.045288	518.731934	-24.58968	264.804474	516.592041	-77.760368	220.218933	512.908813	-130.220291	279.92691	514.563538
-49.670578	319.048584	518.754333	-24.58844	264.801147	516.596558	-77.77298	220.217468	512.955322	-130.21843	279.925446	514.546021
-49.666805	319.047882	518.74762	-24.584082	264.802429	516.58667	-77.759468	220.220978	512.905823	-130.216705	279.92868	514.55481
-49.667446	319.054688	518.761475	-24.585157	264.806641	516.596802	-77.757866	220.22049	512.912659	-130.220932	279.930756	514.572754
-49.667686	319.053192	518.782166	-24.581034	264.805878	516.602295	-77.759598	220.218506	512.931519	-130.217392	279.930389	514.565796
-49.662487	319.05127	518.75293	-24.580837	264.799835	516.570435	-77.762543	220.219254	512.935669	-130.224045	279.928345	514.592224
-49.667328	319.054779	518.781738	-24.583965	264.801941	516.587585	-77.761795	220.220871	512.931946	-130.224808	279.931122	514.590576
-49.673096	319.055939	518.792664	-24.586971	264.800629	516.598572	-77.762962	220.221832	512.936829	-130.218414	279.930328	514.569336
-49.672352	319.051941	518.78009	-24.585712	264.803223	516.609558	-77.759712	220.220108	512.928284	-130.220642	279.930359	514.587952
-49.668758	319.056091	518.796631	-24.580904	264.803345	516.603394	-77.758041	220.219101	512.930481	-130.215714	279.930542	514.570435
-49.663441	319.054291	518.786255	-24.580463	264.804993	516.608582	-77.763519	220.224564	512.955505	-130.211136	279.934662	514.579773
-49.661427	319.054657	518.801453	-24.573826	264.80426	516.609924	-77.754929	220.225586	512.947083	-130.220413	279.933167	514.621643
-49.659683	319.058655	518.808044	-24.574972	264.807343	516.609192	-77.754288	220.223404	512.941833	-130.208786	279.934235	514.586487
-49.657078	319.059082	518.79657	-24.565489	264.803467	516.592163	-77.751495	220.224854	512.947327	-130.216125	279.937134	514.616882
-49.663754	319.060974	518.822266	-24.573126	264.803253	516.598206	-77.752823	220.224274	512.946411	-130.221176	279.935852	514.621155
-49.66621	319.053925	518.812195	-24.575972	264.80188	516.597839	-77.754166	220.220245	512.938354	-130.220764	279.933594	514.60321
-49.66663	319.055542	518.786926	-24.583786	264.805389	516.60791	-77.760033	220.222229	512.948364	-130.212616	279.932587	514.574219
-49.673527	319.057159	518.822937	-24.584017	264.806549	516.616272	-77.760185	220.220581	512.935547	-130.217545	279.93103	514.570374
-49.668968	319.059174	518.790527	-24.582655	264.802643	516.60376	-77.768906	220.225296	512.96051	-130.224884	279.936951	514.605713
-49.664825	319.055023	518.769653	-24.578959	264.806366	516.593201	-77.753891	220.220932	512.923828	-130.217438	279.931824	514.567688
-49.668415	319.057465	518.788696	-24.58198	264.805847	516.599731	-77.763351	220.220886	512.945618	-130.225494	279.933105	514.601624
-49.669102	319.05603	518.786804	-24.578814	264.802277	516.603699	-77.759979	220.220627	512.941223	-130.220306	279.930908	514.586853
-49.676418	319.055298	518.79895	-24.584755	264.803925	516.618958	-77.765961	220.220673	512.953491	-130.220078	279.930298	514.58313
-49.666389	319.052338	518.753296	-24.585575	264.803894	516.601563	-77.755486	220.220154	512.910828	-130.235611	279.931976	514.612183
-49.674496	319.057587	518.786743	-24.594557	264.807129	516.634827	-77.764305	220.218781	512.947021	-130.222992	279.928925	514.570129
-49.669548	319.051636	518.761169	-24.586939	264.803101	516.610413	-77.762627	220.216476	512.924927	-130.225891	279.929321	514.577637
-49.676464	319.05426	518.798218	-24.586681	264.802277	516.606567	-77.76889	220.215378	512.949585	-130.222687	279.92807	514.583923
-49.672352	319.056366	518.799011	-24.579454	264.803284	516.587402	-77.762428	220.221252	512.929871	-130.217499	279.931335	514.563904
-49.671619	319.054413	518.805359	-24.578587	264.800476	516.592163	-77.754112	220.221405	512.914124	-130.211578	279.926514	514.551697
-49.666553	319.055847	518.783813	-24.580202	264.805817	516.632568	-77.755257	220.223679	512.947693	-130.210464	279.931885	514.564941
-49.657612	319.054413	518.764832	-24.57913	264.808136	516.625549	-77.756775	220.223953	512.951721	-130.217377	279.934662	514.606323
-49.660503	319.054871	518.785889	-24.571001	264.80481	516.588074	-77.757607	220.223862	512.946716	-130.214386	279.931793	514.573853
-49.662067	319.059784	518.795532	-24.579439	264.805115	516.604614	-77.766167	220.225998	512.967346	-130.210785	279.930725	514.571045
-49.666046	319.059967	518.798523	-24.578125	264.805084	516.608459	-77.758492	220.222214	512.948364	-130.214676	279.93576	514.585999
-49.674168	319.065033	518.845032	-24.576246	264.806122	516.615845	-77.755074	220.225723	512.929871	-130.214249	279.935455	514.59137
-49.658985	319.054016	518.78833	-24.567314	264.801544	516.573792	-77.747917	220.222443	512.926697	-130.207047	279.932953	514.584412
-49.662769	319.056122	518.803955	-24.571747	264.802765	516.592651	-77.75161	220.223175	512.935669	-130.206238	279.93042	514.566223
-49.662411	319.058411	518.793335	-24.578352	264.807648	516.617554	-77.753052	220.223938	512.937073	-130.210663	279.932587	514.587769
-49.67144	319.061554	518.812439	-24.586267	264.81015	516.634094	-77.759949	220.221909	512.937622	-130.225739	279.934387	514.610291
-49.671574	319.053223	518.768188	-24.588667	264.805084	516.622925	-77.766129	220.222153	512.960938	-130.227554	279.932007	514.590393
-49.67268	319.05719	518.80249	-24.578196	264.803162	516.579773	-77.758377	220.223511	512.929321	-130.220322	279.932281	514.578491
-49.661591	319.052094	518.753174	-24.588074	264.807404	516.61792	-77.765038	220.222855	512.955994	-130.208191	279.927368	514.552979
-49.671425	319.055481	518.801697	-24.577637	264.80127	516.588684	-77.758575	220.217346	512.936584	-130.213196	279.925446	514.568298
-49.670158	319.057312	518.763367	-24.587124	264.805908	516.61731	-77.758965	220.21994	512.927856	-130.232452	279.933716	514.616821
-49.671337	319.052582	518.774292	-24.583839	264.80127	516.598694	-77.758095	220.221344	512.908569	-130.221649	279.927307	514.567993
-49.668251	319.050262	518.766724	-24.58626	264.802277	516.607666	-77.763321	220.220444	512.932312	-130.216904	279.928528	514.554504
-49.664944	319.055206	518.776245	-24.579388	264.805542	516.598938	-77.762627	220.221161	512.939209	-130.210129	279.928772	514.560791
-49.658642	319.050476	518.762695	-24.575659	264.806732	516.590698	-77.754944	220.220596	512.933838	-130.207352	279.929047	514.552063
-49.664261	319.056335	518.785034	-24.573603	264.80423	516.596313	-77.753395	220.221649	512.921631	-130.215607	279.931458	514.585632
-49.663277	319.05426	518.778076	-24.580479	264.803223	516.611633	-77.748985	220.220428	512.897583	-130.210159	279.932983	514.567017
-49.667271	319.055267	518.777161	-24.578121	264.803101	516.597778	-77.75441	220.222321	512.911133	-130.208664	279.930878	514.553345
-49.669666	319.05661	518.795654	-24.581991	264.805573	516.611572	-77.762367	220.225128	512.946045	-130.211441	279.930817	514.561462
-49.662857	319.054169	518.762634	-24.581385	264.802032	516.584656	-77.760658	220.219055	512.917969	-130.22023	279.933624	514.579468
-49.664051	319.059204	518.788391	-24.575687	264.803894	516.580566	-77.752609	220.22406	512.913086	-130.211121	279.934052	514.563904
-49.658627	319.05426	518.741028	-24.58338	264.808075	516.627747	-77.755646	220.220886	512.933533	-130.219345	279.934784	514.592896
-49.664394	319.055389	518.773926	-24.580725	264.806183	516.61377	-77.756226	220.217621	512.928589	-130.217255	279.930939	514.580322
-49.665585	319.054779	518.758789	-24.58115	264.802887	516.586975	-77.756958	220.225647	512.912842	-130.221085	279.930786	514.570007
-49.6684	319.053284	518.77655	-24.583355	264.806763	516.593079	-77.760818	220.223114	512.92572	-130.22377	279.935486	514.58429
-49.665852	319.053528	518.748779	-24.574537	264.80246	516.542664	-77.758064	220.223709	512.902588	-130.23288	279.937164	514.60907
