110.086	52.0015	847.534		86.5295	69.3686	846.435		68.6153	23.3794	844.494		88.1044	18.5131	846.041		
110.086	51.9997	847.534		86.5325	69.371	846.419		68.6213	23.3805	844.472		88.0949	18.5057	845.948		
110.086	51.9977	847.502		86.5346	69.3659	846.404		68.6307	23.3804	844.594		88.1088	18.5136	846.048		
110.088	51.9989	847.51		86.5318	69.367	846.42		68.6285	23.3768	844.616		88.1048	18.5128	846.048		
110.085	51.9992	847.495		86.5317	69.368	846.432		68.6295	23.3816	844.617		88.1031	18.5125	846.041		
110.085	52.0004	847.545		86.5337	69.3661	846.405		68.6234	23.3876	844.472		88.1063	18.5116	846.038		
110.087	52.0018	847.515		86.5332	69.3677	846.412		68.6284	23.3793	844.594		88.1053	18.5129	846.04		
110.084	52.0013	847.524		86.5328	69.3659	846.435		68.6332	23.38	844.588		88.1043	18.5093	846.003		
110.082	51.9978	847.511		86.533	69.3632	846.422		68.6316	23.3748	844.604		88.1063	18.5085	846.019		
110.085	51.9956	847.553		86.5347	69.3641	846.439		68.6176	23.377	844.45		88.103	18.5075	846.029		
110.085	51.9973	847.51		86.536	69.3627	846.414		68.6314	23.3739	844.569		88.1052	18.509	846.031		
110.088	51.9919	847.504		86.5324	69.363	846.42		68.6209	23.3787	844.442		88.1079	18.5083	846.01		
110.089	51.9961	847.515		86.5326	69.3628	846.424		68.6207	23.3768	844.463		88.1061	18.5062	846.028		
110.086	51.9951	847.499		86.5367	69.3612	846.416		68.6329	23.3772	844.583		88.1094	18.5054	846.005		
110.086	51.9943	847.508		86.5336	69.3609	846.421		68.6303	23.3769	844.591		88.109	18.5074	846.008		
110.089	51.9941	847.524		86.5346	69.3613	846.418		68.63	23.3762	844.598		88.1038	18.5069	846.018		
110.086	51.9956	847.481		86.5331	69.3625	846.415		68.6299	23.3764	844.589		88.1054	18.508	846.032		
110.088	51.9959	847.509		86.5338	69.3627	846.427		68.6205	23.3756	844.45		88.1034	18.5068	846.017		
110.086	51.9935	847.532		86.5318	69.3628	846.423		68.6314	23.3744	844.587		88.104	18.5074	846.027		
110.084	51.9896	847.487		86.5329	69.3601	846.413		68.6302	23.3762	844.609		88.107	18.5064	846.014		
110.085	51.9933	847.521		86.5313	69.3624	846.404		68.6291	23.3764	844.602		88.0958	18.498	845.94		
110.085	51.9945	847.516		86.5341	69.3629	846.427		68.6296	23.3736	844.582		88.1032	18.5076	846.023		
110.086	51.9911	847.488		86.5344	69.359	846.41		68.6283	23.3756	844.593		88.1081	18.5072	846.037		
110.089	51.9925	847.488		86.5342	69.3585	846.412		68.6288	23.3758	844.607		88.1054	18.5085	846.041		
110.092	51.9959	847.505		86.5354	69.3601	846.424		68.6332	23.3744	844.607		88.1075	18.5085	846.039		
110.088	51.9912	847.485		86.5346	69.3607	846.418		68.6288	23.3765	844.601		88.106	18.5065	846.026		
110.087	51.9929	847.516		86.536	69.357	846.383		68.6293	23.3751	844.59		88.107	18.504	846.028		
110.087	51.9934	847.488		86.5327	69.3626	846.423		68.6303	23.3703	844.582		88.1054	18.5038	846.008		
110.088	51.9899	847.496		86.5336	69.3594	846.436		68.633	23.3744	844.615		88.106	18.5064	846.017		
110.085	51.9927	847.488		86.5332	69.362	846.423		68.6199	23.3741	844.465		88.109	18.5068	846.033		
110.085	51.9931	847.532		86.5342	69.3609	846.404		68.6185	23.375	844.474		88.1071	18.5041	846.032		
110.087	51.9905	847.507		86.5351	69.3587	846.424		68.6289	23.3766	844.597		88.1059	18.5057	846.025		
110.082	51.991	847.496		86.5354	69.3562	846.387		68.6277	23.3716	844.573		88.1056	18.5072	846.026		
