773.865	573.13	740.535	597.98	715.34	532.617	742.939	525.541	
773.864	573.13	740.542	597.988	715.351	532.626	742.939	525.543	
773.87	573.128	740.547	597.976	715.35	532.624	742.944	525.545	
773.872	573.13	740.541	597.983	715.345	532.612	742.938	525.541	
773.871	573.13	740.539	597.985	715.346	532.622	742.937	525.542	
773.862	573.132	740.546	597.982	715.354	532.625	742.942	525.544	
773.87	573.134	740.544	597.984	715.347	532.622	742.94	525.542	
773.864	573.133	740.54	597.979	715.355	532.624	742.944	525.538	
773.864	573.134	740.542	597.97	715.35	532.615	742.945	525.539	
773.859	573.12	740.542	597.973	715.348	532.62	742.938	525.533	
773.868	573.122	740.548	597.975	715.354	532.612	742.941	525.536	
773.874	573.125	740.542	597.977	715.354	532.624	742.948	525.539	
773.872	573.122	740.541	597.973	715.351	532.618	742.943	525.53	
773.871	573.128	740.549	597.975	715.355	532.619	742.951	525.534	
773.869	573.123	740.543	597.971	715.35	532.617	742.95	525.541	
773.87	573.123	740.545	597.97	715.349	532.618	742.941	525.536	
773.875	573.128	740.543	597.976	715.35	532.62	742.942	525.535	
773.872	573.126	740.543	597.976	715.352	532.617	742.941	525.532	
773.865	573.121	740.541	597.978	715.352	532.612	742.94	525.537	
773.871	573.117	740.544	597.973	715.348	532.617	742.947	525.534	
773.866	573.121	740.543	597.978	715.347	532.618	742.942	525.536	
773.867	573.12	740.543	597.975	715.35	532.614	742.94	525.537	
773.873	573.123	740.546	597.97	715.347	532.617	742.945	525.536	
773.878	573.123	740.546	597.971	715.346	532.617	742.94	525.537	
773.878	573.127	740.546	597.973	715.352	532.617	742.944	525.538	
773.876	573.122	740.545	597.971	715.347	532.621	742.943	525.535	
773.869	573.122	740.552	597.968	715.349	532.614	742.944	525.529	
773.874	573.125	740.542	597.973	715.351	532.606	742.945	525.532	
773.874	573.121	740.541	597.967	715.351	532.616	742.945	525.537	
773.872	573.122	740.543	597.974	715.35	532.614	742.947	525.541	
773.864	573.122	740.547	597.977	715.347	532.616	742.944	525.535	
773.871	573.121	740.545	597.976	715.347	532.617	742.943	525.534	
773.867	573.125	740.551	597.974	715.349	532.611	742.943	525.536	
773.875	573.116	740.547	597.974	715.353	532.62	742.943	525.53	
773.875	573.125	740.548	597.97	715.353	532.616	742.944	525.53	
773.872	573.127	740.544	597.975	715.35	532.613	742.94	525.536	
773.871	573.123	740.546	597.976	715.351	532.613	742.942	525.533	
773.867	573.117	740.542	597.97	715.352	532.615	742.943	525.534	
773.87	573.123	740.543	597.974	715.353	532.619	742.94	525.535	
773.867	573.12	740.547	597.969	715.346	532.613	742.949	525.532	
773.87	573.118	740.549	597.971	715.349	532.613	742.944	525.528	
773.878	573.127	740.548	597.971	715.355	532.618	742.941	525.533	
773.875	573.12	740.546	597.978	715.352	532.617	742.942	525.532	
773.87	573.118	740.548	597.981	715.35	532.617	742.941	525.536	
773.87	573.118	740.551	597.969	715.351	532.617	742.944	525.537	
773.867	573.117	740.548	597.972	715.351	532.615	742.947	525.531	
773.878	573.125	740.542	597.973	715.35	532.617	742.944	525.532	
773.871	573.119	740.551	597.971	715.355	532.618	742.952	525.532	
773.873	573.122	740.544	597.973	715.349	532.616	742.948	525.532	
773.876	573.123	740.545	597.978	715.352	532.615	742.95	525.536	
773.869	573.119	740.546	597.973	715.349	532.611	742.947	525.533	
773.875	573.119	740.547	597.965	715.347	532.617	742.946	525.534	
773.871	573.116	740.542	597.972	715.351	532.611	742.945	525.534	
773.874	573.123	740.548	597.966	715.356	532.609	742.949	525.528	
773.877	573.115	740.549	597.972	715.354	532.616	742.943	525.529	
773.866	573.12	740.544	597.966	715.356	532.613	742.947	525.532	
773.869	573.118	740.546	597.974	715.352	532.611	742.944	525.532	
773.876	573.123	740.547	597.973	715.361	532.617	742.944	525.526	
773.869	573.121	740.547	597.973	715.35	532.609	742.943	525.528	
773.87	573.12	740.545	597.972	715.359	532.613	742.948	525.533	
773.868	573.119	740.553	597.97	715.353	532.609	742.948	525.524	
773.874	573.119	740.551	597.969	715.351	532.614	742.951	525.534	
773.879	573.124	740.553	597.972	715.362	532.611	742.945	525.53	
773.873	573.121	740.547	597.965	715.353	532.612	742.948	525.533	
773.875	573.121	740.545	597.966	715.353	532.606	742.946	525.536	
773.869	573.118	740.547	597.971	715.348	532.612	742.946	525.531	
773.875	573.119	740.552	597.971	715.352	532.608	742.947	525.531	
773.864	573.122	740.553	597.973	715.359	532.61	742.948	525.532	
773.873	573.118	740.547	597.975	715.356	532.613	742.949	525.535	
773.876	573.118	740.55	597.974	715.354	532.616	742.946	525.532	
773.873	573.119	740.55	597.975	715.355	532.613	742.95	525.529	
773.872	573.113	740.55	597.966	715.352	532.615	742.952	525.53	
773.868	573.116	740.545	597.969	715.356	532.616	742.95	525.527	
773.874	573.116	740.552	597.968	715.354	532.613	742.95	525.529	
773.878	573.124	740.546	597.972	715.355	532.613	742.948	525.528	
773.877	573.117	740.549	597.972	715.354	532.612	742.949	525.531	
773.873	573.118	740.548	597.977	715.354	532.611	742.952	525.534	
773.874	573.113	740.547	597.975	715.354	532.61	742.948	525.525	
773.872	573.116	740.548	597.967	715.35	532.611	742.944	525.528	
773.877	573.117	740.55	597.969	715.354	532.606	742.943	525.529	
773.875	573.113	740.55	597.969	715.353	532.609	742.945	525.524	
773.879	573.117	740.552	597.964	715.357	532.607	742.95	525.523	
773.873	573.11	740.549	597.966	715.353	532.612	742.951	525.521	
773.877	573.117	740.55	597.971	715.354	532.607	742.946	525.531	
773.871	573.108	740.555	597.967	715.35	532.607	742.95	525.524	
773.877	573.119	740.549	597.97	715.355	532.61	742.939	525.525	
773.879	573.113	740.555	597.968	715.351	532.609	742.945	525.523	
773.876	573.117	740.546	597.963	715.355	532.612	742.952	525.526	
773.872	573.115	740.545	597.966	715.36	532.609	742.951	525.528	
773.879	573.116	740.548	597.962	715.363	532.611	742.952	525.53	
773.878	573.116	740.551	597.969	715.36	532.609	742.952	525.524	
773.875	573.12	740.549	597.968	715.355	532.606	742.945	525.524	
773.874	573.115	740.547	597.969	715.35	532.611	742.95	525.527	
773.873	573.115	740.546	597.962	715.355	532.604	742.952	525.529	
773.867	573.113	740.548	597.968	715.349	532.612	742.947	525.525	
773.876	573.113	740.556	597.962	715.357	532.601	742.954	525.521	
773.874	573.107	740.551	597.972	715.36	532.609	742.953	525.522	
773.877	573.11	740.551	597.963	715.356	532.611	742.947	525.529	
773.877	573.113	740.558	597.96	715.359	532.606	742.945	525.52	
773.876	573.107	740.547	597.968	715.358	532.605	742.948	525.521	
773.875	573.116	740.549	597.961	715.353	532.609	742.949	525.526	
773.879	573.118	740.55	597.972	715.365	532.607	742.951	525.526	
773.882	573.113	740.547	597.965	715.353	532.609	742.941	525.528	
773.875	573.118	740.549	597.968	715.351	532.603	742.947	525.521	
773.876	573.108	740.55	597.969	715.354	532.603	742.951	525.523	
773.871	573.108	740.552	597.965	715.359	532.609	742.946	525.529	
773.872	573.112	740.545	597.962	715.35	532.609	742.95	525.522	
773.875	573.116	740.554	597.963	715.364	532.603	742.955	525.53	
773.873	573.113	740.552	597.964	715.356	532.611	742.954	525.525	
773.879	573.118	740.555	597.966	715.356	532.603	742.947	525.525	
773.871	573.113	740.553	597.964	715.36	532.6	742.949	525.521	
773.877	573.108	740.55	597.966	715.357	532.608	742.947	525.527	
773.877	573.108	740.549	597.965	715.352	532.602	742.946	525.528	
773.876	573.114	740.549	597.963	715.354	532.603	742.947	525.518	
773.884	573.105	740.554	597.965	715.357	532.604	742.947	525.525	
773.876	573.116	740.551	597.956	715.36	532.606	742.951	525.523	
773.875	573.113	740.552	597.963	715.36	532.607	742.948	525.519	
773.882	573.112	740.553	597.959	715.362	532.605	742.948	525.523	
773.884	573.108	740.555	597.964	715.362	532.604	742.953	525.522	
773.878	573.112	740.553	597.962	715.362	532.602	742.946	525.522	
773.878	573.115	740.556	597.96	715.355	532.601	742.952	525.519	
773.882	573.11	740.55	597.964	715.362	532.603	742.95	525.52	
773.883	573.106	740.549	597.965	715.362	532.599	742.95	525.523	
773.874	573.112	740.55	597.959	715.353	532.607	742.955	525.521	
773.878	573.107	740.555	597.959	715.359	532.604	742.954	525.515	
773.884	573.113	740.558	597.96	715.359	532.6	742.95	525.526	
773.884	573.106	740.55	597.962	715.356	532.604	742.953	525.523	
773.879	573.109	740.552	597.958	715.359	532.594	742.951	525.519	
773.879	573.11	740.556	597.965	715.358	532.6	742.951	525.515	
773.879	573.105	740.556	597.959	715.359	532.603	742.949	525.523	
773.885	573.115	740.551	597.964	715.359	532.6	742.952	525.522	
773.878	573.104	740.555	597.953	715.353	532.594	742.945	525.524	
773.882	573.104	740.552	597.961	715.356	532.597	742.947	525.519	
773.878	573.112	740.555	597.96	715.36	532.601	742.952	525.521	
773.879	573.109	740.558	597.958	715.36	532.601	742.952	525.511	
773.876	573.104	740.559	597.961	715.355	532.598	742.951	525.514	
773.881	573.107	740.554	597.964	715.357	532.602	742.949	525.524	
773.874	573.102	740.554	597.956	715.363	532.597	742.952	525.516	
773.878	573.108	740.551	597.956	715.358	532.598	742.948	525.511	
773.881	573.11	740.553	597.956	715.364	532.59	742.96	525.515	
773.879	573.111	740.552	597.959	715.354	532.594	742.955	525.519	
773.879	573.109	740.552	597.961	715.355	532.595	742.955	525.514	
773.882	573.102	740.558	597.958	715.359	532.598	742.956	525.515	
773.885	573.105	740.553	597.956	715.361	532.595	742.956	525.512	
773.88	573.106	740.558	597.958	715.361	532.597	742.952	525.512	
773.88	573.103	740.559	597.952	715.361	532.593	742.952	525.516	
773.883	573.107	740.556	597.962	715.368	532.597	742.955	525.513	
773.883	573.103	740.55	597.956	715.356	532.6	742.953	525.51	
773.882	573.11	740.556	597.958	715.362	532.597	742.957	525.517	
773.885	573.098	740.558	597.959	715.358	532.596	742.952	525.515	
773.883	573.103	740.556	597.957	715.366	532.595	742.956	525.515	
773.882	573.104	740.554	597.951	715.358	532.589	742.952	525.513	
773.889	573.106	740.556	597.957	715.358	532.595	742.949	525.521	
773.884	573.098	740.555	597.959	715.357	532.591	742.952	525.52	
773.878	573.1	740.552	597.955	715.356	532.598	742.953	525.516	
773.888	573.104	740.56	597.958	715.356	532.592	742.955	525.509	
773.887	573.112	740.558	597.957	715.355	532.6	742.95	525.522	
773.883	573.103	740.562	597.958	715.364	532.598	742.952	525.516	
773.877	573.102	740.559	597.955	715.36	532.595	742.954	525.511	
773.888	573.104	740.551	597.959	715.36	532.592	742.951	525.513	
773.879	573.11	740.557	597.959	715.355	532.592	742.958	525.505	
773.882	573.106	740.555	597.954	715.36	532.595	742.954	525.514	
773.882	573.103	740.557	597.955	715.361	532.593	742.952	525.512	
773.884	573.102	740.556	597.953	715.359	532.597	742.952	525.513	
773.877	573.097	740.557	597.959	715.36	532.594	742.952	525.515	
773.876	573.097	740.563	597.958	715.36	532.595	742.949	525.516	
773.886	573.104	740.558	597.954	715.359	532.595	742.945	525.517	
773.876	573.1	740.557	597.959	715.363	532.593	742.956	525.516	
773.884	573.105	740.558	597.949	715.358	532.589	742.96	525.51	
773.887	573.108	740.557	597.949	715.359	532.59	742.952	525.511	
773.886	573.099	740.553	597.956	715.359	532.593	742.951	525.511	
773.879	573.096	740.557	597.95	715.359	532.591	742.955	525.512	
773.881	573.097	740.551	597.953	715.359	532.591	742.956	525.509	
773.882	573.101	740.56	597.947	715.356	532.595	742.956	525.515	
773.882	573.1	740.557	597.948	715.36	532.59	742.951	525.515	
773.884	573.103	740.558	597.959	715.363	532.589	742.95	525.513	
773.882	573.098	740.557	597.955	715.374	532.591	742.956	525.513	
773.89	573.1	740.562	597.955	715.367	532.59	742.954	525.512	
773.882	573.104	740.561	597.955	715.364	532.592	742.956	525.508	
773.881	573.1	740.558	597.951	715.363	532.594	742.957	525.513	
773.881	573.1	740.558	597.955	715.365	532.596	742.958	525.512	
773.881	573.099	740.559	597.96	715.367	532.594	742.964	525.515	
773.884	573.102	740.562	597.951	715.359	532.596	742.957	525.507	
773.882	573.098	740.561	597.953	715.367	532.597	742.958	525.507	
773.893	573.1	740.561	597.953	715.368	532.59	742.96	525.512	
773.882	573.106	740.56	597.953	715.36	532.593	742.955	525.509	
773.885	573.103	740.558	597.959	715.362	532.59	742.953	525.514	
773.883	573.098	740.563	597.954	715.361	532.589	742.955	525.515	
773.884	573.104	740.557	597.958	715.364	532.596	742.956	525.514	
773.885	573.101	740.564	597.956	715.363	532.594	742.963	525.511	
773.876	573.098	740.561	597.954	715.362	532.592	742.959	525.51	
773.886	573.099	740.563	597.956	715.364	532.595	742.953	525.511	
773.888	573.102	740.561	597.954	715.366	532.587	742.957	525.511	
773.884	573.099	740.562	597.955	715.358	532.595	742.954	525.512	
773.888	573.101	740.561	597.947	715.361	532.591	742.954	525.512	
773.892	573.1	740.557	597.955	715.36	532.592	742.956	525.514	
773.883	573.103	740.558	597.954	715.366	532.59	742.953	525.511	
773.889	573.105	740.566	597.955	715.366	532.589	742.961	525.508	
773.887	573.102	740.565	597.953	715.37	532.59	742.956	525.507	
773.888	573.101	740.567	597.953	715.36	532.595	742.958	525.514	
773.893	573.098	740.558	597.951	715.363	532.589	742.951	525.51	
773.877	573.095	740.558	597.95	715.364	532.587	742.96	525.513	
773.88	573.104	740.557	597.952	715.358	532.59	742.958	525.504	
773.888	573.104	740.56	597.952	715.365	532.594	742.96	525.507	
773.887	573.099	740.564	597.946	715.368	532.592	742.954	525.509	
773.885	573.098	740.56	597.947	715.364	532.581	742.956	525.499	
773.885	573.102	740.559	597.957	715.361	532.593	742.956	525.505	
773.885	573.094	740.563	597.956	715.369	532.586	742.956	525.505	
773.888	573.098	740.566	597.952	715.37	532.594	742.965	525.509	
773.889	573.102	740.562	597.952	715.371	532.588	742.957	525.513	
773.885	573.1	740.559	597.957	715.362	532.585	742.95	525.509	
773.881	573.099	740.562	597.954	715.368	532.591	742.953	525.507	
773.885	573.101	740.56	597.949	715.362	532.583	742.957	525.505	
773.887	573.094	740.564	597.951	715.363	532.589	742.956	525.505	
773.884	573.097	740.559	597.954	715.361	532.591	742.957	525.511	
773.886	573.104	740.56	597.947	715.362	532.587	742.959	525.506	
773.888	573.095	740.559	597.95	715.361	532.589	742.961	525.509	
773.879	573.097	740.559	597.95	715.372	532.584	742.954	525.507	
773.882	573.097	740.562	597.946	715.362	532.584	742.96	525.504	
773.89	573.096	740.562	597.947	715.368	532.58	742.964	525.503	
773.89	573.097	740.565	597.947	715.365	532.588	742.956	525.507	
773.885	573.096	740.556	597.946	715.365	532.582	742.958	525.506	
773.886	573.097	740.563	597.952	715.372	532.583	742.956	525.503	
773.878	573.098	740.56	597.946	715.367	532.579	742.958	525.505	
773.889	573.105	740.562	597.95	715.372	532.592	742.957	525.51	
773.892	573.095	740.56	597.955	715.37	532.587	742.959	525.508	
773.888	573.095	740.56	597.949	715.362	532.583	742.958	525.505	
773.881	573.093	740.564	597.949	715.362	532.586	742.957	525.499	
773.884	573.094	740.559	597.947	715.362	532.583	742.96	525.497	
773.887	573.093	740.567	597.942	715.369	532.583	742.957	525.506	
773.888	573.096	740.562	597.952	715.366	532.579	742.96	525.503	
773.887	573.09	740.562	597.947	715.364	532.581	742.953	525.501	
773.884	573.096	740.567	597.952	715.368	532.584	742.954	525.505	
773.889	573.092	740.561	597.942	715.367	532.585	742.96	525.501	
773.893	573.095	740.564	597.948	715.365	532.583	742.956	525.5	
773.885	573.095	740.561	597.954	715.371	532.581	742.957	525.504	
773.888	573.097	740.57	597.943	715.367	532.576	742.959	525.506	
773.887	573.096	740.562	597.948	715.366	532.585	742.96	525.5	
773.88	573.089	740.564	597.95	715.36	532.586	742.955	525.5	
773.884	573.094	740.568	597.948	715.363	532.584	742.958	525.507	
773.88	573.093	740.559	597.947	715.363	532.583	742.961	525.499	
773.887	573.1	740.563	597.949	715.365	532.582	742.958	525.501	
773.885	573.094	740.566	597.948	715.373	532.583	742.959	525.504	
773.89	573.097	740.565	597.946	715.37	532.585	742.959	525.502	
773.888	573.094	740.563	597.951	715.363	532.587	742.961	525.5	
773.886	573.089	740.564	597.947	715.368	532.587	742.958	525.501	
773.891	573.098	740.564	597.95	715.37	532.582	742.961	525.502	
773.882	573.092	740.565	597.945	715.37	532.581	742.956	525.5	
773.887	573.093	740.569	597.95	715.373	532.582	742.958	525.507	
773.884	573.093	740.563	597.943	715.363	532.583	742.955	525.506	
773.889	573.092	740.565	597.944	715.361	532.588	742.957	525.503	
773.881	573.098	740.561	597.954	715.361	532.585	742.953	525.504	
773.881	573.092	740.567	597.947	715.361	532.58	742.961	525.502	
773.885	573.09	740.559	597.946	715.371	532.578	742.959	525.506	
773.887	573.095	740.566	597.948	715.362	532.585	742.962	525.504	
773.893	573.089	740.563	597.946	715.363	532.58	742.957	525.503	
773.892	573.093	740.564	597.946	715.367	532.585	742.958	525.505	
773.883	573.09	740.563	597.948	715.362	532.582	742.958	525.502	
773.887	573.095	740.563	597.943	715.365	532.575	742.958	525.499	
773.891	573.094	740.565	597.943	715.369	532.58	742.955	525.501	
773.881	573.094	740.562	597.946	715.361	532.578	742.95	525.501	
773.887	573.091	740.561	597.941	715.363	532.577	742.957	525.503	
773.889	573.088	740.568	597.945	715.361	532.574	742.96	525.497	
773.891	573.09	740.565	597.946	715.368	532.582	742.956	525.501	
773.898	573.095	740.565	597.941	715.372	532.581	742.961	525.506	
773.885	573.091	740.563	597.947	715.366	532.578	742.96	525.501	
773.889	573.091	740.568	597.946	715.371	532.575	742.964	525.493	
773.889	573.084	740.568	597.942	715.362	532.582	742.959	525.502	
773.889	573.09	740.565	597.949	715.367	532.581	742.963	525.501	
773.885	573.095	740.563	597.941	715.365	532.579	742.955	525.499	
773.889	573.096	740.565	597.943	715.363	532.574	742.957	525.502	
773.888	573.091	740.561	597.943	715.372	532.58	742.962	525.505	
773.887	573.091	740.562	597.945	715.37	532.578	742.96	525.5	
773.885	573.093	740.562	597.942	715.362	532.576	742.958	525.496	
773.892	573.095	740.569	597.95	715.367	532.579	742.954	525.5	
773.883	573.089	740.563	597.94	715.369	532.582	742.957	525.498	
773.891	573.1	740.575	597.946	715.363	532.582	742.962	525.5	
773.886	573.088	740.566	597.938	715.362	532.579	742.962	525.506	
773.891	573.092	740.56	597.943	715.371	532.574	742.96	525.501	
773.885	573.092	740.56	597.945	715.364	532.584	742.959	525.501	
773.889	573.091	740.563	597.945	715.368	532.581	742.959	525.498	
773.892	573.097	740.564	597.945	715.367	532.583	742.955	525.502	
773.888	573.097	740.568	597.943	715.369	532.581	742.963	525.498	
773.887	573.088	740.565	597.943	715.372	532.577	742.954	525.501	
773.886	573.093	740.567	597.945	715.366	532.576	742.962	525.5	
773.891	573.089	740.568	597.939	715.362	532.581	742.955	525.501	
773.897	573.094	740.566	597.94	715.368	532.579	742.955	525.503	
773.888	573.095	740.568	597.941	715.363	532.582	742.961	525.502	
773.886	573.093	740.561	597.943	715.369	532.574	742.962	525.502	
773.894	573.084	740.571	597.939	715.369	532.566	742.966	525.496	
773.892	573.084	740.565	597.944	715.372	532.575	742.963	525.494	
773.891	573.089	740.568	597.946	715.367	532.575	742.963	525.497	
773.894	573.087	740.567	597.941	715.369	532.576	742.96	525.502	
773.897	573.085	740.564	597.946	715.369	532.573	742.96	525.499	
773.896	573.092	740.568	597.946	715.367	532.573	742.966	525.503	
773.898	573.096	740.571	597.947	715.363	532.582	742.961	525.499	
773.885	573.088	740.566	597.944	715.37	532.578	742.97	525.497	
773.895	573.087	740.56	597.94	715.365	532.572	742.959	525.498	
773.893	573.087	740.565	597.938	715.375	532.581	742.967	525.499	
773.889	573.084	740.561	597.941	715.369	532.576	742.961	525.495	
773.885	573.088	740.566	597.94	715.362	532.579	742.962	525.493	
773.889	573.089	740.565	597.947	715.365	532.575	742.967	525.502	
773.89	573.089	740.567	597.941	715.368	532.58	742.964	525.501	
773.886	573.086	740.566	597.937	715.371	532.579	742.961	525.5	
773.891	573.092	740.563	597.94	715.364	532.57	742.962	525.497	
773.885	573.091	740.561	597.939	715.364	532.578	742.961	525.506	
773.892	573.088	740.567	597.947	715.365	532.584	742.964	525.5	
773.889	573.09	740.566	597.941	715.369	532.573	742.959	525.503	
773.894	573.091	740.565	597.939	715.363	532.578	742.96	525.5	
773.892	573.086	740.56	597.942	715.364	532.579	742.956	525.498	
773.884	573.085	740.565	597.942	715.363	532.575	742.964	525.503	
773.893	573.085	740.566	597.942	715.367	532.58	742.955	525.493	
773.894	573.09	740.564	597.937	715.369	532.579	742.957	525.504	
773.884	573.084	740.566	597.942	715.364	532.584	742.956	525.499	
773.895	573.088	740.567	597.944	715.365	532.578	742.956	525.499	
773.896	573.097	740.565	597.94	715.369	532.578	742.963	525.5	
773.892	573.09	740.569	597.944	715.373	532.575	742.957	525.497	
773.888	573.09	740.566	597.944	715.371	532.575	742.959	525.504	
773.889	573.09	740.565	597.939	715.37	532.576	742.964	525.501	
773.894	573.09	740.576	597.944	715.368	532.578	742.963	525.499	
773.892	573.083	740.569	597.939	715.367	532.57	742.962	525.492	
773.89	573.087	740.565	597.937	715.366	532.568	742.957	525.498	
773.884	573.092	740.557	597.939	715.363	532.576	742.962	525.501	
773.888	573.085	740.563	597.937	715.369	532.579	742.959	525.501	
773.892	573.092	740.564	597.941	715.37	532.575	742.961	525.496	
773.893	573.086	740.568	597.94	715.361	532.573	742.962	525.496	
773.888	573.089	740.569	597.941	715.366	532.577	742.966	525.501	
773.889	573.083	740.563	597.941	715.362	532.576	742.959	525.497	
773.886	573.093	740.564	597.942	715.373	532.573	742.956	525.497	
773.888	573.088	740.55	597.942	715.362	532.581	742.956	525.5	
773.884	573.084	740.562	597.938	715.368	532.574	742.96	525.501	
773.892	573.089	740.571	597.93	715.364	532.578	742.959	525.493	
773.883	573.092	740.563	597.938	715.361	532.576	742.962	525.502	
773.889	573.087	740.566	597.942	715.361	532.578	742.963	525.497	
773.889	573.085	740.569	597.938	715.365	532.576	742.962	525.499	
773.892	573.087	740.563	597.938	715.367	532.571	742.96	525.497	
773.884	573.09	740.565	597.94	715.365	532.574	742.956	525.495	
773.887	573.09	740.559	597.939	715.359	532.58	742.961	525.498	
773.892	573.081	740.57	597.94	715.368	532.581	742.963	525.492	
773.881	573.088	740.557	597.938	715.369	532.576	742.964	525.487	
773.891	573.097	740.565	597.939	715.371	532.583	742.955	525.499	
773.881	573.08	740.562	597.938	715.365	532.575	742.961	525.492	
773.89	573.086	740.567	597.944	715.366	532.578	742.965	525.498	
773.888	573.08	740.563	597.94	715.367	532.572	742.954	525.487	
773.89	573.084	740.564	597.938	715.362	532.581	742.963	525.497	
773.889	573.087	740.571	597.934	715.365	532.572	742.959	525.488	
773.895	573.078	740.572	597.936	715.376	532.572	742.959	525.491	
773.891	573.083	740.569	597.941	715.373	532.579	742.967	525.492	
773.894	573.082	740.565	597.94	715.369	532.569	742.958	525.491	
773.893	573.087	740.566	597.942	715.371	532.575	742.96	525.498	
773.89	573.087	740.573	597.942	715.366	532.574	742.96	525.491	
773.888	573.088	740.567	597.94	715.369	532.574	742.963	525.498	
773.895	573.079	740.564	597.935	715.365	532.576	742.964	525.493	
773.891	573.092	740.573	597.947	715.369	532.582	742.961	525.501	
773.899	573.092	740.567	597.946	715.368	532.586	742.964	525.502	
